Source,CH1
Second,Volt
 0.01249999875,0.47616,
 0.01260000000,0.45632,
 0.01270000000,0.45632,
 0.01280000000,0.47120,
 0.01290000000,0.45632,
 0.01299999875,0.40672,
 0.01310000000,0.36704,
 0.01320000000,0.35216,
 0.01330000000,0.30256,
 0.01340000000,0.25296,
 0.01350000000,0.20832,
 0.01359999875,0.13392,
 0.01370000000,0.06944,
 0.01380000000,0.03968,
 0.01390000000,-0.03968,
 0.01400000000,-0.11904,
 0.01409999875,-0.18352,
 0.01420000000,-0.23808,
 0.01430000000,-0.30752,
 0.01440000000,-0.36704,
 0.01450000000,-0.39680,
 0.01460000000,-0.46128,
 0.01469999875,-0.47616,
 0.01480000000,-0.48608,
 0.01490000000,-0.49104,
 0.01500000000,-0.49104,
 0.01510000000,-0.46128,
 0.01519999875,-0.43152,
 0.01529999875,-0.40672,
 0.01540000000,-0.37200,
 0.01550000000,-0.33232,
 0.01560000000,-0.30256,
 0.01570000000,-0.24304,
 0.01580000000,-0.17360,
 0.01589999844,-0.13392,
 0.01599999844,-0.07936,
 0.01609999844,0.00,
 0.01620000000,0.05952,
 0.01630000000,0.10416,
 0.01640000000,0.14384,
 0.01650000000,0.21328,
 0.01660000000,0.26288,
 0.01670000000,0.29264,
 0.01680000000,0.35216,
 0.01690000000,0.37200,
 0.01699999844,0.39680,
 0.01709999844,0.44640,
 0.01719999844,0.46128,
 0.01730000000,0.46128,
 0.01740000000,0.46128,
 0.01750000000,0.47120,
 0.01760000000,0.44640,
 0.01770000000,0.43152,
 0.01780000000,0.39680,
 0.01790000000,0.37200,
 0.01800000000,0.32736,
 0.01809999844,0.30752,
 0.01819999844,0.24800,
 0.01829999844,0.15872,
 0.01840000000,0.10912,
 0.01850000000,0.05952,
 0.01860000000,-0.00992,
 0.01870000000,-0.08432,
 0.01880000000,-0.12400,
 0.01890000000,-0.20336,
 0.01900000000,-0.25296,
 0.01910000000,-0.32736,
 0.01919999844,-0.37200,
 0.01929999844,-0.43648,
 0.01939999844,-0.45136,
 0.01950000000,-0.47616,
 0.01960000000,-0.48608,
 0.01970000000,-0.47616,
 0.01980000000,-0.47120,
 0.01990000000,-0.45136,
 0.02000000000,-0.42160,
 0.02010000000,-0.40672,
 0.02019999844,-0.36704,
 0.02029999844,-0.32736,
 0.02039999844,-0.27776,
 0.02049999844,-0.21328,
 0.02060000000,-0.17360,
 0.02070000000,-0.12400,
 0.02080000000,-0.03968,
 0.02090000000,0.01488,
 0.02100000000,0.05952,
 0.02110000000,0.13392,
 0.02120000000,0.18848,
 0.02129999844,0.22320,
 0.02139999844,0.26784,
 0.02149999844,0.32736,
 0.02159999844,0.34224,
 0.02169999844,0.38192,
 0.02180000000,0.43152,
 0.02190000000,0.43648,
 0.02200000000,0.44640,
 0.02210000000,0.45632,
 0.02220000000,0.46128,
 0.02230000000,0.44640,
 0.02239999844,0.43152,
 0.02249999844,0.41168,
 0.02259999844,0.39184,
 0.02269999844,0.36704,
 0.02279999844,0.30256,
 0.02290000000,0.24800,
 0.02300000000,0.20832,
 0.02310000000,0.15872,
 0.02320000000,0.09424,
 0.02330000000,0.01984,
 0.02340000000,-0.04464,
 0.02349999844,-0.08432,
 0.02359999844,-0.18848,
 0.02369999844,-0.25296,
 0.02379999844,-0.29264,
 0.02389999844,-0.34720,
 0.02400000000,-0.40672,
 0.02410000000,-0.46128,
 0.02420000000,-0.47120,
 0.02430000000,-0.48608,
 0.02440000000,-0.48608,
 0.02450000000,-0.47120,
 0.02459999844,-0.47120,
 0.02469999844,-0.46128,
 0.02479999844,-0.41168,
 0.02489999844,-0.38192,
 0.02499999844,-0.36704,
 0.02510000000,-0.30256,
 0.02520000000,-0.25296,
 0.02530000000,-0.19840,
 0.02540000000,-0.12400,
 0.02550000000,-0.06944,
 0.02560000000,-0.03968,
 0.02569999844,0.02976,
 0.02579999844,0.11904,
 0.02589999844,0.15872,
 0.02599999844,0.19840,
 0.02609999844,0.25296,
 0.02620000000,0.31744,
 0.02630000000,0.34224,
 0.02640000000,0.35216,
 0.02650000000,0.43152,
 0.02660000000,0.43648,
 0.02670000000,0.43648,
 0.02680000000,0.45632,
 0.02690000000,0.46128,
 0.02700000000,0.43152,
 0.02710000000,0.45632,
 0.02720000000,0.43152,
 0.02730000000,0.40672,
 0.02740000000,0.34224,
 0.02750000000,0.34224,
 0.02760000000,0.28768,
 0.02770000000,0.22816,
 0.02780000000,0.17360,
 0.02790000000,0.12400,
 0.02800000000,0.04464,
 0.02810000000,0.00,
 0.02820000000,-0.05952,
 0.02830000000,-0.14880,
 0.02840000000,-0.21328,
 0.02850000000,-0.25296,
 0.02860000000,-0.31744,
 0.02870000000,-0.38688,
 0.02880000000,-0.42160,
 0.02890000000,-0.44640,
 0.02900000000,-0.47616,
 0.02910000000,-0.48608,
 0.02920000000,-0.47616,
 0.02930000000,-0.47120,
 0.02940000000,-0.45136,
 0.02950000000,-0.42160,
 0.02960000000,-0.40672,
 0.02970000000,-0.36704,
 0.02980000000,-0.31744,
 0.02990000000,-0.26288,
 0.03000000000,-0.22816,
 0.03010000000,-0.18352,
 0.03020000000,-0.09920,
 0.03030000000,-0.05952,
 0.03040000000,0.00,
 0.03050000000,0.05952,
 0.03059999688,0.11904,
 0.03070000000,0.17360,
 0.03080000000,0.22816,
 0.03090000000,0.27776,
 0.03100000000,0.30256,
 0.03110000000,0.36704,
 0.03120000000,0.39680,
 0.03130000000,0.40672,
 0.03140000000,0.43152,
 0.03150000000,0.46128,
 0.03160000000,0.45632,
 0.03170000000,0.46128,
 0.03179999688,0.46128,
 0.03190000000,0.44640,
 0.03199999688,0.43152,
 0.03210000000,0.39184,
 0.03219999688,0.35712,
 0.03230000000,0.30752,
 0.03240000000,0.26288,
 0.03250000000,0.23808,
 0.03260000000,0.17360,
 0.03270000000,0.08432,
 0.03280000000,0.04464,
 0.03289999688,-0.02480,
 0.03300000000,-0.09920,
 0.03309999688,-0.15872,
 0.03320000000,-0.22320,
 0.03329999688,-0.27776,
 0.03340000000,-0.35712,
 0.03350000000,-0.38192,
 0.03360000000,-0.43648,
 0.03370000000,-0.47616,
 0.03380000000,-0.49104,
 0.03390000000,-0.47616,
 0.03399999688,-0.47616,
 0.03410000000,-0.47120,
 0.03419999688,-0.44640,
 0.03430000000,-0.41168,
 0.03439999688,-0.38688,
 0.03450000000,-0.34224,
 0.03460000000,-0.30256,
 0.03470000000,-0.25296,
 0.03480000000,-0.20336,
 0.03490000000,-0.15872,
 0.03500000000,-0.06944,
 0.03509999688,-0.03968,
 0.03520000000,0.01984,
 0.03529999688,0.06944,
 0.03540000000,0.13392,
 0.03549999688,0.20832,
 0.03560000000,0.24800,
 0.03570000000,0.29264,
 0.03580000000,0.34224,
 0.03590000000,0.37200,
 0.03600000000,0.39184,
 0.03610000000,0.42160,
 0.03619999688,0.45632,
 0.03630000000,0.45632,
 0.03639999688,0.45632,
 0.03650000000,0.46128,
 0.03659999688,0.45632,
 0.03670000000,0.43152,
 0.03680000000,0.43152,
 0.03690000000,0.39184,
 0.03700000000,0.33232,
 0.03710000000,0.30256,
 0.03720000000,0.25296,
 0.03729999688,0.18352,
 0.03740000000,0.13392,
 0.03749999688,0.09424,
 0.03760000000,0.00496,
 0.03769999688,-0.07936,
 0.03780000000,-0.11904,
 0.03790000000,-0.18352,
 0.03800000000,-0.25296,
 0.03810000000,-0.30752,
 0.03820000000,-0.35712,
 0.03830000000,-0.41168,
 0.03839999688,-0.45136,
 0.03850000000,-0.46128,
 0.03859999688,-0.48608,
 0.03870000000,-0.49104,
 0.03879999688,-0.47120,
 0.03890000000,-0.46128,
 0.03900000000,-0.45136,
 0.03910000000,-0.38688,
 0.03920000000,-0.37200,
 0.03929999688,-0.33232,
 0.03940000000,-0.30752,
 0.03949999688,-0.22320,
 0.03960000000,-0.18352,
 0.03969999688,-0.12400,
 0.03980000000,-0.06944,
 0.03989999688,0.00496,
 0.04000000000,0.05456,
 0.04010000000,0.10912,
 0.04020000000,0.16368,
 0.04030000000,0.21328,
 0.04039999688,0.26288,
 0.04050000000,0.32736,
 0.04059999688,0.35216,
 0.04070000000,0.37200,
 0.04079999688,0.40672,
 0.04090000000,0.43152,
 0.04099999688,0.44640,
 0.04110000000,0.47120,
 0.04120000000,0.46128,
 0.04130000000,0.44640,
 0.04140000000,0.44640,
 0.04149999688,0.43152,
 0.04160000000,0.39184,
 0.04169999688,0.35712,
 0.04180000000,0.33232,
 0.04189999688,0.29264,
 0.04200000000,0.22320,
 0.04209999688,0.17360,
 0.04220000000,0.12400,
 0.04230000000,0.03968,
 0.04240000000,-0.02480,
 0.04250000000,-0.09920,
 0.04259999688,-0.14880,
 0.04270000000,-0.21328,
 0.04279999688,-0.26288,
 0.04290000000,-0.30752,
 0.04299999688,-0.38192,
 0.04310000000,-0.43152,
 0.04319999688,-0.46128,
 0.04330000000,-0.49104,
 0.04339999688,-0.49104,
 0.04350000000,-0.47120,
 0.04360000000,-0.47120,
 0.04369999688,-0.45136,
 0.04380000000,-0.41168,
 0.04389999688,-0.38688,
 0.04400000000,-0.37200,
 0.04409999688,-0.30752,
 0.04420000000,-0.25296,
 0.04429999688,-0.21328,
 0.04440000000,-0.17360,
 0.04449999688,-0.09424,
 0.04460000000,-0.03968,
 0.04470000000,0.00496,
 0.04479999688,0.08432,
 0.04490000000,0.14384,
 0.04499999688,0.20832,
 0.04510000000,0.22816,
 0.04519999688,0.29264,
 0.04530000000,0.31744,
 0.04539999688,0.35216,
 0.04550000000,0.40672,
 0.04559999688,0.42160,
 0.04570000000,0.43152,
 0.04580000000,0.45632,
 0.04589999688,0.46128,
 0.04600000000,0.45632,
 0.04609999688,0.45632,
 0.04620000000,0.42160,
 0.04629999688,0.40672,
 0.04640000000,0.38192,
 0.04649999688,0.36704,
 0.04660000000,0.30256,
 0.04669999688,0.23808,
 0.04680000000,0.20832,
 0.04690000000,0.13392,
 0.04699999688,0.06944,
 0.04710000000,0.01984,
 0.04719999688,-0.05952,
 0.04730000000,-0.12400,
 0.04739999688,-0.18848,
 0.04750000000,-0.23808,
 0.04759999688,-0.30256,
 0.04770000000,-0.37200,
 0.04779999688,-0.39680,
 0.04790000000,-0.44640,
 0.04800000000,-0.47616,
 0.04809999688,-0.48608,
 0.04820000000,-0.47616,
 0.04829999688,-0.47120,
 0.04840000000,-0.47120,
 0.04849999688,-0.45136,
 0.04860000000,-0.40672,
 0.04869999688,-0.38192,
 0.04880000000,-0.34224,
 0.04889999688,-0.29264,
 0.04900000000,-0.26288,
 0.04910000000,-0.18848,
 0.04919999688,-0.12400,
 0.04930000000,-0.07936,
 0.04939999688,-0.00992,
 0.04950000000,0.03968,
 0.04959999688,0.09424,
 0.04970000000,0.15872,
 0.04979999688,0.22320,
 0.04990000000,0.24800,
 0.04999999688,0.29264,
 0.05010000000,0.35216,
 0.05020000000,0.39184,
 0.05029999688,0.39680,
 0.05040000000,0.42160,
 0.05049999688,0.46128,
 0.05060000000,0.46128,
 0.05069999688,0.45632,
 0.05080000000,0.44640,
 0.05089999688,0.45632,
 0.05100000000,0.42160,
 0.05109999688,0.40672,
 0.05120000000,0.37200,
 0.05130000000,0.32736,
 0.05139999688,0.28768,
 0.05150000000,0.23808,
 0.05159999688,0.18848,
 0.05170000000,0.10416,
 0.05179999688,0.05456,
 0.05190000000,-0.00992,
 0.05199999688,-0.07936,
 0.05210000000,-0.13392,
 0.05219999688,-0.18848,
 0.05230000000,-0.26288,
 0.05240000000,-0.32736,
 0.05250000000,-0.37200,
 0.05260000000,-0.42160,
 0.05270000000,-0.47120,
 0.05280000000,-0.50096,
 0.05290000000,-0.46128,
 0.05300000000,-0.47616,
 0.05310000000,-0.47616,
 0.05320000000,-0.44640,
 0.05330000000,-0.43648,
 0.05340000000,-0.40672,
 0.05350000000,-0.35712,
 0.05360000000,-0.33232,
 0.05370000000,-0.29264,
 0.05380000000,-0.22320,
 0.05390000000,-0.15872,
 0.05400000000,-0.11904,
 0.05410000000,-0.05456,
 0.05420000000,0.02976,
 0.05430000000,0.06944,
 0.05440000000,0.11904,
 0.05450000000,0.18352,
 0.05460000000,0.22320,
 0.05470000000,0.27776,
 0.05480000000,0.32736,
 0.05490000000,0.36704,
 0.05500000000,0.38192,
 0.05510000000,0.41168,
 0.05520000000,0.44640,
 0.05530000000,0.45632,
 0.05540000000,0.46128,
 0.05550000000,0.47616,
 0.05560000000,0.46128,
 0.05570000000,0.43152,
 0.05580000000,0.43152,
 0.05590000000,0.38192,
 0.05600000000,0.35216,
 0.05610000000,0.31744,
 0.05620000000,0.27776,
 0.05630000000,0.21328,
 0.05640000000,0.12400,
 0.05650000000,0.10416,
 0.05660000000,0.04464,
 0.05670000000,-0.03968,
 0.05680000000,-0.09920,
 0.05690000000,-0.13888,
 0.05700000000,-0.23808,
 0.05710000000,-0.29264,
 0.05720000000,-0.34224,
 0.05730000000,-0.42160,
 0.05740000000,-0.44640,
 0.05750000000,-0.45136,
 0.05760000000,-0.47616,
 0.05770000000,-0.49104,
 0.05780000000,-0.47120,
 0.05790000000,-0.45136,
 0.05800000000,-0.44640,
 0.05810000000,-0.42160,
 0.05820000000,-0.37200,
 0.05830000000,-0.35712,
 0.05840000000,-0.30256,
 0.05850000000,-0.24304,
 0.05860000000,-0.20336,
 0.05870000000,-0.14880,
 0.05880000000,-0.09920,
 0.05890000000,-0.02480,
 0.05900000000,0.01984,
 0.05910000000,0.08432,
 0.05920000000,0.14880,
 0.05930000000,0.19840,
 0.05940000000,0.24800,
 0.05950000000,0.30256,
 0.05960000000,0.34224,
 0.05970000000,0.36704,
 0.05980000000,0.40672,
 0.05990000000,0.43152,
 0.06000000000,0.42160,
 0.06009999375,0.46128,
 0.06020000000,0.47120,
 0.06030000000,0.46128,
 0.06040000000,0.43152,
 0.06050000000,0.44640,
 0.06060000000,0.41168,
 0.06070000000,0.36704,
 0.06080000000,0.32736,
 0.06090000000,0.29264,
 0.06100000000,0.24800,
 0.06110000000,0.18848,
 0.06119999375,0.13392,
 0.06130000000,0.05456,
 0.06140000000,0.00,
 0.06150000000,-0.05456,
 0.06160000000,-0.10912,
 0.06170000000,-0.19840,
 0.06180000000,-0.25296,
 0.06190000000,-0.30752,
 0.06200000000,-0.38192,
 0.06210000000,-0.40672,
 0.06220000000,-0.45136,
 0.06229999375,-0.47616,
 0.06240000000,-0.50096,
 0.06250000000,-0.47120,
 0.06260000000,-0.47616,
 0.06269999375,-0.47616,
 0.06280000000,-0.43648,
 0.06290000000,-0.38192,
 0.06300000000,-0.37200,
 0.06309999375,-0.33232,
 0.06320000000,-0.26784,
 0.06330000000,-0.23808,
 0.06340000000,-0.19840,
 0.06350000000,-0.11904,
 0.06359999375,-0.05952,
 0.06370000000,0.00,
 0.06380000000,0.04464,
 0.06390000000,0.12400,
 0.06399999375,0.15872,
 0.06410000000,0.21328,
 0.06420000000,0.27776,
 0.06430000000,0.32736,
 0.06439999375,0.35216,
 0.06449999375,0.39184,
 0.06460000000,0.40672,
 0.06470000000,0.42160,
 0.06480000000,0.46128,
 0.06489999375,0.46128,
 0.06500000000,0.45632,
 0.06510000000,0.45632,
 0.06520000000,0.45632,
 0.06529999375,0.40672,
 0.06540000000,0.38192,
 0.06550000000,0.36704,
 0.06560000000,0.32736,
 0.06570000000,0.29264,
 0.06579999375,0.20832,
 0.06590000000,0.15872,
 0.06600000000,0.08432,
 0.06610000000,0.02976,
 0.06619999375,-0.01984,
 0.06630000000,-0.10912,
 0.06640000000,-0.17360,
 0.06650000000,-0.22320,
 0.06659999375,-0.26784,
 0.06669999375,-0.34224,
 0.06680000000,-0.38192,
 0.06690000000,-0.42160,
 0.06700000000,-0.47616,
 0.06709999375,-0.49104,
 0.06720000000,-0.47616,
 0.06730000000,-0.49104,
 0.06740000000,-0.47120,
 0.06749999375,-0.43648,
 0.06760000000,-0.40672,
 0.06770000000,-0.40672,
 0.06780000000,-0.36704,
 0.06790000000,-0.30752,
 0.06799999375,-0.26784,
 0.06810000000,-0.20336,
 0.06820000000,-0.13888,
 0.06830000000,-0.09424,
 0.06839999375,-0.04464,
 0.06850000000,0.02976,
 0.06860000000,0.09424,
 0.06870000000,0.12400,
 0.06879999375,0.19840,
 0.06889999375,0.24800,
 0.06900000000,0.29264,
 0.06910000000,0.32736,
 0.06920000000,0.36704,
 0.06929999375,0.39680,
 0.06940000000,0.42160,
 0.06950000000,0.45632,
 0.06960000000,0.44640,
 0.06969999375,0.46128,
 0.06980000000,0.46128,
 0.06990000000,0.46128,
 0.07000000000,0.41168,
 0.07009999375,0.40672,
 0.07019999375,0.39184,
 0.07030000000,0.35712,
 0.07040000000,0.30256,
 0.07050000000,0.26288,
 0.07059999375,0.19840,
 0.07070000000,0.13392,
 0.07080000000,0.08432,
 0.07090000000,0.01984,
 0.07099999375,-0.06944,
 0.07109999375,-0.13392,
 0.07120000000,-0.17360,
 0.07130000000,-0.24304,
 0.07140000000,-0.31744,
 0.07149999375,-0.36704,
 0.07160000000,-0.40672,
 0.07170000000,-0.45136,
 0.07180000000,-0.48608,
 0.07189999375,-0.47616,
 0.07200000000,-0.48608,
 0.07210000000,-0.47616,
 0.07220000000,-0.43648,
 0.07229999375,-0.44640,
 0.07239999375,-0.41168,
 0.07250000000,-0.37200,
 0.07260000000,-0.32736,
 0.07270000000,-0.30256,
 0.07279999375,-0.23808,
 0.07290000000,-0.19840,
 0.07300000000,-0.13392,
 0.07310000000,-0.06944,
 0.07319999375,0.00,
 0.07329999375,0.04464,
 0.07340000000,0.10416,
 0.07350000000,0.15872,
 0.07360000000,0.22320,
 0.07369999375,0.25296,
 0.07380000000,0.29264,
 0.07390000000,0.31744,
 0.07400000000,0.37200,
 0.07409999375,0.40672,
 0.07420000000,0.43648,
 0.07430000000,0.45632,
 0.07440000000,0.43648,
 0.07449999375,0.46128,
 0.07459999375,0.46128,
 0.07470000000,0.43648,
 0.07480000000,0.41168,
 0.07490000000,0.41168,
 0.07499999375,0.37200,
 0.07510000000,0.32736,
 0.07520000000,0.28768,
 0.07530000000,0.22816,
 0.07539999375,0.18352,
 0.07549999375,0.12400,
 0.07560000000,0.05456,
 0.07570000000,-0.02480,
 0.07580000000,-0.05952,
 0.07589999375,-0.13888,
 0.07600000000,-0.21328,
 0.07610000000,-0.27776,
 0.07620000000,-0.32736,
 0.07629999375,-0.38192,
 0.07640000000,-0.43648,
 0.07650000000,-0.46128,
 0.07660000000,-0.47616,
 0.07669999375,-0.49104,
 0.07679999375,-0.47120,
 0.07690000000,-0.45136,
 0.07700000000,-0.45136,
 0.07710000000,-0.42160,
 0.07719999375,-0.38192,
 0.07730000000,-0.35712,
 0.07740000000,-0.32736,
 0.07750000000,-0.27776,
 0.07759999375,-0.21328,
 0.07769999375,-0.17360,
 0.07780000000,-0.11904,
 0.07790000000,-0.04464,
 0.07800000000,0.01984,
 0.07809999375,0.07936,
 0.07820000000,0.13392,
 0.07830000000,0.18352,
 0.07840000000,0.22816,
 0.07849999375,0.27776,
 0.07859999375,0.32736,
 0.07870000000,0.36704,
 0.07880000000,0.39680,
 0.07889999375,0.43648,
 0.07899999375,0.44640,
 0.07910000000,0.44640,
 0.07920000000,0.48608,
 0.07930000000,0.45632,
 0.07939999375,0.43152,
 0.07950000000,0.44640,
 0.07960000000,0.43152,
 0.07970000000,0.38192,
 0.07979999375,0.35216,
 0.07989999375,0.31744,
 0.08000000000,0.26288,
 0.08010000000,0.19840,
 0.08020000000,0.16368,
 0.08029999375,0.07936,
 0.08040000000,0.01984,
 0.08050000000,-0.05456,
 0.08060000000,-0.11904,
 0.08069999375,-0.18352,
 0.08079999375,-0.24304,
 0.08090000000,-0.29264,
 0.08100000000,-0.35712,
 0.08109999375,-0.38688,
 0.08119999375,-0.44640,
 0.08130000000,-0.47616,
 0.08140000000,-0.48608,
 0.08150000000,-0.47616,
 0.08159999375,-0.47616,
 0.08170000000,-0.47616,
 0.08180000000,-0.43648,
 0.08190000000,-0.40672,
 0.08199999375,-0.38192,
 0.08209999375,-0.34720,
 0.08220000000,-0.29264,
 0.08230000000,-0.25296,
 0.08240000000,-0.19840,
 0.08249999375,-0.13888,
 0.08260000000,-0.09424,
 0.08270000000,-0.03472,
 0.08280000000,0.03968,
 0.08289999375,0.09424,
 0.08299999375,0.14384,
 0.08310000000,0.19840,
 0.08320000000,0.26784,
 0.08329999375,0.30256,
 0.08339999375,0.32736,
 0.08350000000,0.37200,
 0.08360000000,0.41168,
 0.08370000000,0.42160,
 0.08379999375,0.44640,
 0.08390000000,0.45632,
 0.08400000000,0.45632,
 0.08410000000,0.46128,
 0.08419999375,0.47120,
 0.08429999375,0.42160,
 0.08440000000,0.39184,
 0.08450000000,0.39184,
 0.08460000000,0.34224,
 0.08469999375,0.27776,
 0.08480000000,0.24800,
 0.08490000000,0.18352,
 0.08500000000,0.11904,
 0.08509999375,0.05952,
 0.08519999375,0.01488,
 0.08530000000,-0.07936,
 0.08540000000,-0.13888,
 0.08549999375,-0.20336,
 0.08559999375,-0.26784,
 0.08570000000,-0.33232,
 0.08580000000,-0.36704,
 0.08590000000,-0.41168,
 0.08599999375,-0.47120,
 0.08610000000,-0.46128,
 0.08620000000,-0.47616,
 0.08630000000,-0.49104,
 0.08639999375,-0.48608,
 0.08649999375,-0.44640,
 0.08660000000,-0.43152,
 0.08670000000,-0.41168,
 0.08679999375,-0.36704,
 0.08689999375,-0.31744,
 0.08700000000,-0.26784,
 0.08710000000,-0.22320,
 0.08720000000,-0.14880,
 0.08729999375,-0.09920,
 0.08739999375,-0.06944,
 0.08750000000,0.00,
 0.08760000000,0.06944,
 0.08769999375,0.11904,
 0.08779999375,0.16368,
 0.08790000000,0.23808,
 0.08800000000,0.26784,
 0.08810000000,0.31744,
 0.08819999375,0.36704,
 0.08830000000,0.39680,
 0.08840000000,0.39680,
 0.08850000000,0.42160,
 0.08859999375,0.45632,
 0.08869999375,0.47120,
 0.08880000000,0.47616,
 0.08890000000,0.45632,
 0.08899999375,0.43648,
 0.08909999375,0.43152,
 0.08920000000,0.40672,
 0.08930000000,0.35712,
 0.08940000000,0.30752,
 0.08949999375,0.28768,
 0.08959999375,0.22816,
 0.08970000000,0.16368,
 0.08980000000,0.10416,
 0.08989999375,0.04464,
 0.08999999375,-0.03472,
 0.09010000000,-0.09920,
 0.09020000000,-0.15872,
 0.09030000000,-0.22816,
 0.09039999375,-0.29264,
 0.09050000000,-0.33232,
 0.09060000000,-0.38192,
 0.09070000000,-0.43648,
 0.09079999375,-0.44640,
 0.09089999375,-0.48608,
 0.09100000000,-0.49104,
 0.09110000000,-0.48608,
 0.09119999375,-0.47120,
 0.09129999375,-0.44640,
 0.09140000000,-0.42160,
 0.09150000000,-0.36704,
 0.09160000000,-0.35712,
 0.09169999375,-0.31744,
 0.09179999375,-0.25296,
 0.09190000000,-0.18848,
 0.09200000000,-0.16368,
 0.09209999375,-0.09424,
 0.09219999375,-0.03472,
 0.09230000000,0.03968,
 0.09240000000,0.07936,
 0.09250000000,0.12400,
 0.09259999375,0.21328,
 0.09270000000,0.24800,
 0.09280000000,0.29264,
 0.09290000000,0.33232,
 0.09299999375,0.36704,
 0.09309999375,0.39680,
 0.09320000000,0.44640,
 0.09330000000,0.45632,
 0.09339999375,0.46128,
 0.09349999375,0.47120,
 0.09360000000,0.46128,
 0.09370000000,0.44640,
 0.09380000000,0.43648,
 0.09389999375,0.42160,
 0.09399999375,0.37200,
 0.09410000000,0.34224,
 0.09420000000,0.30752,
 0.09429999375,0.25296,
 0.09439999375,0.18352,
 0.09450000000,0.14384,
 0.09460000000,0.07936,
 0.09470000000,0.01488,
 0.09479999375,-0.05952,
 0.09490000000,-0.11904,
 0.09500000000,-0.18352,
 0.09510000000,-0.23808,
 0.09519999375,-0.30752,
 0.09529999375,-0.36704,
 0.09540000000,-0.42160,
 0.09550000000,-0.44640,
 0.09559999375,-0.47616,
 0.09569999375,-0.49104,
 0.09580000000,-0.48608,
 0.09590000000,-0.47616,
 0.09600000000,-0.46128,
 0.09609999375,-0.43152,
 0.09619999375,-0.40672,
 0.09630000000,-0.36704,
 0.09640000000,-0.33232,
 0.09649999375,-0.29264,
 0.09659999375,-0.24304,
 0.09670000000,-0.18848,
 0.09680000000,-0.13392,
 0.09690000000,-0.04464,
 0.09699999375,-0.01984,
 0.09710000000,0.02976,
 0.09720000000,0.11904,
 0.09730000000,0.16368,
 0.09739999375,0.19840,
 0.09749999375,0.26784,
 0.09760000000,0.30752,
 0.09770000000,0.33232,
 0.09779999375,0.39184,
 0.09789999375,0.42160,
 0.09800000000,0.43152,
 0.09810000000,0.43152,
 0.09820000000,0.47616,
 0.09829999375,0.48608,
 0.09839999375,0.45632,
 0.09850000000,0.44640,
 0.09860000000,0.43152,
 0.09869999375,0.39680,
 0.09879999375,0.36704,
 0.09890000000,0.32736,
 0.09900000000,0.26784,
 0.09910000000,0.22816,
 0.09919999375,0.18352,
 0.09930000000,0.10912,
 0.09940000000,0.02976,
 0.09950000000,-0.01984,
 0.09959999375,-0.06944,
 0.09969999375,-0.15872,
 0.09980000000,-0.20336,
 0.09990000000,-0.24304,
 0.09999999375,-0.33232,
 0.10009999375,-0.38688,
 0.10020000000,-0.42160,
 0.10030000000,-0.45136,
 0.10040000000,-0.49104,
 0.10049999375,-0.48608,
 0.10059999375,-0.46128,
 0.10070000000,-0.47120,
 0.10080000000,-0.47120,
 0.10089999375,-0.42160,
 0.10099999375,-0.39680,
 0.10110000000,-0.37200,
 0.10120000000,-0.30752,
 0.10130000000,-0.26784,
 0.10139999375,-0.22320,
 0.10150000000,-0.17360,
 0.10160000000,-0.09920,
 0.10170000000,-0.05456,
 0.10179999375,0.00496,
 0.10189999375,0.08432,
 0.10200000000,0.13392,
 0.10210000000,0.17360,
 0.10219999375,0.22816,
 0.10229999375,0.28768,
 0.10240000000,0.30752,
 0.10250000000,0.37200,
 0.10260000000,0.40672,
 0.10269999375,0.40672,
 0.10279999375,0.45632,
 0.10290000000,0.46128,
 0.10300000000,0.44640,
 0.10309999375,0.45632,
 0.10319999375,0.45632,
 0.10330000000,0.44640,
 0.10340000000,0.39680,
 0.10349999375,0.39680,
 0.10359999375,0.35712,
 0.10370000000,0.30256,
 0.10380000000,0.25296,
 0.10390000000,0.21328,
 0.10399999375,0.14384,
 0.10409999375,0.07936,
 0.10420000000,0.03968,
 0.10430000000,-0.03472,
 0.10439999375,-0.10912,
 0.10449999375,-0.18352,
 0.10460000000,-0.22816,
 0.10470000000,-0.30752,
 0.10480000000,-0.35712,
 0.10490000000,-0.38192,
 0.10500000000,-0.45136,
 0.10510000000,-0.47616,
 0.10520000000,-0.47120,
 0.10530000000,-0.47120,
 0.10540000000,-0.48608,
 0.10550000000,-0.47120,
 0.10560000000,-0.43152,
 0.10569998750,-0.41168,
 0.10580000000,-0.38688,
 0.10590000000,-0.34224,
 0.10600000000,-0.29264,
 0.10610000000,-0.25296,
 0.10620000000,-0.18352,
 0.10630000000,-0.13392,
 0.10640000000,-0.08432,
 0.10650000000,0.00,
 0.10660000000,0.04464,
 0.10670000000,0.10912,
 0.10680000000,0.13392,
 0.10690000000,0.20832,
 0.10700000000,0.24800,
 0.10710000000,0.30256,
 0.10720000000,0.36704,
 0.10730000000,0.38192,
 0.10740000000,0.40672,
 0.10750000000,0.41168,
 0.10760000000,0.45632,
 0.10770000000,0.44640,
 0.10780000000,0.46128,
 0.10789998750,0.47120,
 0.10800000000,0.44640,
 0.10810000000,0.42160,
 0.10820000000,0.40672,
 0.10830000000,0.38192,
 0.10840000000,0.32736,
 0.10850000000,0.30256,
 0.10860000000,0.24800,
 0.10870000000,0.15872,
 0.10880000000,0.13392,
 0.10890000000,0.07936,
 0.10900000000,0.00,
 0.10910000000,-0.06944,
