Source,CH1
Second,Volt
-0.32547996875,0.06400,
-0.32544000000,0.07800,
-0.32540000000,0.06800,
-0.32536000000,0.06200,
-0.32532000000,0.09000,
-0.32527996875,0.08600,
-0.32524000000,0.08800,
-0.32520000000,0.10000,
-0.32516000000,0.11800,
-0.32512000000,0.11600,
-0.32507996875,0.11000,
-0.32503996875,0.13200,
-0.32500000000,0.12400,
-0.32496000000,0.10800,
-0.32492000000,0.11200,
-0.32488000000,0.13800,
-0.32483996875,0.11600,
-0.32480000000,0.12000,
-0.32476000000,0.13400,
-0.32472000000,0.12200,
-0.32468000000,0.12400,
-0.32464000000,0.11800,
-0.32459996875,0.12600,
-0.32456000000,0.12000,
-0.32452000000,0.12000,
-0.32448000000,0.11200,
-0.32444000000,0.11400,
-0.32439996875,0.10600,
-0.32435996875,0.10600,
-0.32432000000,0.10000,
-0.32428000000,0.09800,
-0.32424000000,0.09200,
-0.32420000000,0.09200,
-0.32415996875,0.09000,
-0.32412000000,0.09000,
-0.32408000000,0.08400,
-0.32404000000,0.07400,
-0.32400000000,0.06000,
-0.32396000000,0.04800,
-0.32391996875,0.04200,
-0.32388000000,0.02600,
-0.32384000000,0.03200,
-0.32380000000,0.02800,
-0.32376000000,0.02000,
-0.32371996875,0.01800,
-0.32367996875,0.00600,
-0.32364000000,0.00,
-0.32360000000,-0.00200,
-0.32356000000,-0.02200,
-0.32352000000,-0.04600,
-0.32347996875,-0.04200,
-0.32344000000,-0.04000,
-0.32340000000,-0.05400,
-0.32336000000,-0.06000,
-0.32332000000,-0.05200,
-0.32328000000,-0.06000,
-0.32323996875,-0.07000,
-0.32320000000,-0.07000,
-0.32316000000,-0.06800,
-0.32312000000,-0.09800,
-0.32308000000,-0.10800,
-0.32303996875,-0.10400,
-0.32299996875,-0.10200,
-0.32296000000,-0.11800,
-0.32292000000,-0.11200,
-0.32288000000,-0.10000,
-0.32284000000,-0.11800,
-0.32279996875,-0.12400,
-0.32276000000,-0.11800,
-0.32272000000,-0.12000,
-0.32268000000,-0.14800,
-0.32264000000,-0.13600,
-0.32259996875,-0.12400,
-0.32255996875,-0.12400,
-0.32252000000,-0.14200,
-0.32248000000,-0.12200,
-0.32244000000,-0.12000,
-0.32240000000,-0.13000,
-0.32235996875,-0.12200,
-0.32232000000,-0.10800,
-0.32228000000,-0.10400,
-0.32224000000,-0.11200,
-0.32220000000,-0.10400,
-0.32216000000,-0.08800,
-0.32211996875,-0.11200,
-0.32208000000,-0.10400,
-0.32204000000,-0.09400,
-0.32200000000,-0.08400,
-0.32196000000,-0.09000,
-0.32191996875,-0.07400,
-0.32187996875,-0.06000,
-0.32184000000,-0.05800,
-0.32180000000,-0.05800,
-0.32176000000,-0.03600,
-0.32172000000,-0.03400,
-0.32167996875,-0.04400,
-0.32164000000,-0.04200,
-0.32160000000,-0.02200,
-0.32156000000,-0.02000,
-0.32152000000,-0.02800,
-0.32148000000,0.01000,
-0.32143996875,0.02400,
-0.32140000000,0.01400,
-0.32136000000,0.02600,
-0.32132000000,0.04800,
-0.32128000000,0.04600,
-0.32123996875,0.04200,
-0.32119996875,0.04600,
-0.32116000000,0.05800,
-0.32112000000,0.05400,
-0.32108000000,0.05800,
-0.32104000000,0.08000,
-0.32099996875,0.09000,
-0.32096000000,0.08200,
-0.32092000000,0.09200,
-0.32088000000,0.11000,
-0.32084000000,0.10600,
-0.32080000000,0.10200,
-0.32075996875,0.11200,
-0.32072000000,0.12000,
-0.32068000000,0.10400,
-0.32064000000,0.10600,
-0.32060000000,0.12800,
-0.32055996875,0.11600,
-0.32051996875,0.11200,
-0.32048000000,0.12400,
-0.32044000000,0.13800,
-0.32040000000,0.12400,
-0.32036000000,0.13400,
-0.32031996875,0.14200,
-0.32028000000,0.13200,
-0.32024000000,0.11000,
-0.32020000000,0.11400,
-0.32016000000,0.12000,
-0.32012000000,0.10800,
-0.32007996875,0.10000,
-0.32004000000,0.11800,
-0.32000000000,0.12200,
-0.31996000000,0.10200,
-0.31992000000,0.12800,
-0.31987996875,0.10600,
-0.31983996875,0.08800,
-0.31980000000,0.07200,
-0.31976000000,0.07200,
-0.31972000000,0.07200,
-0.31968000000,0.05000,
-0.31963996875,0.05400,
-0.31960000000,0.06600,
-0.31956000000,0.05200,
-0.31952000000,0.03400,
-0.31948000000,0.04600,
-0.31943996875,0.04000,
-0.31939996875,0.02000,
-0.31936000000,0.00600,
-0.31932000000,0.01000,
-0.31928000000,0.00,
-0.31924000000,-0.01800,
-0.31919996875,-0.02600,
-0.31916000000,-0.01600,
-0.31912000000,-0.03400,
-0.31908000000,-0.04800,
-0.31904000000,-0.04000,
-0.31900000000,-0.05400,
-0.31895996875,-0.07200,
-0.31892000000,-0.07200,
-0.31888000000,-0.06600,
-0.31884000000,-0.07800,
-0.31880000000,-0.10200,
-0.31875996875,-0.09200,
-0.31871996875,-0.09400,
-0.31868000000,-0.11200,
-0.31864000000,-0.11000,
-0.31860000000,-0.10000,
-0.31856000000,-0.11000,
-0.31851996875,-0.11400,
-0.31848000000,-0.10800,
-0.31844000000,-0.10200,
-0.31840000000,-0.12400,
-0.31836000000,-0.13400,
-0.31832000000,-0.12400,
-0.31827996875,-0.13000,
-0.31824000000,-0.14200,
-0.31820000000,-0.12800,
-0.31816000000,-0.11600,
-0.31812000000,-0.12800,
-0.31807996875,-0.12400,
-0.31803996875,-0.11000,
-0.31800000000,-0.10800,
-0.31796000000,-0.13000,
-0.31792000000,-0.11800,
-0.31788000000,-0.11600,
-0.31783996875,-0.12400,
-0.31780000000,-0.11800,
-0.31776000000,-0.09600,
-0.31772000000,-0.09200,
-0.31768000000,-0.09800,
-0.31764000000,-0.11200,
-0.31759996875,-0.06600,
-0.31756000000,-0.06600,
-0.31752000000,-0.07800,
-0.31748000000,-0.06200,
-0.31744000000,-0.05400,
-0.31739996875,-0.05800,
-0.31735996875,-0.05000,
-0.31732000000,-0.03000,
-0.31728000000,-0.02400,
-0.31724000000,-0.02800,
-0.31720000000,-0.01000,
-0.31715996875,0.00400,
-0.31712000000,0.00,
-0.31708000000,0.00400,
-0.31704000000,0.02200,
-0.31700000000,0.02800,
-0.31695996875,0.02600,
-0.31691996875,0.02400,
-0.31688000000,0.04800,
-0.31684000000,0.04400,
-0.31680000000,0.04400,
-0.31676000000,0.06800,
-0.31671996875,0.07600,
-0.31667996875,0.07200,
-0.31664000000,0.08600,
-0.31660000000,0.11200,
-0.31656000000,0.10200,
-0.31652000000,0.09000,
-0.31647996875,0.10600,
-0.31644000000,0.11200,
-0.31640000000,0.09600,
-0.31636000000,0.10600,
-0.31632000000,0.12600,
-0.31627996875,0.12400,
-0.31623996875,0.12000,
-0.31620000000,0.13200,
-0.31616000000,0.14000,
-0.31612000000,0.12200,
-0.31608000000,0.12000,
-0.31603996875,0.12600,
-0.31600000000,0.11800,
-0.31596000000,0.10800,
-0.31592000000,0.12000,
-0.31588000000,0.13600,
-0.31584000000,0.12200,
-0.31579996875,0.11800,
-0.31576000000,0.12800,
-0.31572000000,0.13200,
-0.31568000000,0.11400,
-0.31564000000,0.11000,
-0.31559996875,0.11200,
-0.31555996875,0.09400,
-0.31552000000,0.08400,
-0.31548000000,0.09400,
-0.31544000000,0.09400,
-0.31540000000,0.07800,
-0.31535996875,0.06800,
-0.31532000000,0.07400,
-0.31528000000,0.06400,
-0.31524000000,0.04400,
-0.31520000000,0.04600,
-0.31516000000,0.04600,
-0.31511996875,0.02800,
-0.31508000000,0.02200,
-0.31504000000,0.02000,
-0.31500000000,0.00800,
-0.31496000000,0.00,
-0.31491996875,-0.00800,
-0.31487996875,0.00200,
-0.31484000000,-0.02200,
-0.31480000000,-0.02800,
-0.31476000000,-0.01800,
-0.31472000000,-0.02800,
-0.31467996875,-0.05400,
-0.31464000000,-0.06200,
-0.31460000000,-0.05600,
-0.31456000000,-0.07600,
-0.31452000000,-0.08600,
-0.31448000000,-0.08200,
-0.31443996875,-0.08000,
-0.31440000000,-0.10000,
-0.31436000000,-0.10000,
-0.31432000000,-0.08600,
-0.31428000000,-0.09400,
-0.31423996875,-0.11800,
-0.31419996875,-0.11400,
-0.31416000000,-0.10800,
-0.31412000000,-0.13400,
-0.31408000000,-0.13400,
-0.31404000000,-0.12200,
-0.31399996875,-0.12400,
-0.31396000000,-0.13000,
-0.31392000000,-0.12200,
-0.31388000000,-0.11200,
-0.31384000000,-0.12200,
-0.31379996875,-0.12600,
-0.31375996875,-0.12000,
-0.31372000000,-0.12600,
-0.31368000000,-0.13400,
-0.31364000000,-0.13000,
-0.31360000000,-0.11800,
-0.31355996875,-0.11800,
-0.31352000000,-0.12200,
-0.31348000000,-0.10200,
-0.31344000000,-0.09400,
-0.31340000000,-0.10600,
-0.31336000000,-0.10000,
-0.31331996875,-0.08400,
-0.31328000000,-0.08600,
-0.31324000000,-0.09200,
-0.31320000000,-0.08200,
-0.31316000000,-0.06800,
-0.31311996875,-0.07200,
-0.31307996875,-0.07000,
-0.31304000000,-0.05400,
-0.31300000000,-0.04600,
-0.31296000000,-0.04400,
-0.31292000000,-0.04000,
-0.31287996875,-0.00800,
-0.31284000000,-0.00400,
-0.31280000000,-0.01000,
-0.31276000000,0.01000,
-0.31272000000,0.01400,
-0.31268000000,-0.00200,
-0.31263996875,0.01600,
-0.31260000000,0.03800,
-0.31256000000,0.04200,
-0.31252000000,0.04200,
-0.31248000000,0.05800,
-0.31243996875,0.07200,
-0.31239996875,0.05600,
-0.31236000000,0.06800,
-0.31232000000,0.08000,
-0.31228000000,0.08000,
-0.31224000000,0.06800,
-0.31219996875,0.08800,
-0.31216000000,0.09400,
-0.31212000000,0.09400,
-0.31208000000,0.10400,
-0.31204000000,0.12400,
-0.31200000000,0.12400,
-0.31195996875,0.11600,
-0.31192000000,0.12400,
-0.31188000000,0.13800,
-0.31184000000,0.11000,
-0.31180000000,0.11800,
-0.31175996875,0.12200,
-0.31171996875,0.12800,
-0.31168000000,0.11800,
-0.31164000000,0.12600,
-0.31160000000,0.14000,
-0.31156000000,0.13400,
-0.31151996875,0.12000,
-0.31148000000,0.12400,
-0.31144000000,0.12800,
-0.31140000000,0.11000,
-0.31136000000,0.10800,
-0.31132000000,0.11800,
-0.31127996875,0.11200,
-0.31124000000,0.09000,
-0.31120000000,0.10200,
-0.31116000000,0.09800,
-0.31112000000,0.08600,
-0.31107996875,0.08200,
-0.31103996875,0.09000,
-0.31100000000,0.08200,
-0.31096000000,0.07200,
-0.31092000000,0.06400,
-0.31088000000,0.06800,
-0.31083996875,0.04400,
-0.31080000000,0.02600,
-0.31076000000,0.03200,
-0.31072000000,0.02600,
-0.31068000000,0.01000,
-0.31063996875,0.01000,
-0.31059996875,0.02000,
-0.31056000000,0.00600,
-0.31052000000,-0.01400,
-0.31048000000,-0.00800,
-0.31044000000,-0.01600,
-0.31039996875,-0.04800,
-0.31036000000,-0.05800,
-0.31032000000,-0.04800,
-0.31028000000,-0.06200,
-0.31024000000,-0.07000,
-0.31020000000,-0.06400,
-0.31015996875,-0.06000,
-0.31012000000,-0.09200,
-0.31008000000,-0.08200,
-0.31004000000,-0.07000,
-0.31000000000,-0.09200,
-0.30995996875,-0.09800,
-0.30991996875,-0.11000,
-0.30988000000,-0.10800,
-0.30984000000,-0.12400,
-0.30980000000,-0.12400,
-0.30976000000,-0.11400,
-0.30971996875,-0.11400,
-0.30968000000,-0.14000,
-0.30964000000,-0.12800,
-0.30960000000,-0.12200,
-0.30956000000,-0.13800,
-0.30952000000,-0.13400,
-0.30947996875,-0.12400,
-0.30944000000,-0.12800,
-0.30940000000,-0.13800,
-0.30936000000,-0.13800,
-0.30932000000,-0.12200,
-0.30927996875,-0.12800,
-0.30923996875,-0.12400,
-0.30920000000,-0.12000,
-0.30916000000,-0.11600,
-0.30912000000,-0.10600,
-0.30908000000,-0.09600,
-0.30903996875,-0.10600,
-0.30900000000,-0.09400,
-0.30896000000,-0.09800,
-0.30892000000,-0.09200,
-0.30888000000,-0.09000,
-0.30884000000,-0.08000,
-0.30879996875,-0.08000,
-0.30876000000,-0.06600,
-0.30872000000,-0.05400,
-0.30868000000,-0.04800,
-0.30864000000,-0.04200,
-0.30859996875,-0.03600,
-0.30855996875,-0.03200,
-0.30852000000,-0.02800,
-0.30848000000,-0.02400,
-0.30844000000,-0.02000,
-0.30840000000,-0.00800,
-0.30835996875,0.00,
-0.30832000000,0.02600,
-0.30828000000,0.03000,
-0.30824000000,0.03000,
-0.30820000000,0.05200,
-0.30816000000,0.06200,
-0.30811996875,0.04600,
-0.30808000000,0.05000,
-0.30804000000,0.06400,
-0.30800000000,0.06000,
-0.30796000000,0.06400,
-0.30791996875,0.08600,
-0.30788000000,0.09800,
-0.30784000000,0.09400,
-0.30780000000,0.09400,
-0.30776000000,0.11000,
-0.30772000000,0.11000,
-0.30767996875,0.10200,
-0.30764000000,0.10800,
-0.30760000000,0.11200,
-0.30756000000,0.11000,
-0.30752000000,0.11200,
-0.30747996875,0.12600,
-0.30743996875,0.13000,
-0.30740000000,0.12600,
-0.30736000000,0.12800,
-0.30732000000,0.13600,
-0.30728000000,0.13200,
-0.30723996875,0.11800,
-0.30720000000,0.12600,
-0.30716000000,0.12600,
-0.30712000000,0.11600,
-0.30708000000,0.11400,
-0.30704000000,0.12600,
-0.30699996875,0.12000,
-0.30696000000,0.10400,
-0.30692000000,0.10800,
-0.30688000000,0.11400,
-0.30684000000,0.10000,
-0.30679996875,0.08800,
-0.30675996875,0.09600,
-0.30672000000,0.08800,
-0.30668000000,0.07000,
-0.30664000000,0.06600,
-0.30660000000,0.07000,
-0.30655996875,0.06000,
-0.30652000000,0.04200,
-0.30648000000,0.05000,
-0.30644000000,0.05200,
-0.30640000000,0.03200,
-0.30636000000,0.03200,
-0.30631996875,0.03400,
-0.30628000000,0.01400,
-0.30624000000,-0.00400,
-0.30620000000,-0.00400,
-0.30616000000,-0.01000,
-0.30611996875,-0.02600,
-0.30607996875,-0.02800,
-0.30604000000,-0.02600,
-0.30600000000,-0.03600,
-0.30596000000,-0.05200,
-0.30592000000,-0.04800,
-0.30587996875,-0.04400,
-0.30584000000,-0.07200,
-0.30580000000,-0.08400,
-0.30576000000,-0.08400,
-0.30572000000,-0.09000,
-0.30568000000,-0.10800,
-0.30563996875,-0.09800,
-0.30560000000,-0.09600,
-0.30556000000,-0.10600,
-0.30552000000,-0.11000,
-0.30548000000,-0.09600,
-0.30543996875,-0.10000,
-0.30539996875,-0.12400,
-0.30536000000,-0.13000,
-0.30532000000,-0.12400,
-0.30528000000,-0.13200,
-0.30524000000,-0.13800,
-0.30519996875,-0.12600,
-0.30516000000,-0.12000,
-0.30512000000,-0.13000,
-0.30508000000,-0.13200,
-0.30504000000,-0.12000,
-0.30500000000,-0.12600,
-0.30495996875,-0.13800,
-0.30492000000,-0.12800,
-0.30488000000,-0.12200,
-0.30484000000,-0.12600,
-0.30480000000,-0.13200,
-0.30475996875,-0.11000,
-0.30472000000,-0.10200,
-0.30468000000,-0.11200,
-0.30464000000,-0.09600,
-0.30460000000,-0.08400,
-0.30456000000,-0.08800,
-0.30451996875,-0.08200,
-0.30448000000,-0.06600,
-0.30444000000,-0.06400,
-0.30440000000,-0.07400,
-0.30436000000,-0.07400,
-0.30431996875,-0.05000,
-0.30427996875,-0.04800,
-0.30424000000,-0.05000,
-0.30420000000,-0.02600,
-0.30416000000,-0.01400,
-0.30412000000,-0.02800,
-0.30407996875,-0.00400,
-0.30404000000,0.01400,
-0.30400000000,0.01400,
-0.30396000000,0.00200,
-0.30392000000,0.01800,
-0.30388000000,0.03400,
-0.30383996875,0.02000,
-0.30380000000,0.03600,
-0.30376000000,0.05800,
-0.30372000000,0.06600,
-0.30368000000,0.06600,
-0.30363996875,0.08200,
-0.30359996875,0.09400,
-0.30356000000,0.09000,
-0.30352000000,0.08200,
-0.30348000000,0.09200,
-0.30344000000,0.09200,
-0.30339996875,0.08800,
-0.30336000000,0.10200,
-0.30332000000,0.11800,
-0.30328000000,0.12000,
-0.30324000000,0.11400,
-0.30320000000,0.13000,
-0.30315996875,0.13400,
-0.30312000000,0.12000,
-0.30308000000,0.12000,
-0.30304000000,0.12800,
-0.30300000000,0.12000,
-0.30295996875,0.11800,
-0.30291996875,0.12600,
-0.30288000000,0.14000,
-0.30284000000,0.12600,
-0.30280000000,0.12200,
-0.30276000000,0.13600,
-0.30271996875,0.13200,
-0.30268000000,0.11600,
-0.30264000000,0.12000,
-0.30260000000,0.12400,
-0.30256000000,0.10600,
-0.30252000000,0.09600,
-0.30247996875,0.10400,
-0.30244000000,0.10400,
-0.30240000000,0.09200,
-0.30236000000,0.08400,
-0.30232000000,0.08800,
-0.30227996875,0.07600,
-0.30223996875,0.06400,
-0.30220000000,0.06600,
-0.30216000000,0.06600,
-0.30212000000,0.04400,
-0.30208000000,0.03400,
-0.30203996875,0.03800,
-0.30200000000,0.03400,
-0.30196000000,0.01400,
-0.30192000000,0.01400,
-0.30188000000,0.01600,
-0.30183996875,-0.00400,
-0.30179996875,-0.00200,
-0.30176000000,-0.00400,
-0.30172000000,-0.01600,
-0.30168000000,-0.04400,
-0.30164000000,-0.04600,
-0.30159996875,-0.04400,
-0.30156000000,-0.06200,
-0.30152000000,-0.07000,
-0.30148000000,-0.06200,
-0.30144000000,-0.06800,
-0.30140000000,-0.08200,
-0.30135996875,-0.08200,
-0.30132000000,-0.07600,
-0.30128000000,-0.09400,
-0.30124000000,-0.11000,
-0.30120000000,-0.10800,
-0.30115996875,-0.11400,
-0.30111996875,-0.13000,
-0.30108000000,-0.12400,
-0.30104000000,-0.11600,
-0.30100000000,-0.11800,
-0.30096000000,-0.12200,
-0.30091996875,-0.11800,
-0.30088000000,-0.11200,
-0.30084000000,-0.12200,
-0.30080000000,-0.13600,
-0.30076000000,-0.13000,
-0.30072000000,-0.13400,
-0.30067996875,-0.14000,
-0.30064000000,-0.13400,
-0.30060000000,-0.11200,
-0.30056000000,-0.12200,
-0.30052000000,-0.12200,
-0.30047996875,-0.11000,
-0.30043996875,-0.10600,
-0.30040000000,-0.12000,
-0.30036000000,-0.11600,
-0.30032000000,-0.10200,
-0.30028000000,-0.10600,
-0.30023996875,-0.10600,
-0.30020000000,-0.08600,
-0.30016000000,-0.07600,
-0.30012000000,-0.08400,
-0.30008000000,-0.07200,
-0.30004000000,-0.05000,
-0.29999996875,-0.05200,
-0.29996000000,-0.05400,
-0.29992000000,-0.04400,
-0.29988000000,-0.02800,
-0.29984000000,-0.04200,
-0.29979996875,-0.03000,
-0.29975996875,-0.01000,
-0.29972000000,0.00,
-0.29968000000,-0.00600,
-0.29964000000,0.00800,
-0.29960000000,0.02200,
-0.29955996875,0.02200,
-0.29952000000,0.02600,
-0.29948000000,0.04200,
-0.29944000000,0.05000,
-0.29940000000,0.04000,
-0.29936000000,0.05000,
-0.29931996875,0.06600,
-0.29928000000,0.06800,
-0.29924000000,0.06600,
-0.29920000000,0.08200,
-0.29916000000,0.09600,
-0.29911996875,0.09600,
-0.29908000000,0.10000,
-0.29904000000,0.12200,
-0.29900000000,0.11200,
-0.29896000000,0.10400,
-0.29892000000,0.11200,
-0.29887996875,0.11600,
-0.29884000000,0.11200,
-0.29880000000,0.11200,
-0.29876000000,0.12600,
-0.29872000000,0.13400,
-0.29867996875,0.12600,
-0.29863996875,0.13200,
-0.29860000000,0.14800,
-0.29856000000,0.13000,
-0.29852000000,0.12000,
-0.29848000000,0.12200,
-0.29843996875,0.13600,
-0.29840000000,0.11000,
-0.29836000000,0.10800,
-0.29832000000,0.12800,
-0.29828000000,0.12000,
-0.29824000000,0.11400,
-0.29819996875,0.12400,
-0.29816000000,0.12400,
-0.29812000000,0.10400,
-0.29808000000,0.09800,
-0.29804000000,0.10200,
-0.29799996875,0.08400,
-0.29795996875,0.07000,
-0.29792000000,0.08200,
-0.29788000000,0.08000,
-0.29784000000,0.06200,
-0.29780000000,0.06600,
-0.29775996875,0.05800,
-0.29772000000,0.04800,
-0.29768000000,0.02400,
-0.29764000000,0.02600,
-0.29760000000,0.02800,
-0.29756000000,0.00400,
-0.29751996875,-0.00800,
-0.29748000000,0.00,
-0.29744000000,-0.00800,
-0.29740000000,-0.02000,
-0.29736000000,-0.02400,
-0.29731996875,-0.02400,
-0.29727996875,-0.03600,
-0.29724000000,-0.04600,
-0.29720000000,-0.04400,
-0.29716000000,-0.04800,
-0.29712000000,-0.07800,
-0.29707996875,-0.08000,
-0.29704000000,-0.07000,
-0.29700000000,-0.09000,
-0.29696000000,-0.09600,
-0.29692000000,-0.09800,
-0.29688000000,-0.09800,
-0.29683996875,-0.11800,
-0.29680000000,-0.11400,
-0.29676000000,-0.10800,
-0.29672000000,-0.10800,
-0.29668000000,-0.12600,
-0.29663996875,-0.12600,
-0.29659996875,-0.12400,
-0.29656000000,-0.13800,
-0.29652000000,-0.14400,
-0.29648000000,-0.12600,
-0.29644000000,-0.12200,
-0.29639996875,-0.13400,
-0.29636000000,-0.12400,
-0.29632000000,-0.10800,
-0.29628000000,-0.12000,
-0.29624000000,-0.12800,
-0.29620000000,-0.12200,
-0.29615996875,-0.12400,
-0.29612000000,-0.13400,
-0.29608000000,-0.12600,
-0.29604000000,-0.11000,
-0.29600000000,-0.10600,
-0.29595996875,-0.10800,
-0.29592000000,-0.09400,
-0.29588000000,-0.08000,
-0.29584000000,-0.09400,
-0.29580000000,-0.08400,
-0.29576000000,-0.08400,
-0.29571996875,-0.07800,
-0.29568000000,-0.08400,
-0.29564000000,-0.06400,
-0.29560000000,-0.05400,
-0.29556000000,-0.05600,
-0.29551996875,-0.03800,
-0.29547996875,-0.02400,
-0.29544000000,-0.01200,
-0.29540000000,-0.01600,
-0.29536000000,-0.00800,
-0.29532000000,0.01000,
-0.29527996875,0.01000,
-0.29524000000,0.00200,
-0.29520000000,0.02600,
-0.29516000000,0.03400,
-0.29512000000,0.03600,
-0.29508000000,0.04400,
-0.29503996875,0.06000,
-0.29500000000,0.06000,
-0.29496000000,0.06000,
-0.29492000000,0.07600,
-0.29488000000,0.08600,
-0.29483996875,0.08200,
-0.29479996875,0.08200,
-0.29476000000,0.09600,
-0.29472000000,0.10000,
-0.29468000000,0.09200,
-0.29464000000,0.10200,
-0.29459996875,0.11600,
-0.29456000000,0.11400,
-0.29452000000,0.11200,
-0.29448000000,0.13400,
-0.29444000000,0.14200,
-0.29440000000,0.12400,
-0.29435996875,0.13000,
-0.29432000000,0.13400,
-0.29428000000,0.12400,
-0.29424000000,0.11600,
-0.29420000000,0.13200,
-0.29415996875,0.14000,
-0.29411996875,0.12200,
-0.29408000000,0.11200,
-0.29404000000,0.14000,
-0.29400000000,0.13000,
-0.29396000000,0.11600,
-0.29391996875,0.12000,
-0.29388000000,0.10600,
-0.29384000000,0.10000,
-0.29380000000,0.09800,
-0.29376000000,0.09800,
-0.29372000000,0.09600,
-0.29367996875,0.09600,
-0.29364000000,0.09600,
-0.29360000000,0.08800,
-0.29356000000,0.08600,
-0.29352000000,0.08000,
-0.29347996875,0.06600,
-0.29343996875,0.05200,
-0.29340000000,0.04400,
-0.29336000000,0.03800,
-0.29332000000,0.03400,
-0.29328000000,0.03200,
-0.29323996875,0.02400,
-0.29320000000,0.02000,
-0.29316000000,0.01000,
-0.29312000000,0.00,
-0.29308000000,-0.01200,
-0.29304000000,-0.02400,
-0.29299996875,-0.02800,
-0.29296000000,-0.04800,
-0.29292000000,-0.04800,
-0.29288000000,-0.04600,
-0.29284000000,-0.06200,
-0.29279996875,-0.06800,
-0.29276000000,-0.06400,
-0.29272000000,-0.07000,
-0.29268000000,-0.08600,
-0.29264000000,-0.08200,
-0.29260000000,-0.07400,
-0.29255996875,-0.08800,
-0.29252000000,-0.11000,
-0.29248000000,-0.10000,
-0.29244000000,-0.10800,
-0.29240000000,-0.12800,
-0.29235996875,-0.12800,
-0.29231996875,-0.11000,
-0.29228000000,-0.11800,
-0.29224000000,-0.12800,
-0.29220000000,-0.11800,
-0.29216000000,-0.11600,
-0.29211996875,-0.12800,
-0.29208000000,-0.13400,
-0.29204000000,-0.13000,
-0.29200000000,-0.13800,
-0.29196000000,-0.15200,
-0.29192000000,-0.14000,
-0.29187996875,-0.12600,
-0.29184000000,-0.13400,
-0.29180000000,-0.12400,
-0.29176000000,-0.11000,
-0.29172000000,-0.10600,
-0.29167996875,-0.11600,
-0.29163996875,-0.10200,
-0.29160000000,-0.09800,
-0.29156000000,-0.11000,
-0.29152000000,-0.11200,
-0.29148000000,-0.09400,
-0.29143996875,-0.08200,
-0.29140000000,-0.08400,
-0.29136000000,-0.07000,
-0.29132000000,-0.05800,
-0.29128000000,-0.06000,
-0.29124000000,-0.05600,
-0.29119996875,-0.04400,
-0.29116000000,-0.04000,
-0.29112000000,-0.05200,
-0.29108000000,-0.04000,
-0.29104000000,-0.02000,
-0.29099996875,-0.01000,
-0.29095996875,-0.01600,
-0.29092000000,0.00800,
-0.29088000000,0.02200,
-0.29084000000,0.02000,
-0.29080000000,0.02800,
-0.29075996875,0.04400,
-0.29072000000,0.05200,
-0.29068000000,0.05000,
-0.29064000000,0.05600,
-0.29060000000,0.07400,
-0.29056000000,0.06200,
-0.29051996875,0.06200,
-0.29048000000,0.08600,
-0.29044000000,0.08600,
-0.29040000000,0.08400,
-0.29036000000,0.09200,
-0.29031996875,0.11200,
-0.29028000000,0.11000,
-0.29024000000,0.10600,
-0.29020000000,0.11800,
-0.29016000000,0.12000,
-0.29012000000,0.10200,
-0.29007996875,0.10800,
-0.29004000000,0.12600,
-0.29000000000,0.11400,
-0.28996000000,0.12600,
-0.28992000000,0.13800,
-0.28988000000,0.14600,
-0.28983996875,0.13600,
-0.28980000000,0.14000,
-0.28976000000,0.11800,
-0.28972000000,0.13000,
-0.28968000000,0.10800,
-0.28963996875,0.11400,
-0.28960000000,0.12200,
-0.28956000000,0.11000,
-0.28952000000,0.11400,
-0.28948000000,0.12000,
-0.28944000000,0.11800,
-0.28939996875,0.09600,
-0.28936000000,0.09800,
-0.28932000000,0.10400,
-0.28928000000,0.08600,
-0.28924000000,0.07000,
-0.28919996875,0.07400,
-0.28915996875,0.07400,
-0.28912000000,0.05400,
-0.28908000000,0.04400,
-0.28904000000,0.05800,
-0.28900000000,0.04600,
-0.28895996875,0.02800,
-0.28892000000,0.04400,
-0.28888000000,0.03000,
-0.28884000000,0.01800,
-0.28880000000,0.00400,
-0.28876000000,0.00600,
-0.28871996875,-0.00800,
-0.28868000000,-0.02600,
-0.28864000000,-0.02600,
-0.28860000000,-0.02800,
-0.28856000000,-0.04600,
-0.28851996875,-0.05400,
-0.28847996875,-0.05000,
-0.28844000000,-0.05000,
-0.28840000000,-0.06800,
-0.28836000000,-0.07400,
-0.28832000000,-0.06600,
-0.28827996875,-0.08800,
-0.28824000000,-0.11200,
-0.28820000000,-0.10200,
-0.28816000000,-0.10400,
-0.28812000000,-0.11800,
-0.28808000000,-0.12000,
-0.28803996875,-0.10800,
-0.28800000000,-0.11000,
-0.28796000000,-0.12200,
-0.28792000000,-0.10800,
-0.28788000000,-0.11200,
-0.28783996875,-0.13200,
-0.28779996875,-0.13600,
-0.28776000000,-0.12800,
-0.28772000000,-0.13400,
-0.28768000000,-0.14200,
-0.28764000000,-0.12600,
-0.28759996875,-0.11800,
-0.28756000000,-0.12800,
-0.28752000000,-0.13000,
-0.28748000000,-0.11800,
-0.28744000000,-0.12000,
-0.28740000000,-0.13200,
-0.28735996875,-0.12600,
-0.28732000000,-0.13600,
-0.28728000000,-0.11600,
-0.28724000000,-0.12200,
-0.28720000000,-0.09400,
-0.28715996875,-0.09000,
-0.28712000000,-0.09600,
-0.28708000000,-0.09000,
-0.28704000000,-0.07200,
-0.28700000000,-0.06600,
-0.28696000000,-0.07200,
-0.28691996875,-0.05400,
