Source,CH1
Second,Volt
-0.38480000000,-0.20336,
-0.38459996875,-0.36704,
-0.38439996875,-0.46128,
-0.38419996875,-0.53568,
-0.38400000000,-0.52576,
-0.38380000000,-0.47616,
-0.38360000000,-0.46128,
-0.38340000000,-0.37200,
-0.38320000000,-0.27776,
-0.38300000000,-0.17360,
-0.38279996875,-0.03968,
-0.38259996875,0.06944,
-0.38239996875,0.18848,
-0.38220000000,0.29264,
-0.38200000000,0.37200,
-0.38180000000,0.44640,
-0.38160000000,0.47616,
-0.38140000000,0.48608,
-0.38120000000,0.50096,
-0.38099996875,0.43152,
-0.38079996875,0.39184,
-0.38059996875,0.26784,
-0.38040000000,0.18352,
-0.38020000000,0.03968,
-0.38000000000,-0.11904,
-0.37980000000,-0.23808,
-0.37960000000,-0.38192,
-0.37940000000,-0.47120,
-0.37919996875,-0.52576,
-0.37899996875,-0.53568,
-0.37880000000,-0.47616,
-0.37860000000,-0.43648,
-0.37840000000,-0.34720,
-0.37820000000,-0.25296,
-0.37800000000,-0.15872,
-0.37780000000,-0.03968,
-0.37760000000,0.09424,
-0.37739996875,0.19840,
-0.37719996875,0.31744,
-0.37700000000,0.36704,
-0.37680000000,0.45632,
-0.37660000000,0.47616,
-0.37640000000,0.50096,
-0.37620000000,0.48608,
-0.37600000000,0.42160,
-0.37579996875,0.37200,
-0.37559996875,0.25296,
-0.37539996875,0.14384,
-0.37520000000,0.00496,
-0.37500000000,-0.11904,
-0.37480000000,-0.24304,
-0.37460000000,-0.39680,
-0.37440000000,-0.48608,
-0.37420000000,-0.52576,
-0.37399996875,-0.51088,
-0.37379996875,-0.48608,
-0.37359996875,-0.43648,
-0.37340000000,-0.34720,
-0.37320000000,-0.24304,
-0.37300000000,-0.13392,
-0.37280000000,-0.00992,
-0.37260000000,0.13392,
-0.37240000000,0.20832,
-0.37219996875,0.32736,
-0.37199996875,0.39680,
-0.37180000000,0.46128,
-0.37160000000,0.48608,
-0.37140000000,0.49600,
-0.37120000000,0.47616,
-0.37100000000,0.40672,
-0.37080000000,0.35712,
-0.37060000000,0.22816,
-0.37039996875,0.14384,
-0.37019996875,-0.01984,
-0.37000000000,-0.13888,
-0.36980000000,-0.26784,
-0.36960000000,-0.42160,
-0.36940000000,-0.48608,
-0.36920000000,-0.51584,
-0.36900000000,-0.53568,
-0.36880000000,-0.46128,
-0.36859996875,-0.43152,
-0.36839996875,-0.31744,
-0.36820000000,-0.22816,
-0.36800000000,-0.10912,
-0.36780000000,0.02976,
-0.36760000000,0.12400,
-0.36740000000,0.22816,
-0.36720000000,0.33232,
-0.36699996875,0.40672,
-0.36679996875,0.46128,
-0.36659996875,0.49600,
-0.36640000000,0.48608,
-0.36620000000,0.45632,
-0.36600000000,0.39680,
-0.36580000000,0.34224,
-0.36560000000,0.22320,
-0.36540000000,0.11904,
-0.36519996875,-0.04464,
-0.36499996875,-0.18848,
-0.36479996875,-0.30256,
-0.36460000000,-0.43648,
-0.36440000000,-0.50096,
-0.36420000000,-0.52576,
-0.36400000000,-0.51088,
-0.36380000000,-0.45136,
-0.36360000000,-0.41168,
-0.36339996875,-0.30752,
-0.36319996875,-0.21328,
-0.36300000000,-0.08432,
-0.36280000000,0.03968,
-0.36260000000,0.13392,
-0.36240000000,0.26288,
-0.36220000000,0.34224,
-0.36200000000,0.42160,
-0.36180000000,0.47616,
-0.36159996875,0.50096,
-0.36139996875,0.50096,
-0.36120000000,0.44640,
-0.36100000000,0.41168,
-0.36080000000,0.33232,
-0.36060000000,0.21328,
-0.36040000000,0.08432,
-0.36020000000,-0.05456,
-0.36000000000,-0.18848,
-0.35979996875,-0.32736,
-0.35959996875,-0.45136,
-0.35940000000,-0.52576,
-0.35920000000,-0.54064,
-0.35900000000,-0.51088,
-0.35880000000,-0.44640,
-0.35860000000,-0.39680,
-0.35840000000,-0.29264,
-0.35819996875,-0.18352,
-0.35799996875,-0.06944,
-0.35779996875,0.05952,
-0.35760000000,0.15872,
-0.35740000000,0.26784,
-0.35720000000,0.37200,
-0.35700000000,0.47120,
-0.35680000000,0.48608,
-0.35660000000,0.48608,
-0.35639996875,0.51584,
-0.35619996875,0.45632,
-0.35599996875,0.39680,
-0.35580000000,0.30256,
-0.35560000000,0.19840,
-0.35540000000,0.09424,
-0.35520000000,-0.07936,
-0.35500000000,-0.22320,
-0.35480000000,-0.34720,
-0.35459996875,-0.46128,
-0.35439996875,-0.51584,
-0.35420000000,-0.53568,
-0.35400000000,-0.50096,
-0.35380000000,-0.44640,
-0.35360000000,-0.38688,
-0.35340000000,-0.27776,
-0.35320000000,-0.18352,
-0.35300000000,-0.06944,
-0.35279996875,0.05952,
-0.35259996875,0.18352,
-0.35240000000,0.29264,
-0.35220000000,0.36704,
-0.35200000000,0.43152,
-0.35180000000,0.48608,
-0.35160000000,0.47120,
-0.35140000000,0.48608,
-0.35120000000,0.43648,
-0.35099996875,0.36704,
-0.35079996875,0.26784,
-0.35060000000,0.17360,
-0.35040000000,0.05456,
-0.35020000000,-0.09920,
-0.35000000000,-0.22816,
-0.34980000000,-0.36704,
-0.34960000000,-0.48608,
-0.34939996875,-0.52576,
-0.34919996875,-0.51584,
-0.34899996875,-0.49104,
-0.34880000000,-0.42160,
-0.34860000000,-0.38192,
-0.34840000000,-0.25296,
-0.34820000000,-0.15872,
-0.34800000000,-0.04464,
-0.34780000000,0.10416,
-0.34759996875,0.18352,
-0.34739996875,0.30752,
-0.34719996875,0.37200,
-0.34700000000,0.43152,
-0.34680000000,0.49600,
-0.34660000000,0.48608,
-0.34640000000,0.51088,
-0.34620000000,0.43152,
-0.34600000000,0.37200,
-0.34579996875,0.26784,
-0.34559996875,0.14880,
-0.34540000000,0.03968,
-0.34520000000,-0.10912,
-0.34500000000,-0.25296,
-0.34480000000,-0.37200,
-0.34460000000,-0.49104,
-0.34440000000,-0.51584,
-0.34420000000,-0.52576,
-0.34399996875,-0.49104,
-0.34379996875,-0.39680,
-0.34360000000,-0.34720,
-0.34340000000,-0.23808,
-0.34320000000,-0.13888,
-0.34300000000,-0.02480,
-0.34280000000,0.11904,
-0.34260000000,0.21328,
-0.34240000000,0.33232,
-0.34219996875,0.39184,
-0.34199996875,0.44640,
-0.34180000000,0.48608,
-0.34160000000,0.49600,
-0.34140000000,0.49600,
-0.34120000000,0.42160,
-0.34100000000,0.36704,
-0.34080000000,0.26288,
-0.34059996875,0.13392,
-0.34039996875,0.00496,
-0.34019996875,-0.14880,
-0.34000000000,-0.26784,
-0.33980000000,-0.38192,
-0.33960000000,-0.51088,
-0.33940000000,-0.53568,
-0.33920000000,-0.50096,
-0.33900000000,-0.48608,
-0.33879996875,-0.41168,
-0.33859996875,-0.34224,
-0.33840000000,-0.22320,
-0.33820000000,-0.12400,
-0.33800000000,0.00,
-0.33780000000,0.11904,
-0.33760000000,0.22320,
-0.33740000000,0.33232,
-0.33720000000,0.39680,
-0.33699996875,0.46128,
-0.33679996875,0.49600,
-0.33660000000,0.48608,
-0.33640000000,0.48608,
-0.33620000000,0.40672,
-0.33600000000,0.33232,
-0.33580000000,0.23808,
-0.33560000000,0.10416,
-0.33540000000,0.00,
-0.33519996875,-0.17360,
-0.33499996875,-0.28768,
-0.33480000000,-0.40672,
-0.33460000000,-0.52576,
-0.33440000000,-0.51088,
-0.33420000000,-0.52576,
-0.33400000000,-0.46128,
-0.33380000000,-0.40672,
-0.33360000000,-0.33232,
-0.33339996875,-0.22320,
-0.33319996875,-0.10912,
-0.33300000000,0.01984,
-0.33280000000,0.13392,
-0.33260000000,0.24800,
-0.33240000000,0.35712,
-0.33220000000,0.39680,
-0.33200000000,0.47120,
-0.33179996875,0.49600,
-0.33159996875,0.49600,
-0.33139996875,0.47120,
-0.33120000000,0.39680,
-0.33100000000,0.30752,
-0.33080000000,0.21328,
-0.33060000000,0.07936,
-0.33040000000,-0.01984,
-0.33020000000,-0.19840,
-0.32999996875,-0.31744,
-0.32979996875,-0.43648,
-0.32960000000,-0.52576,
-0.32940000000,-0.51088,
-0.32920000000,-0.50096,
-0.32900000000,-0.44640,
-0.32880000000,-0.38688,
-0.32860000000,-0.30256,
-0.32840000000,-0.18848,
-0.32819996875,-0.09920,
-0.32799996875,0.04464,
-0.32780000000,0.16368,
-0.32760000000,0.24800,
-0.32740000000,0.35712,
-0.32720000000,0.41168,
-0.32700000000,0.49600,
-0.32680000000,0.50096,
-0.32660000000,0.50096,
-0.32639996875,0.44640,
-0.32619996875,0.39680,
-0.32600000000,0.30752,
-0.32580000000,0.19840,
-0.32560000000,0.05952,
-0.32540000000,-0.05952,
-0.32520000000,-0.19840,
-0.32500000000,-0.34224,
-0.32480000000,-0.45136,
-0.32459996875,-0.53568,
-0.32439996875,-0.50096,
-0.32420000000,-0.51088,
-0.32400000000,-0.44640,
-0.32380000000,-0.37200,
-0.32360000000,-0.29264,
-0.32340000000,-0.16368,
-0.32320000000,-0.07936,
-0.32299996875,0.06944,
-0.32279996875,0.17360,
-0.32259996875,0.27776,
-0.32240000000,0.39184,
-0.32220000000,0.43152,
-0.32200000000,0.48608,
-0.32180000000,0.51088,
-0.32160000000,0.47616,
-0.32140000000,0.46128,
-0.32119996875,0.37200,
-0.32099996875,0.28768,
-0.32080000000,0.18848,
-0.32060000000,0.05952,
-0.32040000000,-0.05952,
-0.32020000000,-0.22816,
-0.32000000000,-0.35712,
-0.31980000000,-0.45136,
-0.31960000000,-0.55056,
-0.31939996875,-0.51584,
-0.31919996875,-0.51088,
-0.31900000000,-0.43648,
-0.31880000000,-0.36704,
-0.31860000000,-0.27776,
-0.31840000000,-0.14880,
-0.31820000000,-0.06944,
-0.31800000000,0.09424,
-0.31780000000,0.18352,
-0.31759996875,0.28768,
-0.31739996875,0.37200,
-0.31720000000,0.43152,
-0.31700000000,0.49600,
-0.31680000000,0.50096,
-0.31660000000,0.47120,
-0.31640000000,0.43152,
-0.31620000000,0.37200,
-0.31600000000,0.26784,
-0.31579996875,0.17360,
-0.31559996875,0.02976,
-0.31540000000,-0.09424,
-0.31520000000,-0.25296,
-0.31500000000,-0.35712,
-0.31480000000,-0.47616,
-0.31460000000,-0.54064,
-0.31440000000,-0.51088,
-0.31419996875,-0.50096,
-0.31399996875,-0.42160,
-0.31379996875,-0.35712,
-0.31360000000,-0.26288,
-0.31340000000,-0.11904,
-0.31320000000,-0.03472,
-0.31300000000,0.11904,
-0.31280000000,0.19840,
-0.31260000000,0.29264,
-0.31239996875,0.40672,
-0.31219996875,0.43152,
-0.31200000000,0.47616,
-0.31180000000,0.50096,
-0.31160000000,0.47120,
-0.31140000000,0.43648,
-0.31120000000,0.36704,
-0.31100000000,0.24800,
-0.31080000000,0.14384,
-0.31059996875,-0.00992,
-0.31039996875,-0.13392,
-0.31020000000,-0.29264,
-0.31000000000,-0.38688,
-0.30980000000,-0.47616,
-0.30960000000,-0.55056,
-0.30940000000,-0.50096,
-0.30920000000,-0.49104,
-0.30900000000,-0.41168,
-0.30879996875,-0.34224,
-0.30859996875,-0.22816,
-0.30840000000,-0.11904,
-0.30820000000,-0.02480,
-0.30800000000,0.12400,
-0.30780000000,0.22816,
-0.30760000000,0.32736,
-0.30740000000,0.41168,
-0.30720000000,0.45632,
-0.30699996875,0.49600,
-0.30679996875,0.51088,
-0.30660000000,0.47120,
-0.30640000000,0.43648,
-0.30620000000,0.36704,
-0.30600000000,0.26288,
-0.30580000000,0.11904,
-0.30560000000,0.00,
-0.30539996875,-0.13392,
-0.30519996875,-0.27776,
-0.30500000000,-0.39680,
-0.30480000000,-0.49104,
-0.30460000000,-0.53568,
-0.30440000000,-0.50096,
-0.30420000000,-0.47616,
-0.30400000000,-0.41168,
-0.30380000000,-0.31744,
-0.30359996875,-0.23808,
-0.30339996875,-0.08432,
-0.30320000000,0.00496,
-0.30300000000,0.14880,
-0.30280000000,0.23808,
-0.30260000000,0.32736,
-0.30240000000,0.43648,
-0.30220000000,0.46128,
-0.30200000000,0.48608,
-0.30179996875,0.48608,
-0.30159996875,0.46128,
-0.30140000000,0.43648,
-0.30120000000,0.32736,
-0.30100000000,0.24800,
-0.30080000000,0.10416,
-0.30060000000,-0.03968,
-0.30040000000,-0.15872,
-0.30020000000,-0.30752,
-0.29999996875,-0.42160,
-0.29979996875,-0.51088,
-0.29960000000,-0.51584,
-0.29940000000,-0.49104,
-0.29920000000,-0.47120,
-0.29900000000,-0.38192,
-0.29880000000,-0.32736,
-0.29860000000,-0.21328,
-0.29840000000,-0.07936,
-0.29819996875,0.01984,
-0.29799996875,0.14384,
-0.29780000000,0.24800,
-0.29760000000,0.34224,
-0.29740000000,0.43152,
-0.29720000000,0.45632,
-0.29700000000,0.49600,
-0.29680000000,0.50096,
-0.29659996875,0.45632,
-0.29639996875,0.40672,
-0.29620000000,0.31744,
-0.29600000000,0.20832,
-0.29580000000,0.10416,
-0.29560000000,-0.06944,
-0.29540000000,-0.18848,
-0.29520000000,-0.34224,
-0.29500000000,-0.43152,
-0.29479996875,-0.52576,
-0.29459996875,-0.53568,
-0.29440000000,-0.50096,
-0.29420000000,-0.46128,
-0.29400000000,-0.38192,
-0.29380000000,-0.30752,
-0.29360000000,-0.19840,
-0.29340000000,-0.06944,
-0.29320000000,0.04464,
-0.29299996875,0.18352,
-0.29279996875,0.27776,
-0.29260000000,0.35216,
-0.29240000000,0.43648,
-0.29220000000,0.48608,
-0.29200000000,0.50096,
-0.29180000000,0.49600,
-0.29160000000,0.43152,
-0.29140000000,0.40672,
-0.29119996875,0.28768,
-0.29099996875,0.19840,
-0.29080000000,0.06944,
-0.29060000000,-0.08432,
-0.29040000000,-0.19840,
-0.29020000000,-0.35712,
-0.29000000000,-0.45136,
-0.28980000000,-0.54064,
-0.28960000000,-0.52576,
-0.28939996875,-0.47616,
-0.28919996875,-0.43648,
-0.28900000000,-0.36704,
-0.28880000000,-0.27776,
-0.28860000000,-0.15872,
-0.28840000000,-0.03472,
-0.28820000000,0.06944,
-0.28800000000,0.18352,
-0.28779996875,0.30752,
-0.28759996875,0.36704,
-0.28740000000,0.46128,
-0.28720000000,0.47120,
-0.28700000000,0.50096,
-0.28680000000,0.48608,
-0.28660000000,0.44640,
-0.28640000000,0.39680,
-0.28620000000,0.27776,
-0.28599996875,0.17360,
-0.28579996875,0.05456,
-0.28560000000,-0.09424,
-0.28540000000,-0.22816,
-0.28520000000,-0.38688,
-0.28500000000,-0.46128,
-0.28480000000,-0.53568,
-0.28460000000,-0.51584,
-0.28440000000,-0.49104,
-0.28419996875,-0.44640,
-0.28399996875,-0.35712,
-0.28380000000,-0.25296,
-0.28360000000,-0.16368,
-0.28340000000,-0.02480,
-0.28320000000,0.10416,
-0.28300000000,0.19840,
-0.28280000000,0.30752,
-0.28260000000,0.39184,
-0.28239996875,0.45632,
-0.28219996875,0.47120,
-0.28200000000,0.50096,
-0.28180000000,0.46128,
-0.28160000000,0.43152,
-0.28140000000,0.36704,
-0.28120000000,0.26288,
-0.28100000000,0.15872,
-0.28080000000,0.01488,
-0.28059996875,-0.11904,
-0.28039996875,-0.26784,
-0.28020000000,-0.38688,
-0.28000000000,-0.47120,
-0.27980000000,-0.55056,
-0.27960000000,-0.51584,
-0.27940000000,-0.47616,
-0.27920000000,-0.42160,
-0.27899996875,-0.35712,
-0.27879996875,-0.24304,
-0.27860000000,-0.11904,
-0.27840000000,-0.01984,
-0.27820000000,0.10416,
-0.27800000000,0.21328,
-0.27780000000,0.30752,
-0.27760000000,0.37200,
-0.27740000000,0.46128,
-0.27719996875,0.47616,
-0.27699996875,0.50096,
-0.27680000000,0.47616,
-0.27660000000,0.41168,
-0.27640000000,0.35712,
-0.27620000000,0.22816,
-0.27600000000,0.13392,
-0.27580000000,0.00496,
-0.27560000000,-0.14880,
-0.27539996875,-0.26784,
-0.27519996875,-0.42160,
-0.27500000000,-0.49104,
-0.27480000000,-0.53568,
-0.27460000000,-0.50096,
-0.27440000000,-0.47616,
-0.27420000000,-0.43152,
-0.27400000000,-0.32736,
-0.27380000000,-0.23808,
-0.27359996875,-0.10912,
-0.27339996875,0.00496,
-0.27320000000,0.13392,
-0.27300000000,0.24800,
-0.27280000000,0.34224,
-0.27260000000,0.40672,
-0.27240000000,0.47120,
-0.27220000000,0.47616,
-0.27200000000,0.50096,
-0.27179996875,0.47616,
-0.27160000000,0.40672,
-0.27140000000,0.33232,
-0.27120000000,0.22816,
-0.27100000000,0.11904,
-0.27080000000,-0.03472,
-0.27060000000,-0.18352,
-0.27040000000,-0.30256,
-0.27019996875,-0.42160,
-0.26999996875,-0.50096,
-0.26980000000,-0.52576,
-0.26960000000,-0.51584,
-0.26940000000,-0.46128,
-0.26920000000,-0.41168,
-0.26900000000,-0.30752,
-0.26880000000,-0.20336,
-0.26860000000,-0.09920,
-0.26839996875,0.03968,
-0.26819996875,0.13392,
-0.26800000000,0.26288,
-0.26780000000,0.33232,
-0.26760000000,0.41168,
-0.26740000000,0.48608,
-0.26720000000,0.49600,
-0.26700000000,0.50096,
-0.26680000000,0.45632,
-0.26659996875,0.40672,
-0.26639996875,0.32736,
-0.26620000000,0.19840,
-0.26600000000,0.09424,
-0.26580000000,-0.05952,
-0.26560000000,-0.18352,
-0.26540000000,-0.32736,
-0.26520000000,-0.43152,
-0.26500000000,-0.52576,
-0.26479996875,-0.53568,
-0.26459996875,-0.51088,
-0.26440000000,-0.46128,
-0.26420000000,-0.39680,
-0.26400000000,-0.29264,
-0.26380000000,-0.19840,
-0.26360000000,-0.07936,
-0.26340000000,0.04464,
-0.26320000000,0.14384,
-0.26299996875,0.29264,
-0.26280000000,0.35712,
-0.26260000000,0.43152,
-0.26240000000,0.48608,
-0.26220000000,0.49600,
-0.26200000000,0.50096,
-0.26179998438,0.46128,
-0.26159998438,0.39184,
-0.26139998438,0.30256,
-0.26119998438,0.18848,
-0.26100000000,0.08432,
-0.26080000000,-0.06944,
-0.26060000000,-0.20336,
-0.26040000000,-0.33232,
-0.26020000000,-0.44640,
-0.25999998438,-0.52576,
-0.25979998438,-0.51584,
-0.25959998438,-0.51584,
-0.25939998438,-0.45136,
-0.25920000000,-0.38192,
-0.25900000000,-0.26288,
-0.25880000000,-0.18352,
-0.25860000000,-0.06944,
-0.25840000000,0.07936,
-0.25819998438,0.15872,
-0.25799998438,0.30256,
-0.25779998438,0.36704,
-0.25759998438,0.44640,
-0.25740000000,0.47616,
-0.25720000000,0.50096,
-0.25700000000,0.49600,
-0.25680000000,0.44640,
-0.25660000000,0.37200,
-0.25639998438,0.29264,
-0.25619998438,0.16368,
-0.25599998438,0.04464,
-0.25579998438,-0.09424,
-0.25560000000,-0.22320,
-0.25540000000,-0.36704,
-0.25520000000,-0.47616,
-0.25500000000,-0.53568,
-0.25479998438,-0.51584,
-0.25459998438,-0.49104,
-0.25439998438,-0.43152,
-0.25419998438,-0.38192,
-0.25400001563,-0.27776,
-0.25380000000,-0.16368,
-0.25360000000,-0.05456,
-0.25340000000,0.08432,
-0.25320000000,0.16368,
-0.25299998438,0.30752,
-0.25279998438,0.37200,
-0.25259998438,0.43648,
-0.25239998438,0.48608,
-0.25220000000,0.48608,
-0.25200000000,0.50096,
-0.25180000000,0.44640,
-0.25160000000,0.37200,
-0.25140000000,0.27776,
-0.25119998438,0.15872,
-0.25099998438,0.03968,
-0.25079998438,-0.11904,
-0.25059998438,-0.25296,
-0.25040000000,-0.37200,
-0.25020000000,-0.48608,
-0.25000000000,-0.53568,
-0.24980000000,-0.51088,
-0.24960000000,-0.49104,
-0.24939998438,-0.42160,
-0.24919998438,-0.35712,
-0.24900000000,-0.25296,
-0.24880000000,-0.13888,
-0.24859998438,-0.01984,
-0.24839998438,0.12400,
-0.24820000000,0.19840,
-0.24800000000,0.32736,
-0.24780000000,0.38192,
-0.24759998438,0.45632,
-0.24740000000,0.49600,
-0.24720000000,0.49600,
-0.24700000000,0.49600,
-0.24679998438,0.40672,
-0.24659998438,0.36704,
-0.24640000000,0.26288,
-0.24620000000,0.14384,
-0.24599998438,0.01488,
-0.24579998438,-0.14880,
-0.24560000000,-0.26288,
-0.24540000000,-0.39680,
-0.24520000000,-0.51584,
-0.24499998438,-0.51088,
-0.24479998438,-0.52576,
-0.24460000000,-0.46128,
-0.24440000000,-0.42160,
-0.24419998438,-0.34224,
-0.24399998438,-0.23808,
-0.24380000000,-0.12400,
-0.24360000000,0.00,
-0.24340000000,0.12400,
-0.24319998438,0.22320,
-0.24300000000,0.33232,
-0.24280000000,0.40672,
-0.24260000000,0.45632,
-0.24239998438,0.48608,
-0.24219998438,0.48608,
-0.24200000000,0.47616,
-0.24180000000,0.40672,
-0.24159998438,0.35712,
-0.24139998438,0.24800,
-0.24120000000,0.10912,
-0.24100000000,0.00496,
-0.24080000000,-0.16368,
-0.24059998438,-0.27776,
-0.24039998438,-0.38688,
-0.24020000000,-0.50096,
-0.24000000000,-0.49104,
-0.23979998438,-0.52576,
-0.23959998438,-0.46128,
-0.23940000000,-0.41168,
-0.23920000000,-0.34224,
-0.23900000000,-0.20336,
-0.23879998438,-0.10912,
-0.23860000000,0.02976,
-0.23840000000,0.12400,
-0.23820000000,0.24800,
-0.23799998438,0.35712,
-0.23779998438,0.41168,
-0.23760000000,0.46128,
-0.23740000000,0.49600,
-0.23719998438,0.49600,
-0.23699998438,0.47120,
-0.23680000000,0.39680,
-0.23660000000,0.33232,
-0.23640000000,0.19840,
-0.23619998438,0.09424,
-0.23600000000,-0.03472,
-0.23580000000,-0.18848,
-0.23560000000,-0.30752,
-0.23539998438,-0.43152,
-0.23519998438,-0.53568,
-0.23500000000,-0.52576,
-0.23480000000,-0.51584,
-0.23460000000,-0.46128,
-0.23439998438,-0.39680,
-0.23420000000,-0.30752,
-0.23400000000,-0.20336,
-0.23380000000,-0.10912,
-0.23359998438,0.05456,
-0.23339998438,0.14384,
-0.23320000000,0.25296,
-0.23300000000,0.35216,
-0.23279998438,0.40672,
-0.23259998438,0.48608,
-0.23240000000,0.47616,
-0.23220000000,0.47120,
-0.23200000000,0.45632,
-0.23179998438,0.39680,
-0.23160000000,0.32736,
-0.23140000000,0.19840,
-0.23120000000,0.06944,
-0.23099998438,-0.04464,
-0.23079998438,-0.18848,
-0.23060000000,-0.32736,
-0.23040000000,-0.43648,
-0.23020000000,-0.52576,
-0.22999998438,-0.49104,
-0.22980000000,-0.51088,
-0.22960000000,-0.44640,
-0.22940000000,-0.38192,
-0.22919998438,-0.30256,
-0.22899998438,-0.17360,
-0.22880000000,-0.07936,
-0.22860000000,0.07936,
-0.22839998438,0.16368,
-0.22819998438,0.27776,
-0.22800000000,0.37200,
-0.22780000000,0.43152,
-0.22760000000,0.48608,
-0.22739998438,0.49600,
-0.22720000000,0.50096,
-0.22700000000,0.47616,
-0.22680000000,0.38192,
-0.22659998438,0.30256,
-0.22639998438,0.18848,
-0.22620000000,0.05456,
-0.22600000000,-0.05952,
-0.22580000000,-0.22816,
-0.22559998438,-0.34224,
-0.22540000000,-0.46128,
-0.22520000000,-0.53568,
-0.22500000000,-0.50096,
-0.22479998438,-0.50096,
-0.22459998438,-0.44640,
-0.22440000000,-0.36704,
-0.22420000000,-0.28768,
-0.22399998438,-0.14880,
-0.22379998438,-0.07936,
-0.22360000000,0.08432,
-0.22340000000,0.18848,
-0.22320000000,0.29264,
-0.22299998438,0.37200,
-0.22280000000,0.43648,
-0.22260000000,0.47616,
-0.22240000000,0.50096,
-0.22219998438,0.48608,
-0.22199998438,0.45632,
-0.22180000000,0.37200,
-0.22160000000,0.29264,
-0.22140000000,0.18352,
-0.22119998438,0.02976,
-0.22100000000,-0.09424,
-0.22080000000,-0.23808,
-0.22060000000,-0.37200,
-0.22039998438,-0.46128,
-0.22019998438,-0.54064,
-0.22000000000,-0.50096,
-0.21980000000,-0.49104,
-0.21959998438,-0.43152,
-0.21939998438,-0.36704,
-0.21920000000,-0.26784,
-0.21900000000,-0.14880,
-0.21880000000,-0.03472,
-0.21859998438,0.08432,
-0.21840000000,0.19840,
-0.21820000000,0.30256,
-0.21800000000,0.38192,
-0.21779998438,0.44640,
-0.21759998438,0.49600,
-0.21740000000,0.49600,
-0.21720000000,0.47616,
-0.21700000000,0.45632,
-0.21679998438,0.34224,
-0.21660000000,0.26288,
-0.21640000000,0.14880,
-0.21620000000,0.01488,
-0.21599998438,-0.10912,
-0.21579998438,-0.26288,
-0.21560000000,-0.37200,
-0.21540000000,-0.47616,
-0.21519998438,-0.52576,
-0.21499998438,-0.51584,
-0.21480000000,-0.50096,
-0.21460000000,-0.43152,
-0.21440000000,-0.33232,
-0.21419998438,-0.26288,
-0.21400000000,-0.09920,
-0.21380000000,-0.01984,
-0.21360000000,0.13392,
-0.21339998438,0.22816,
-0.21319998438,0.32736,
-0.21300000000,0.41168,
-0.21280000000,0.44640,
-0.21260000000,0.49600,
-0.21239998438,0.51088,
-0.21220000000,0.47616,
-0.21200000000,0.43152,
-0.21180000000,0.34224,
-0.21159998438,0.26288,
-0.21139998438,0.13392,
-0.21120000000,-0.00992,
-0.21100000000,-0.13392,
-0.21079998438,-0.30256,
-0.21059998438,-0.40672,
-0.21040000000,-0.51584,
-0.21020000000,-0.52576,
-0.21000000000,-0.51088,
-0.20979998438,-0.48608,
-0.20960000000,-0.42160,
-0.20940000000,-0.32736,
-0.20920000000,-0.22320,
-0.20899998438,-0.09920,
-0.20879998438,0.01984,
-0.20860000000,0.12400,
-0.20840000000,0.23808,
-0.20820000000,0.30752,
-0.20799998438,0.43152,
-0.20780000000,0.46128,
-0.20760000000,0.48608,
-0.20740000000,0.50096,
-0.20719998438,0.46128,
-0.20699998438,0.41168,
-0.20680000000,0.31744,
-0.20660000000,0.23808,
-0.20639998438,0.10416,
-0.20619998438,-0.04464,
-0.20600000000,-0.13888,
-0.20580000000,-0.30256,
-0.20560000000,-0.41168,
-0.20539998438,-0.51088,
-0.20520000000,-0.52576,
-0.20500000000,-0.51088,
-0.20480000000,-0.47120,
-0.20459998438,-0.39680,
-0.20439998438,-0.32736,
-0.20420000000,-0.21328,
-0.20400000000,-0.09920,
-0.20380000000,0.03968,
-0.20359998438,0.14384,
-0.20340000000,0.23808,
-0.20320000000,0.35216,
-0.20300000000,0.42160,
-0.20279998438,0.47120,
-0.20260000000,0.47616,
-0.20240000000,0.51088,
-0.20220000000,0.45632,
-0.20199998438,0.40672,
-0.20179998438,0.30752,
-0.20160000000,0.22816,
-0.20140000000,0.08432,
-0.20120000000,-0.04464,
-0.20099998438,-0.17360,
-0.20080000000,-0.32736,
-0.20060000000,-0.43152,
-0.20040000000,-0.52576,
-0.20019998438,-0.52576,
-0.19999998438,-0.47616,
-0.19980000000,-0.47120,
-0.19960000000,-0.38688,
-0.19940000000,-0.30752,
-0.19919998438,-0.18848,
-0.19900000000,-0.07936,
-0.19880000000,0.04464,
-0.19860000000,0.16368,
-0.19839998438,0.27776,
-0.19820000000,0.34224,
-0.19800000000,0.43152,
-0.19780000000,0.47120,
-0.19759998438,0.52576,
-0.19739998438,0.49600,
-0.19720000000,0.45632,
-0.19700000000,0.41168,
-0.19680000000,0.29264,
-0.19659998438,0.21328,
-0.19640000000,0.06944,
-0.19620000000,-0.08432,
-0.19600000000,-0.18848,
-0.19579998438,-0.34224,
-0.19559998438,-0.45136,
-0.19540000000,-0.53568,
-0.19520000000,-0.52576,
-0.19500000000,-0.49104,
-0.19479998438,-0.46128,
-0.19460000000,-0.36704,
-0.19440000000,-0.29264,
-0.19420000000,-0.17360,
-0.19399998438,-0.05456,
-0.19380000000,0.05456,
-0.19360000000,0.18352,
-0.19340000000,0.28768,
-0.19319998438,0.37200,
-0.19299998438,0.43648,
-0.19280000000,0.45632,
-0.19260000000,0.50096,
-0.19240000000,0.48608,
-0.19219998438,0.42160,
-0.19200000000,0.38192,
-0.19180000000,0.29264,
