Source,CH1,CH2
Second,Volt,Volt
0.11209,2.48,0.236
0.112092,2.56,0.24
0.112094,2.48,0.24
0.112096,2.48,0.244
0.112098,2.48,0.24
0.1121,2.48,0.24
0.112102,2.48,0.24
0.112104,2.48,0.244
0.112106,2.48,0.244
0.112108,2.48,0.244
0.11211,2.48,0.244
0.112112,2.48,0.244
0.112114,2.4,0.244
0.112116,2.48,0.248
0.112118,2.4,0.24
0.11212,2.4,0.24
0.112122,2.4,0.24
0.112124,2.4,0.244
0.112126,2.4,0.244
0.112128,2.4,0.244
0.11213,2.4,0.24
0.112132,2.32,0.244
0.112134,2.32,0.24
0.112136,2.32,0.244
0.112138,2.24,0.24
0.11214,2.32,0.248
0.112142,2.32,0.248
0.112144,2.32,0.244
0.112146,2.32,0.248
0.112148,2.32,0.244
0.11215,2.24,0.244
0.112152,2.24,0.244
0.112154,2.24,0.236
0.112156,2.24,0.248
0.112158,2.24,0.248
0.11216,2.32,0.248
0.112162,2.24,0.248
0.112164,2.24,0.244
0.112166,2.16,0.248
0.112168,2.16,0.248
0.11217,2.24,0.244
0.112172,2.24,0.248
0.112174,2.24,0.244
0.112176,2.24,0.248
0.112178,2.24,0.316
0.11218,2.16,0.248
0.112182,2.16,0.244
0.112184,2.16,0.244
0.112186,2.16,0.24
0.112188,2.16,0.244
0.11219,2.08,0.248
0.112192,2.16,0.244
0.112194,2.08,0.236
0.112196,2.08,0.24
0.112198,2.08,0.248
0.1122,2.08,0.248
0.112202,2.16,0.252
0.112204,2.08,0.252
0.112206,2.08,0.252
0.112208,2.08,0.252
0.11221,2.08,0.252
0.112212,2.08,0.256
0.112214,2.08,0.256
0.112216,2.08,0.26
0.112218,2,0.256
0.11222,2,0.256
0.112222,2.08,0.256
0.112224,2,0.26
0.112226,2,0.256
0.112228,2,0.256
0.11223,2,0.256
0.112232,2,0.252
0.112234,2,0.252
0.112236,2,0.256
0.112238,1.92,0.264
0.11224,1.92,0.268
0.112242,1.92,0.26
0.112244,1.92,0.26
0.112246,1.92,0.26
0.112248,1.92,0.26
0.11225,1.92,0.256
0.112252,1.92,0.256
0.112254,1.92,0.264
0.112256,1.92,0.26
0.112258,1.84,0.256
0.11226,1.92,0.26
0.112262,1.84,0.26
0.112264,1.84,0.256
0.112266,1.92,0.256
0.112268,1.84,0.256
0.11227,1.84,0.252
0.112272,1.84,0.256
0.112274,1.84,0.252
0.112276,1.84,0.312
0.112278,1.84,0.26
0.11228,1.76,0.264
0.112282,1.76,0.26
0.112284,1.76,0.26
0.112286,1.76,0.26
0.112288,1.76,0.26
0.11229,1.76,0.26
0.112292,1.76,0.26
0.112294,1.76,0.26
0.112296,1.76,0.256
0.112298,1.76,0.256
0.1123,1.68,0.26
0.112302,1.68,0.256
0.112304,1.68,0.252
0.112306,1.68,0.252
0.112308,1.68,0.252
0.11231,1.68,0.252
0.112312,1.6,0.252
0.112314,1.68,0.252
0.112316,1.68,0.256
0.112318,1.6,0.248
0.11232,1.6,0.264
0.112322,1.6,0.256
0.112324,1.6,0.26
0.112326,1.6,0.256
0.112328,1.6,0.26
0.11233,1.6,0.256
0.112332,1.6,0.264
0.112334,1.6,0.256
0.112336,1.52,0.26
0.112338,1.52,0.256
0.11234,1.52,0.264
0.112342,1.6,0.26
0.112344,1.52,0.264
0.112346,1.52,0.256
0.112348,1.52,0.26
0.11235,1.52,0.256
0.112352,1.52,0.26
0.112354,1.44,0.26
0.112356,1.44,0.264
0.112358,1.52,0.268
0.11236,1.44,0.268
0.112362,1.44,0.26
0.112364,1.44,0.268
0.112366,1.44,0.264
0.112368,1.44,0.26
0.11237,1.44,0.26
0.112372,1.44,0.264
0.112374,1.36,0.276
0.112376,1.36,0.268
0.112378,1.36,0.268
0.11238,1.36,0.268
0.112382,1.36,0.268
0.112384,1.36,0.272
0.112386,1.36,0.268
0.112388,1.36,0.272
0.11239,1.28,0.268
0.112392,1.36,0.268
0.112394,1.28,0.272
0.112396,1.28,0.264
0.112398,1.28,0.272
0.1124,1.28,0.272
0.112402,1.28,0.268
0.112404,1.28,0.268
0.112406,1.2,0.264
0.112408,1.2,0.268
0.11241,1.28,0.264
0.112412,1.2,0.264
0.112414,1.28,0.268
0.112416,1.2,0.268
0.112418,1.2,0.272
0.11242,1.2,0.268
0.112422,1.2,0.264
0.112424,1.2,0.264
0.112426,1.2,0.268
0.112428,1.2,0.268
0.11243,1.12,0.268
0.112432,1.12,0.264
0.112434,1.12,0.268
0.112436,1.12,0.264
0.112438,1.12,0.264
0.11244,1.12,0.264
0.112442,1.12,0.268
0.112444,1.12,0.268
0.112446,1.04,0.272
0.112448,1.04,0.264
0.11245,1.04,0.268
0.112452,1.04,0.268
0.112454,1.04,0.268
0.112456,1.04,0.268
0.112458,1.04,0.264
0.11246,0.96,0.268
0.112462,0.96,0.264
0.112464,0.96,0.268
0.112466,0.96,0.268
0.112468,1.04,0.264
0.11247,0.96,0.268
0.112472,0.96,0.272
0.112474,0.96,0.256
0.112476,0.96,0.264
0.112478,0.96,0.264
0.11248,0.88,0.268
0.112482,0.96,0.264
0.112484,0.96,0.264
0.112486,0.96,0.272
0.112488,0.88,0.268
0.11249,0.96,0.268
0.112492,0.88,0.272
0.112494,0.88,0.272
0.112496,0.88,0.272
0.112498,0.8,0.268
0.1125,0.8,0.272
0.112502,0.88,0.272
0.112504,0.8,0.268
0.112506,0.8,0.272
0.112508,0.8,0.272
0.11251,0.8,0.272
0.112512,0.72,0.272
0.112514,0.8,0.272
0.112516,0.8,0.276
0.112518,0.72,0.272
0.11252,0.8,0.268
0.112522,0.72,0.272
0.112524,0.72,0.276
0.112526,0.72,0.276
0.112528,0.72,0.28
0.11253,0.64,0.272
0.112532,0.72,0.272
0.112534,0.72,0.268
0.112536,0.72,0.268
0.112538,0.72,0.276
0.11254,0.72,0.276
0.112542,0.64,0.272
0.112544,0.64,0.272
0.112546,0.64,0.268
0.112548,0.64,0.272
0.11255,0.64,0.276
0.112552,0.64,0.272
0.112554,0.64,0.272
0.112556,0.64,0.276
0.112558,0.56,0.276
0.11256,0.56,0.272
0.112562,0.56,0.276
0.112564,0.56,0.28
0.112566,0.56,0.276
0.112568,0.56,0.28
0.11257,0.56,0.276
0.112572,0.56,0.28
0.112574,0.56,0.268
0.112576,0.48,0.272
0.112578,0.48,0.268
0.11258,0.48,0.272
0.112582,0.48,0.268
0.112584,0.48,0.272
0.112586,0.48,0.268
0.112588,0.4,0.264
0.11259,0.4,0.268
0.112592,0.4,0.268
0.112594,0.4,0.268
0.112596,0.4,0.268
0.112598,0.4,0.272
0.1126,0.4,0.268
0.112602,0.4,0.268
0.112604,0.4,0.268
0.112606,0.4,0.268
0.112608,0.4,0.272
0.11261,0.32,0.268
0.112612,0.32,0.272
0.112614,0.32,0.268
0.112616,0.32,0.268
0.112618,0.32,0.272
0.11262,0.32,0.264
0.112622,0.24,0.268
0.112624,0.32,0.276
0.112626,0.24,0.268
0.112628,0.24,0.276
0.11263,0.24,0.276
0.112632,0.24,0.276
0.112634,0.24,0.276
0.112636,0.16,0.276
0.112638,0.24,0.276
0.11264,0.16,0.28
0.112642,0.24,0.276
0.112644,0.16,0.276
0.112646,0.16,0.276
0.112648,0.08,0.276
0.11265,0.16,0.272
0.112652,0.08,0.276
0.112654,0.08,0.276
0.112656,0.08,0.276
0.112658,0.16,0.276
0.11266,0.08,0.28
0.112662,0.08,0.276
0.112664,0.08,0.276
0.112666,0.08,0.276
0.112668,0.08,0.28
0.11267,0.08,0.28
0.112672,0.08,0.284
0.112674,0.08,0.28
0.112676,0,0.284
0.112678,0,0.272
0.11268,0,0.272
0.112682,0,0.276
0.112684,0,0.276
0.112686,-0.08,0.272
0.112688,-0.08,0.276
0.11269,0,0.272
0.112692,-0.08,0.296
0.112694,-0.08,0.276
0.112696,-0.08,0.276
0.112698,-0.08,0.28
0.1127,-0.08,0.276
0.112702,-0.08,0.276
0.112704,-0.16,0.276
0.112706,-0.16,0.272
0.112708,-0.16,0.276
0.11271,-0.16,0.272
0.112712,-0.16,0.268
0.112714,-0.16,0.272
0.112716,-0.16,0.272
0.112718,-0.16,0.272
0.11272,-0.16,0.268
0.112722,-0.24,0.268
0.112724,-0.24,0.272
0.112726,-0.24,0.264
0.112728,-0.24,0.268
0.11273,-0.24,0.268
0.112732,-0.24,0.268
0.112734,-0.24,0.268
0.112736,-0.32,0.268
0.112738,-0.32,0.272
0.11274,-0.32,0.268
0.112742,-0.32,0.268
0.112744,-0.32,0.272
0.112746,-0.32,0.268
0.112748,-0.32,0.264
0.11275,-0.32,0.268
0.112752,-0.4,0.268
0.112754,-0.4,0.264
0.112756,-0.32,0.268
0.112758,-0.4,0.264
0.11276,-0.32,0.264
0.112762,-0.32,0.264
0.112764,-0.4,0.264
0.112766,-0.4,0.268
0.112768,-0.4,0.268
0.11277,-0.48,0.264
0.112772,-0.4,0.268
0.112774,-0.4,0.268
0.112776,-0.48,0.268
0.112778,-0.48,0.268
0.11278,-0.48,0.272
0.112782,-0.48,0.272
0.112784,-0.48,0.272
0.112786,-0.48,0.272
0.112788,-0.48,0.272
0.11279,-0.48,0.328
0.112792,-0.56,0.268
0.112794,-0.56,0.268
0.112796,-0.56,0.268
0.112798,-0.56,0.272
0.1128,-0.64,0.264
0.112802,-0.64,0.264
0.112804,-0.56,0.26
0.112806,-0.64,0.272
0.112808,-0.64,0.272
0.11281,-0.64,0.272
0.112812,-0.64,0.272
0.112814,-0.64,0.272
0.112816,-0.64,0.268
0.112818,-0.64,0.272
0.11282,-0.72,0.276
0.112822,-0.64,0.268
0.112824,-0.72,0.268
0.112826,-0.72,0.268
0.112828,-0.72,0.268
0.11283,-0.72,0.268
0.112832,-0.72,0.264
0.112834,-0.72,0.26
0.112836,-0.8,0.26
0.112838,-0.72,0.264
0.11284,-0.72,0.264
0.112842,-0.8,0.268
0.112844,-0.8,0.272
0.112846,-0.72,0.264
0.112848,-0.8,0.264
0.11285,-0.8,0.264
0.112852,-0.8,0.264
0.112854,-0.8,0.268
0.112856,-0.8,0.264
0.112858,-0.8,0.264
0.11286,-0.88,0.264
0.112862,-0.88,0.264
0.112864,-0.88,0.268
0.112866,-0.88,0.26
0.112868,-0.88,0.256
0.11287,-0.88,0.256
0.112872,-0.88,0.256
0.112874,-0.96,0.26
0.112876,-0.96,0.256
0.112878,-0.96,0.248
0.11288,-1.04,0.252
0.112882,-0.96,0.256
0.112884,-0.96,0.252
0.112886,-0.96,0.256
0.112888,-0.96,0.328
0.11289,-1.04,0.26
0.112892,-0.96,0.256
0.112894,-1.04,0.256
0.112896,-1.04,0.256
0.112898,-1.04,0.252
0.1129,-1.04,0.256
0.112902,-1.04,0.256
0.112904,-1.04,0.252
0.112906,-1.04,0.256
0.112908,-1.04,0.252
0.11291,-1.12,0.252
0.112912,-1.12,0.252
0.112914,-1.12,0.26
0.112916,-1.12,0.256
0.112918,-1.12,0.256
0.11292,-1.12,0.26
0.112922,-1.12,0.256
0.112924,-1.12,0.26
0.112926,-1.2,0.256
0.112928,-1.12,0.256
0.11293,-1.2,0.256
0.112932,-1.2,0.256
0.112934,-1.2,0.264
0.112936,-1.2,0.26
0.112938,-1.2,0.256
0.11294,-1.2,0.256
0.112942,-1.2,0.252
0.112944,-1.2,0.248
0.112946,-1.2,0.256
0.112948,-1.2,0.256
0.11295,-1.2,0.26
0.112952,-1.2,0.26
0.112954,-1.28,0.252
0.112956,-1.28,0.26
0.112958,-1.28,0.26
0.11296,-1.28,0.264
0.112962,-1.28,0.264
0.112964,-1.28,0.26
0.112966,-1.28,0.256
0.112968,-1.28,0.26
0.11297,-1.36,0.256
0.112972,-1.36,0.256
0.112974,-1.28,0.264
0.112976,-1.36,0.26
0.112978,-1.36,0.256
0.11298,-1.36,0.252
0.112982,-1.36,0.252
0.112984,-1.36,0.26
0.112986,-1.36,0.3
0.112988,-1.44,0.256
0.11299,-1.36,0.252
0.112992,-1.36,0.252
0.112994,-1.44,0.248
0.112996,-1.44,0.252
0.112998,-1.44,0.256
0.113,-1.44,0.256
0.113002,-1.52,0.252
0.113004,-1.44,0.244
0.113006,-1.52,0.252
0.113008,-1.52,0.252
0.11301,-1.44,0.252
0.113012,-1.52,0.248
0.113014,-1.52,0.256
0.113016,-1.52,0.252
0.113018,-1.52,0.248
0.11302,-1.52,0.248
0.113022,-1.52,0.248
0.113024,-1.52,0.256
0.113026,-1.52,0.248
0.113028,-1.6,0.248
0.11303,-1.52,0.24
0.113032,-1.52,0.248
0.113034,-1.6,0.248
0.113036,-1.6,0.248
0.113038,-1.6,0.244
0.11304,-1.6,0.244
0.113042,-1.6,0.24
0.113044,-1.6,0.24
0.113046,-1.6,0.24
0.113048,-1.6,0.24
0.11305,-1.6,0.24
0.113052,-1.68,0.24
0.113054,-1.68,0.232
0.113056,-1.68,0.244
0.113058,-1.68,0.236
0.11306,-1.68,0.24
0.113062,-1.68,0.24
0.113064,-1.68,0.236
0.113066,-1.76,0.248
0.113068,-1.76,0.236
0.11307,-1.76,0.244
0.113072,-1.76,0.248
0.113074,-1.68,0.264
0.113076,-1.76,0.244
0.113078,-1.76,0.244
0.11308,-1.76,0.24
0.113082,-1.84,0.244
0.113084,-1.76,0.28
0.113086,-1.84,0.248
0.113088,-1.84,0.244
0.11309,-1.84,0.244
0.113092,-1.84,0.244
0.113094,-1.84,0.232
0.113096,-1.84,0.24
0.113098,-1.84,0.248
0.1131,-1.84,0.244
0.113102,-1.84,0.244
0.113104,-1.84,0.236
0.113106,-1.84,0.244
0.113108,-1.84,0.24
0.11311,-1.84,0.244
0.113112,-1.92,0.24
0.113114,-1.92,0.252
0.113116,-1.92,0.24
0.113118,-1.92,0.24
0.11312,-1.92,0.24
0.113122,-1.92,0.24
0.113124,-2,0.236
0.113126,-1.92,0.236
0.113128,-1.92,0.24
0.11313,-2,0.244
0.113132,-2,0.236
0.113134,-2,0.236
0.113136,-2,0.236
0.113138,-2,0.24
0.11314,-2,0.236
0.113142,-2,0.232
0.113144,-2,0.236
0.113146,-2,0.252
0.113148,-2.08,0.236
0.11315,-2.08,0.232
0.113152,-2,0.232
0.113154,-2.08,0.224
0.113156,-2.08,0.228
0.113158,-2.08,0.228
0.11316,-2.08,0.228
0.113162,-2.08,0.224
0.113164,-2.08,0.22
0.113166,-2.16,0.224
0.113168,-2.08,0.224
0.11317,-2.08,0.224
0.113172,-2.16,0.228
0.113174,-2.16,0.216
0.113176,-2.16,0.228
0.113178,-2.16,0.22
0.11318,-2.16,0.228
0.113182,-2.16,0.244
0.113184,-2.16,0.232
0.113186,-2.16,0.228
0.113188,-2.24,0.228
0.11319,-2.16,0.228
0.113192,-2.24,0.224
0.113194,-2.16,0.228
0.113196,-2.24,0.224
0.113198,-2.24,0.22
0.1132,-2.24,0.228
0.113202,-2.32,0.224
0.113204,-2.24,0.224
0.113206,-2.24,0.224
0.113208,-2.24,0.22
0.11321,-2.24,0.224
0.113212,-2.24,0.22
0.113214,-2.32,0.22
0.113216,-2.32,0.22
0.113218,-2.32,0.22
0.11322,-2.24,0.224
0.113222,-2.32,0.22
0.113224,-2.32,0.228
0.113226,-2.32,0.224
0.113228,-2.32,0.216
0.11323,-2.32,0.224
0.113232,-2.32,0.22
0.113234,-2.32,0.224
0.113236,-2.4,0.22
0.113238,-2.4,0.22
0.11324,-2.32,0.216
0.113242,-2.32,0.22
0.113244,-2.4,0.224
0.113246,-2.4,0.224
0.113248,-2.4,0.22
0.11325,-2.4,0.224
0.113252,-2.4,0.22
0.113254,-2.4,0.22
0.113256,-2.48,0.22
0.113258,-2.4,0.232
0.11326,-2.48,0.216
0.113262,-2.48,0.216
0.113264,-2.4,0.22
0.113266,-2.48,0.22
0.113268,-2.48,0.216
0.11327,-2.48,0.216
0.113272,-2.48,0.22
0.113274,-2.48,0.212
0.113276,-2.48,0.216
0.113278,-2.48,0.216
0.11328,-2.48,0.228
0.113282,-2.48,0.212
0.113284,-2.48,0.212
0.113286,-2.56,0.208
0.113288,-2.56,0.212
0.11329,-2.48,0.212
0.113292,-2.56,0.212
0.113294,-2.56,0.208
0.113296,-2.48,0.204
0.113298,-2.56,0.208
0.1133,-2.56,0.208
0.113302,-2.56,0.204
0.113304,-2.56,0.18
0.113306,-2.64,0.208
0.113308,-2.56,0.204
0.11331,-2.56,0.204
0.113312,-2.64,0.204
0.113314,-2.64,0.204
0.113316,-2.64,0.204
0.113318,-2.64,0.204
0.11332,-2.64,0.204
0.113322,-2.64,0.204
0.113324,-2.56,0.204
0.113326,-2.64,0.196
0.113328,-2.64,0.2
0.11333,-2.64,0.196
0.113332,-2.64,0.192
0.113334,-2.64,0.204
0.113336,-2.64,0.2
0.113338,-2.64,0.2
0.11334,-2.72,0.204
0.113342,-2.72,0.192
0.113344,-2.72,0.2
0.113346,-2.72,0.2
0.113348,-2.72,0.2
0.11335,-2.72,0.208
0.113352,-2.72,0.204
0.113354,-2.72,0.208
0.113356,-2.8,0.208
0.113358,-2.72,0.204
0.11336,-2.8,0.204
0.113362,-2.72,0.2
0.113364,-2.72,0.2
0.113366,-2.72,0.196
0.113368,-2.8,0.2
0.11337,-2.72,0.208
0.113372,-2.8,0.204
0.113374,-2.8,0.2
0.113376,-2.8,0.2
0.113378,-2.8,0.208
0.11338,-2.8,0.196
0.113382,-2.8,0.196
0.113384,-2.8,0.2
0.113386,-2.88,0.2
0.113388,-2.8,0.196
0.11339,-2.8,0.196
0.113392,-2.8,0.2
0.113394,-2.88,0.204
0.113396,-2.8,0.196
0.113398,-2.8,0.196
0.1134,-2.88,0.2
0.113402,-2.8,0.172
0.113404,-2.88,0.192
0.113406,-2.88,0.192
0.113408,-2.88,0.192
0.11341,-2.88,0.204
0.113412,-2.88,0.2
0.113414,-2.88,0.196
0.113416,-2.88,0.192
0.113418,-2.96,0.192
0.11342,-2.96,0.188
0.113422,-2.88,0.196
0.113424,-2.96,0.192
0.113426,-2.88,0.192
0.113428,-2.88,0.192
0.11343,-2.96,0.192
0.113432,-2.96,0.188
0.113434,-2.96,0.188
0.113436,-2.96,0.184
0.113438,-2.96,0.176
0.11344,-2.96,0.176
0.113442,-2.96,0.18
0.113444,-2.96,0.18
0.113446,-2.96,0.18
0.113448,-2.96,0.176
0.11345,-3.04,0.172
0.113452,-2.96,0.176
0.113454,-3.04,0.18
0.113456,-3.04,0.18
0.113458,-3.04,0.18
0.11346,-3.04,0.18
0.113462,-3.04,0.184
0.113464,-3.04,0.184
0.113466,-2.96,0.176
0.113468,-3.04,0.18
0.11347,-3.04,0.176
0.113472,-3.04,0.18
0.113474,-3.04,0.18
0.113476,-3.04,0.18
0.113478,-3.04,0.176
0.11348,-3.04,0.18
0.113482,-3.04,0.176
0.113484,-3.12,0.18
0.113486,-3.04,0.184
0.113488,-3.04,0.18
0.11349,-3.12,0.176
0.113492,-3.04,0.176
0.113494,-3.12,0.176
0.113496,-3.12,0.176
0.113498,-3.12,0.176
0.1135,-3.12,0.18
0.113502,-3.12,0.172
0.113504,-3.12,0.172
0.113506,-3.12,0.172
0.113508,-3.12,0.172
0.11351,-3.12,0.168
0.113512,-3.12,0.172
0.113514,-3.12,0.172
0.113516,-3.12,0.176
0.113518,-3.12,0.172
0.11352,-3.12,0.176
0.113522,-3.12,0.18
0.113524,-3.2,0.176
0.113526,-3.12,0.172
0.113528,-3.12,0.18
0.11353,-3.2,0.176
0.113532,-3.12,0.172
0.113534,-3.2,0.172
0.113536,-3.2,0.172
0.113538,-3.2,0.172
0.11354,-3.2,0.168
0.113542,-3.12,0.172
0.113544,-3.2,0.172
0.113546,-3.12,0.172
0.113548,-3.2,0.168
0.11355,-3.2,0.172
0.113552,-3.2,0.168
0.113554,-3.2,0.172
0.113556,-3.2,0.168
0.113558,-3.2,0.168
0.11356,-3.2,0.164
0.113562,-3.2,0.172
0.113564,-3.2,0.168
0.113566,-3.28,0.168
0.113568,-3.2,0.164
0.11357,-3.28,0.164
0.113572,-3.28,0.16
0.113574,-3.2,0.164
0.113576,-3.28,0.16
0.113578,-3.28,0.16
0.11358,-3.2,0.156
0.113582,-3.2,0.16
0.113584,-3.28,0.156
0.113586,-3.28,0.156
0.113588,-3.28,0.152
0.11359,-3.28,0.16
0.113592,-3.28,0.16
0.113594,-3.2,0.16
0.113596,-3.28,0.156
0.113598,-3.2,0.18
0.1136,-3.28,0.156
0.113602,-3.28,0.156
0.113604,-3.36,0.152
0.113606,-3.28,0.152
0.113608,-3.28,0.156
0.11361,-3.36,0.152
0.113612,-3.28,0.148
0.113614,-3.28,0.148
0.113616,-3.28,0.152
0.113618,-3.36,0.152
0.11362,-3.36,0.148
0.113622,-3.36,0.148
0.113624,-3.36,0.148
0.113626,-3.36,0.148
0.113628,-3.36,0.148
0.11363,-3.36,0.148
0.113632,-3.36,0.152
0.113634,-3.36,0.152
0.113636,-3.28,0.152
0.113638,-3.36,0.156
0.11364,-3.36,0.156
0.113642,-3.36,0.152
0.113644,-3.36,0.148
0.113646,-3.36,0.148
0.113648,-3.36,0.14
0.11365,-3.36,0.152
0.113652,-3.36,0.152
0.113654,-3.36,0.144
0.113656,-3.36,0.144
0.113658,-3.44,0.148
0.11366,-3.44,0.144
0.113662,-3.44,0.148
0.113664,-3.36,0.148
0.113666,-3.44,0.14
0.113668,-3.44,0.148
0.11367,-3.44,0.148
0.113672,-3.44,0.152
0.113674,-3.44,0.148
0.113676,-3.44,0.144
0.113678,-3.44,0.148
0.11368,-3.44,0.144
0.113682,-3.36,0.14
0.113684,-3.44,0.14
0.113686,-3.44,0.14
0.113688,-3.44,0.14
0.11369,-3.44,0.136
0.113692,-3.44,0.136
0.113694,-3.44,0.14
0.113696,-3.36,0.164
0.113698,-3.44,0.136
0.1137,-3.44,0.132
0.113702,-3.44,0.136
0.113704,-3.44,0.132
0.113706,-3.44,0.132
0.113708,-3.44,0.136
0.11371,-3.44,0.136
0.113712,-3.44,0.136
0.113714,-3.44,0.14
0.113716,-3.44,0.136
0.113718,-3.44,0.136
0.11372,-3.44,0.128
0.113722,-3.44,0.128
0.113724,-3.44,0.12
0.113726,-3.44,0.124
0.113728,-3.44,0.12
0.11373,-3.44,0.128
0.113732,-3.44,0.12
0.113734,-3.52,0.12
0.113736,-3.52,0.116
0.113738,-3.44,0.12
0.11374,-3.44,0.116
0.113742,-3.52,0.12
0.113744,-3.52,0.116
0.113746,-3.52,0.12
0.113748,-3.44,0.12
0.11375,-3.52,0.116
0.113752,-3.44,0.12
0.113754,-3.52,0.12
0.113756,-3.52,0.112
0.113758,-3.52,0.12
0.11376,-3.52,0.116
0.113762,-3.52,0.116
0.113764,-3.44,0.116
0.113766,-3.52,0.116
0.113768,-3.52,0.116
0.11377,-3.52,0.112
0.113772,-3.52,0.116
0.113774,-3.52,0.12
0.113776,-3.52,0.116
0.113778,-3.52,0.116
0.11378,-3.52,0.116
0.113782,-3.52,0.112
0.113784,-3.52,0.116
0.113786,-3.52,0.116
0.113788,-3.52,0.116
0.11379,-3.52,0.12
0.113792,-3.52,0.116
0.113794,-3.52,0.132
0.113796,-3.44,0.108
0.113798,-3.52,0.104
0.1138,-3.52,0.116
0.113802,-3.52,0.116
0.113804,-3.52,0.108
0.113806,-3.52,0.112
0.113808,-3.52,0.112
0.11381,-3.52,0.116
0.113812,-3.52,0.112
0.113814,-3.52,0.116
0.113816,-3.52,0.116
0.113818,-3.52,0.104
0.11382,-3.52,0.112
0.113822,-3.52,0.112
0.113824,-3.52,0.112
0.113826,-3.52,0.112
0.113828,-3.6,0.108
0.11383,-3.52,0.104
0.113832,-3.6,0.104
0.113834,-3.52,0.108
0.113836,-3.52,0.104
0.113838,-3.6,0.108
0.11384,-3.52,0.104
0.113842,-3.52,0.108
0.113844,-3.6,0.104
0.113846,-3.52,0.104
0.113848,-3.52,0.1
0.11385,-3.52,0.104
0.113852,-3.52,0.1
0.113854,-3.52,0.092
0.113856,-3.52,0.104
0.113858,-3.52,0.096
0.11386,-3.6,0.096
0.113862,-3.52,0.1
0.113864,-3.6,0.104
0.113866,-3.6,0.1
0.113868,-3.52,0.1
0.11387,-3.6,0.092
0.113872,-3.52,0.096
0.113874,-3.6,0.088
0.113876,-3.6,0.092
0.113878,-3.6,0.092
0.11388,-3.6,0.092
0.113882,-3.6,0.092
0.113884,-3.52,0.1
0.113886,-3.6,0.092
0.113888,-3.6,0.088
0.11389,-3.6,0.088
0.113892,-3.6,0.108
0.113894,-3.52,0.084
0.113896,-3.6,0.092
0.113898,-3.6,0.084
0.1139,-3.6,0.084
0.113902,-3.6,0.084
0.113904,-3.6,0.076
0.113906,-3.6,0.076
0.113908,-3.6,0.08
0.11391,-3.6,0.08
0.113912,-3.6,0.08
0.113914,-3.6,0.08
0.113916,-3.6,0.084
0.113918,-3.6,0.088
0.11392,-3.6,0.08
0.113922,-3.6,0.092
0.113924,-3.6,0.088
0.113926,-3.52,0.084
0.113928,-3.6,0.084
0.11393,-3.6,0.084
0.113932,-3.6,0.088
0.113934,-3.52,0.092
0.113936,-3.52,0.08
0.113938,-3.6,0.08
0.11394,-3.6,0.08
0.113942,-3.6,0.088
0.113944,-3.6,0.088
0.113946,-3.52,0.076
0.113948,-3.52,0.076
0.11395,-3.6,0.076
0.113952,-3.6,0.076
0.113954,-3.52,0.068
0.113956,-3.52,0.076
0.113958,-3.6,0.076
0.11396,-3.52,0.08
0.113962,-3.6,0.076
0.113964,-3.6,0.08
0.113966,-3.6,0.072
0.113968,-3.6,0.076
0.11397,-3.52,0.072
0.113972,-3.52,0.08
0.113974,-3.6,0.072
0.113976,-3.52,0.076
0.113978,-3.52,0.072
0.11398,-3.6,0.072
0.113982,-3.6,0.072
0.113984,-3.6,0.06
0.113986,-3.52,0.068
0.113988,-3.6,0.072
0.11399,-3.52,0.084
0.113992,-3.52,0.068
0.113994,-3.52,0.072
0.113996,-3.52,0.068
0.113998,-3.52,0.064
0.114,-3.52,0.068
0.114002,-3.52,0.072
0.114004,-3.52,0.072
0.114006,-3.52,0.064
0.114008,-3.52,0.06
0.11401,-3.52,0.056
0.114012,-3.52,0.064
0.114014,-3.52,-0.02
0.114016,-3.52,0.056
0.114018,-3.52,0.06
0.11402,-3.52,0.06
0.114022,-3.52,0.06
0.114024,-3.52,0.056
0.114026,-3.52,0.056
0.114028,-3.52,0.056
0.11403,-3.52,0.056
0.114032,-3.44,0.056
0.114034,-3.52,0.056
0.114036,-3.52,0.056
0.114038,-3.6,0.056
0.11404,-3.52,0.052
0.114042,-3.52,0.052
0.114044,-3.52,0.056
0.114046,-3.52,0.052
0.114048,-3.52,0.056
0.11405,-3.52,0.06
0.114052,-3.52,0.056
0.114054,-3.52,0.056
0.114056,-3.44,0.056
0.114058,-3.52,0.052
0.11406,-3.52,0.048
0.114062,-3.52,0.048
0.114064,-3.44,0.052
0.114066,-3.52,0.048
0.114068,-3.52,0.052
0.11407,-3.52,0.052
0.114072,-3.52,0.048
0.114074,-3.44,0.048
0.114076,-3.44,0.048
0.114078,-3.52,0.052
0.11408,-3.52,0.048
0.114082,-3.52,0.044
0.114084,-3.44,0.044
0.114086,-3.52,0.044
0.114088,-3.44,0.052
0.11409,-3.44,0.04
0.114092,-3.44,0.048
0.114094,-3.52,0.052
0.114096,-3.44,0.052
0.114098,-3.44,0.06
0.1141,-3.44,0.044
0.114102,-3.52,0.048
0.114104,-3.44,0.04
0.114106,-3.44,0.044
0.114108,-3.44,0.04
0.11411,-3.44,0.048
0.114112,-3.44,0.04
0.114114,-3.44,0.04
0.114116,-3.44,0.04
0.114118,-3.44,0.044
0.11412,-3.44,0.036
0.114122,-3.36,0.04
0.114124,-3.44,0.04
0.114126,-3.44,0.04
0.114128,-3.44,0.04
0.11413,-3.44,0.056
0.114132,-3.44,0.036
0.114134,-3.44,0.036
