Source,CH1,CH2
Second,Volt,Volt
-0.0138,-1.5552,0.288
-0.01378,-1.6416,0.296
-0.01376,-1.728,0.288
-0.01374,-1.728,0.284
-0.01371999875,-1.8144,0.284
-0.0137,-1.8144,0.284
-0.01368,-1.8144,0.276
-0.01366,-1.9008,0.276
-0.01364,-1.9008,0.268
-0.01362,-1.9872,0.26
-0.01359999875,-1.9872,0.256
-0.01358,-2.0304,0.26
-0.01356,-2.0304,0.248
-0.01354,-2.0304,0.26
-0.01352,-2.0304,0.256
-0.0135,-2.1168,0.256
-0.01347999875,-2.1168,0.244
-0.01346,-2.2032,0.24
-0.01344,-2.2032,0.24
-0.01342,-2.2032,0.228
-0.0134,-2.2896,0.236
-0.01338,-2.376,0.24
-0.01335999875,-2.376,0.232
-0.01334,-2.376,0.228
-0.01332,-2.4624,0.224
-0.0133,-2.4624,0.224
-0.01328,-2.5488,0.224
-0.01326,-2.4624,0.22
-0.01323999875,-2.5488,0.216
-0.01322,-2.5488,0.208
-0.0132,-2.592,0.212
-0.01318,-2.592,0.192
-0.01316,-2.592,0.188
-0.01314,-2.592,0.188
-0.01311999875,-2.6784,0.188
-0.0131,-2.7648,0.188
-0.01308,-2.7648,0.176
-0.01306,-2.7648,0.188
-0.01304,-2.8512,0.156
-0.01302,-2.7648,0.168
-0.01299999875,-2.8512,0.164
-0.01298,-2.9376,0.16
-0.01296,-2.9376,0.168
-0.01294,-2.9376,0.156
-0.01292,-3.024,0.156
-0.0129,-3.024,0.144
-0.01287999875,-3.1104,0.144
-0.01286,-3.1104,0.144
-0.01284,-3.1536,0.132
-0.01282,-3.1536,0.14
-0.0128,-3.1536,0.136
-0.01278,-3.24,0.124
-0.01275999875,-3.24,0.116
-0.01273999875,-3.24,0.116
-0.01272,-3.24,0.108
-0.0127,-3.3264,0.104
-0.01268,-3.4128,0.1
-0.01266,-3.4128,0.084
-0.01264,-3.3264,0.092
-0.01261999875,-3.4992,0.08
-0.0126,-3.4992,0.08
-0.01258,-3.4992,0.072
-0.01256,-3.5856,0.072
-0.01254,-3.5856,0.076
-0.01252,-3.5856,0.076
-0.01249999875,-3.672,0.068
-0.01248,-3.672,0.056
-0.01246,-3.672,0.052
-0.01244,-3.7152,0.052
-0.01242,-3.7152,0.044
-0.0124,-3.672,0.036
-0.01237999875,-3.672,0.036
-0.01236,-3.672,0.036
-0.01234,-3.672,0.024
-0.01232,-3.5856,0.016
-0.0123,-3.5856,0.012
-0.01228,-3.4992,0.02
-0.01225999875,-3.4992,-0.004
-0.01224,-3.4992,0.004
-0.01222,-3.4128,-0.012
-0.0122,-3.4128,-0.012
-0.01218,-3.4128,-0.008
-0.01216,-3.3264,-0.016
-0.01213999875,-3.3264,-0.032
-0.01212,-3.24,-0.024
-0.0121,-3.3264,-0.032
-0.01208,-3.24,-0.032
-0.01206,-3.24,-0.024
-0.01204,-3.1536,-0.048
-0.01201999875,-3.1536,-0.06
-0.012,-3.1536,-0.06
-0.01198,-3.1104,-0.056
-0.01196,-3.024,-0.068
-0.01194,-3.1104,-0.072
-0.01192,-3.024,-0.06
-0.01189999875,-2.9376,-0.068
-0.01188,-3.024,-0.088
-0.01186,-2.9376,-0.076
-0.01184,-2.9376,-0.084
-0.01182,-2.8512,-0.084
-0.0118,-2.8512,-0.084
-0.01177999875,-2.8512,-0.096
-0.01176,-2.7648,-0.1
-0.01174,-2.6784,-0.108
-0.01172,-2.6784,-0.112
-0.0117,-2.6784,-0.108
-0.01168,-2.6784,-0.112
-0.01166,-2.592,-0.12
-0.01164,-2.592,-0.112
-0.01162,-2.5488,-0.12
-0.0116,-2.5488,-0.12
-0.01158,-2.5488,-0.132
-0.01156,-2.4624,-0.132
-0.01154,-2.4624,-0.128
-0.01152,-2.4624,-0.14
-0.0115,-2.376,-0.136
-0.01148,-2.376,-0.144
-0.01146,-2.376,-0.144
-0.01144,-2.2896,-0.148
-0.01142,-2.2032,-0.144
-0.01139999875,-2.2032,-0.148
-0.01138,-2.2032,-0.152
-0.01136,-2.2032,-0.16
-0.01134,-2.1168,-0.164
-0.01132,-2.1168,-0.16
-0.0113,-2.1168,-0.168
-0.01127999875,-2.0304,-0.168
-0.01126,-1.9872,-0.168
-0.01124,-1.9872,-0.172
-0.01122,-1.9872,-0.176
-0.0112,-1.9872,-0.18
-0.01118,-1.9008,-0.176
-0.01115999875,-1.9008,-0.188
-0.01114,-1.9008,-0.188
-0.01112,-1.8144,-0.18
-0.0111,-1.8144,-0.176
-0.01108,-1.728,-0.184
-0.01106,-1.6416,-0.188
-0.01103999875,-1.6416,-0.192
-0.01102,-1.6416,-0.2
-0.011,-1.5552,-0.188
-0.01098,-1.5552,-0.196
-0.01096,-1.5552,-0.196
-0.01094,-1.5552,-0.2
-0.01091999875,-1.5552,-0.2
-0.0109,-1.512,-0.216
-0.01088,-1.512,-0.208
-0.01086,-1.4256,-0.212
-0.01084,-1.4256,-0.216
-0.01082,-1.4256,-0.22
-0.01079999875,-1.3392,-0.22
-0.01078,-1.3392,-0.216
-0.01076,-1.2528,-0.212
-0.01074,-1.2528,-0.22
-0.01072,-1.1664,-0.22
-0.0107,-1.1664,-0.216
-0.01067999875,-1.1664,-0.22
-0.01066,-1.08,-0.224
-0.01064,-1.08,-0.224
-0.01062,-0.9936,-0.224
-0.0106,-0.9936,-0.228
-0.01058,-0.9936,-0.22
-0.01056,-0.9504,-0.224
-0.01054,-0.864,-0.228
-0.01052,-0.864,-0.224
-0.0105,-0.864,-0.224
-0.01048,-0.864,-0.232
-0.01045999938,-0.7776,-0.228
-0.01043999938,-0.7776,-0.232
-0.01042,-0.6912,-0.24
-0.0104,-0.6912,-0.232
-0.01038,-0.6912,-0.232
-0.01036,-0.6048,-0.236
-0.01033999938,-0.6048,-0.24
-0.01031999938,-0.5184,-0.24
-0.0103,-0.432,-0.24
-0.01028,-0.432,-0.244
-0.01026,-0.432,-0.24
-0.01024,-0.432,-0.232
-0.01021999938,-0.3888,-0.24
-0.01019999938,-0.3024,-0.236
-0.01017999938,-0.3024,-0.24
-0.01016,-0.3024,-0.236
-0.01014,-0.216,-0.24
-0.01012,-0.1296,-0.236
-0.01009999938,-0.1296,-0.236
-0.01007999938,-0.1296,-0.232
-0.01005999938,-0.0432,-0.236
-0.01004,-0.0432,-0.244
-0.01002,-0.0432,-0.236
-0.01,0.0432,-0.232
-0.00997999938,-0.0432,-0.24
-0.00995999938,0.0432,-0.232
-0.00993999938,0.0864,-0.232
-0.00992,0.0864,-0.236
-0.0099,0.1296,-0.236
-0.00988,0.1296,-0.236
-0.00985999938,0.216,-0.232
-0.00983999938,0.216,-0.232
-0.00981999938,0.3024,-0.232
-0.0098,0.3024,-0.236
-0.00978,0.3024,-0.236
-0.00976,0.3024,-0.24
-0.00973999938,0.3888,-0.236
-0.00971999938,0.3888,-0.232
-0.00969999938,0.3888,-0.22
-0.00968,0.5616,-0.228
-0.00966,0.5616,-0.224
-0.00964,0.6048,-0.228
-0.00961999938,0.5616,-0.228
-0.00959999938,0.6048,-0.224
-0.00957999938,0.6048,-0.224
-0.00956,0.6912,-0.22
-0.00954,0.6912,-0.22
-0.00952,0.6912,-0.22
-0.0095,0.7776,-0.22
-0.00947999938,0.864,-0.216
-0.00945999938,0.7776,-0.216
-0.00944,0.864,-0.216
-0.00942,0.9504,-0.216
-0.0094,0.9504,-0.216
-0.00938,0.9504,-0.204
-0.00935999938,0.9504,-0.22
-0.00933999938,1.0368,-0.216
-0.00932,1.0368,-0.208
-0.0093,1.1232,-0.208
-0.00928,1.1232,-0.212
-0.00926,1.1664,-0.2
-0.00923999938,1.1664,-0.204
-0.00921999938,1.2528,-0.2
-0.0092,1.2528,-0.192
-0.00918,1.3392,-0.196
-0.00916,1.2528,-0.192
-0.00914,1.3392,-0.188
-0.00911999938,1.4256,-0.192
-0.00909999938,1.4256,-0.188
-0.00908,1.512,-0.184
-0.00906,1.512,-0.18
-0.00904,1.512,-0.18
-0.00902,1.512,-0.172
-0.00899999938,1.5984,-0.172
-0.00897999938,1.6848,-0.172
-0.00896,1.6848,-0.168
-0.00894,1.6848,-0.168
-0.00892,1.728,-0.172
-0.0089,1.728,-0.168
-0.00887999938,1.728,-0.164
-0.00885999938,1.8144,-0.168
-0.00883999938,1.9008,-0.164
-0.00882,1.9008,-0.16
-0.0088,1.9008,-0.148
-0.00878,1.9008,-0.156
-0.00875999938,1.9008,-0.148
-0.00873999938,1.9872,-0.144
-0.00871999938,2.0736,-0.148
-0.0087,2.0736,-0.136
-0.00868,2.0736,-0.132
-0.00866,2.0736,-0.132
-0.00863999938,2.16,-0.128
-0.00861999938,2.2032,-0.132
-0.00859999938,2.2032,-0.128
-0.00858,2.2032,-0.124
-0.00856,2.2896,-0.124
-0.00854,2.2896,-0.116
-0.00851999938,2.376,-0.112
-0.00849999938,2.376,-0.112
-0.00847999938,2.376,-0.116
-0.00846,2.4624,-0.108
-0.00844,2.4624,-0.1
-0.00842,2.4624,-0.096
-0.0084,2.5488,-0.096
-0.00837999938,2.5488,-0.092
-0.00835999938,2.5488,-0.088
-0.00834,2.6352,-0.084
-0.00832,2.7216,-0.088
-0.0083,2.7216,-0.08
-0.00828,2.7216,-0.076
-0.00825999938,2.7648,-0.068
-0.00823999938,2.7648,-0.06
-0.00822,2.7648,-0.06
-0.0082,2.8512,-0.052
-0.00818,2.9376,-0.056
-0.00816,2.9376,-0.056
-0.00813999938,2.9376,-0.048
-0.00811999938,2.9376,-0.044
-0.0081,3.024,-0.04
-0.00808,3.024,-0.032
-0.00806,3.1104,-0.036
-0.00804,3.1104,-0.036
-0.00801999938,3.1104,-0.032
-0.00799999938,3.1968,-0.032
-0.00798,3.1968,-0.016
-0.00796,3.2832,-0.012
-0.00794,3.2832,-0.012
-0.00792,3.2832,-0.008
-0.00789999938,3.3264,-0.008
-0.00787999938,3.3264,-0.008
-0.00786,3.4128,0.004
-0.00784,3.4128,0.016
-0.00782,3.4992,0.012
-0.0078,3.4992,0.016
-0.00777999938,3.4992,0.028
-0.00776,3.4992,0.024
-0.00774,3.5856,0.032
-0.00771999938,3.5856,0.044
-0.0077,3.5856,0.048
-0.00768,3.672,0.052
-0.00765999938,3.672,0.056
-0.00764,3.7584,0.052
-0.00762,3.7584,0.06
-0.00759999938,3.8448,0.064
-0.00758,3.8448,0.064
-0.00756,3.8448,0.076
-0.00753999938,3.888,0.08
-0.00752,3.9744,0.088
-0.0075,3.888,0.088
-0.00747999938,3.9744,0.092
-0.00746,4.0608,0.096
-0.00744,3.9744,0.1
-0.00742,3.9744,0.108
-0.0074,3.888,0.108
-0.00738,3.888,0.12
-0.00736,3.888,0.128
-0.00734,3.8448,0.128
-0.00732,3.8448,0.132
-0.0073,3.8448,0.132
-0.00728,3.7584,0.14
-0.00726,3.7584,0.144
-0.00724,3.7584,0.148
-0.00722,3.5856,0.152
-0.0072,3.5856,0.152
-0.00718,3.5856,0.164
-0.00716,3.5856,0.168
-0.00714,3.5856,0.172
-0.00712,3.4992,0.18
-0.0071,3.4992,0.18
-0.00708,3.4992,0.188
-0.00706,3.4128,0.192
-0.00704,3.4128,0.184
-0.00702,3.4128,0.192
-0.007,3.3264,0.208
-0.00697999938,3.3264,0.2
-0.00696,3.3264,0.208
-0.00694,3.1968,0.204
-0.00691999938,3.1968,0.216
-0.0069,3.1968,0.208
-0.00688,3.1968,0.212
-0.00685999938,3.1104,0.22
-0.00684,3.1104,0.228
-0.00682,3.1104,0.232
-0.00679999938,3.024,0.248
-0.00678,3.024,0.232
-0.00676,2.9376,0.24
-0.00673999938,3.024,0.236
-0.00672,2.8512,0.236
-0.0067,2.8512,0.26
-0.00667999938,2.8512,0.26
-0.00666,2.7648,0.252
-0.00664,2.7648,0.264
-0.00661999938,2.7648,0.256
-0.0066,2.7216,0.264
-0.00658,2.6352,0.268
-0.00655999938,2.7216,0.276
-0.00654,2.6352,0.28
-0.00652,2.5488,0.284
-0.00649999938,2.6352,0.28
-0.00648,2.5488,0.28
-0.00646,2.5488,0.284
-0.00643999938,2.4624,0.288
-0.00642,2.4624,0.292
-0.0064,2.376,0.292
-0.00637999938,2.376,0.296
-0.00636,2.376,0.304
-0.00634,2.2896,0.304
-0.00632,2.2896,0.304
-0.0063,2.2896,0.308
-0.00628,2.2032,0.316
-0.00626,2.16,0.308
-0.00624,2.16,0.324
-0.00622,2.16,0.324
-0.0062,2.16,0.324
-0.00618,2.16,0.324
-0.00616,2.0736,0.324
-0.00614,2.0736,0.332
-0.00612,1.9872,0.332
-0.0061,1.9872,0.336
-0.00608,1.9008,0.336
-0.00606,1.9008,0.34
-0.00604,1.9008,0.332
-0.00602,1.8144,0.332
-0.006,1.8144,0.336
-0.00598,1.8144,0.344
-0.00596,1.728,0.352
-0.00594,1.728,0.348
-0.00592,1.728,0.344
-0.0059,1.6848,0.34
-0.00588,1.6848,0.352
-0.00586,1.5984,0.348
-0.00584,1.512,0.348
-0.00582,1.512,0.36
-0.0058,1.512,0.356
-0.00578,1.512,0.36
-0.00576,1.4256,0.36
-0.00574,1.4256,0.36
-0.00572,1.3392,0.36
-0.00569999938,1.3392,0.36
-0.00568,1.3392,0.364
-0.00566,1.2528,0.368
-0.00563999938,1.2528,0.364
-0.00562,1.2528,0.364
-0.0056,1.1664,0.368
-0.00557999938,1.1664,0.372
-0.00556,1.1232,0.36
-0.00554,1.1232,0.372
-0.00551999938,1.1232,0.372
-0.0055,1.0368,0.368
-0.00548,1.0368,0.368
-0.00545999938,0.9504,0.364
-0.00544,0.864,0.36
-0.00542,0.864,0.364
-0.00539999938,0.864,0.368
-0.00538,0.864,0.372
-0.00536,0.7776,0.368
-0.00533999938,0.7776,0.376
-0.00532,0.6912,0.372
-0.0053,0.6912,0.372
-0.00528,0.6912,0.372
-0.00526,0.6048,0.372
-0.00524,0.6048,0.376
-0.00521999969,0.6048,0.376
-0.0052,0.5616,0.376
-0.00518,0.4752,0.376
-0.00515999969,0.4752,0.38
-0.00514,0.4752,0.376
-0.00512,0.4752,0.376
-0.00509999969,0.3888,0.376
-0.00508,0.3888,0.368
-0.00506,0.3888,0.376
-0.00503999969,0.3024,0.372
-0.00502,0.216,0.368
-0.005,0.216,0.372
-0.00497999969,0.216,0.368
-0.00496,0.1296,0.372
-0.00494,0.1296,0.372
-0.00491999969,0.0864,0.368
-0.0049,0.0864,0.376
-0.00488,0.0864,0.372
-0.00485999969,0.0432,0.368
-0.00484,0.0432,0.376
-0.00482,-0.0432,0.376
-0.00479999969,-0.0432,0.368
-0.00478,-0.0432,0.368
-0.00476,-0.1296,0.372
-0.00473999969,-0.216,0.364
-0.00472,-0.216,0.364
-0.0047,-0.3024,0.364
-0.00467999969,-0.3024,0.368
-0.00466,-0.3024,0.368
-0.00464,-0.3024,0.352
-0.00461999969,-0.3888,0.368
-0.0046,-0.432,0.36
-0.00458,-0.432,0.36
-0.00455999969,-0.432,0.36
-0.00454,-0.5184,0.352
-0.00452,-0.5184,0.368
-0.00449999969,-0.5184,0.36
-0.00448,-0.6048,0.348
-0.00446,-0.6048,0.348
-0.00443999969,-0.6912,0.348
-0.00441999969,-0.6912,0.356
-0.0044,-0.6912,0.344
-0.00437999969,-0.7776,0.352
-0.00435999969,-0.864,0.34
-0.00434,-0.864,0.344
-0.00431999969,-0.864,0.348
-0.00429999969,-0.9504,0.34
-0.00428,-0.9504,0.344
-0.00425999969,-0.9936,0.34
-0.00423999969,-0.9936,0.344
-0.00422,-0.9936,0.336
-0.0042,-0.9936,0.332
-0.00417999969,-1.08,0.324
-0.00416,-1.1664,0.328
-0.00414,-1.1664,0.348
-0.00411999969,-1.1664,0.324
-0.0041,-1.2528,0.32
-0.00408,-1.2528,0.32
-0.00405999969,-1.3392,0.32
-0.00404,-1.3392,0.316
-0.00402,-1.3392,0.312
-0.00399999969,-1.4256,0.312
-0.00398,-1.4256,0.312
-0.00396,-1.4256,0.312
-0.00393999969,-1.512,0.308
-0.00392,-1.512,0.304
-0.0039,-1.5552,0.304
-0.00388,-1.5552,0.296
-0.00385999969,-1.5552,0.292
-0.00384,-1.6416,0.296
-0.00382,-1.6416,0.3
-0.00379999969,-1.6416,0.288
-0.00378,-1.728,0.284
-0.00376,-1.728,0.276
-0.00373999969,-1.8144,0.276
-0.00372,-1.8144,0.276
-0.0037,-1.9008,0.276
-0.00368,-1.9008,0.276
-0.00366,-1.9008,0.272
-0.00364,-1.9872,0.272
-0.00362,-1.9872,0.26
-0.0036,-2.0304,0.256
-0.00358,-2.0304,0.256
-0.00356,-2.0304,0.256
-0.00354,-2.0304,0.256
-0.00352,-2.1168,0.244
-0.0035,-2.2032,0.252
-0.00348,-2.2032,0.244
-0.00345999969,-2.2896,0.24
-0.00344,-2.2896,0.236
-0.00342,-2.2896,0.256
-0.00339999969,-2.376,0.236
-0.00338,-2.376,0.236
-0.00336,-2.376,0.228
-0.00333999969,-2.376,0.22
-0.00332,-2.4624,0.22
-0.0033,-2.5488,0.216
-0.00327999969,-2.5488,0.216
-0.00326,-2.592,0.212
-0.00324,-2.5488,0.204
-0.00321999969,-2.592,0.208
-0.0032,-2.592,0.188
-0.00318,-2.6784,0.192
-0.00316,-2.6784,0.188
-0.00314,-2.6784,0.18
-0.00312,-2.7648,0.18
-0.0031,-2.7648,0.18
-0.00308,-2.8512,0.172
-0.00306,-2.8512,0.16
-0.00304,-2.9376,0.16
-0.00302,-2.9376,0.156
-0.003,-2.9376,0.156
-0.00298,-3.024,0.156
-0.00296,-3.024,0.156
-0.00294,-3.024,0.148
-0.00292,-3.1104,0.148
-0.0029,-3.1104,0.14
-0.00288,-3.1536,0.132
-0.00286,-3.1536,0.128
-0.00284,-3.1536,0.14
-0.00281999969,-3.1536,0.12
-0.0028,-3.24,0.124
-0.00278,-3.24,0.108
-0.00275999969,-3.24,0.104
-0.00274,-3.3264,0.1
-0.00272,-3.3264,0.096
-0.00269999969,-3.4128,0.088
-0.00268,-3.4128,0.096
-0.00266,-3.4128,0.084
-0.00264,-3.4992,0.08
-0.00262,-3.4992,0.072
-0.0026,-3.5856,0.064
-0.00257999984,-3.5856,0.064
-0.00256,-3.5856,0.06
-0.00254,-3.5856,0.056
-0.00251999984,-3.672,0.052
-0.0025,-3.672,0.052
-0.00248,-3.7152,0.04
-0.00245999984,-3.7152,0.048
-0.00244,-3.672,0.032
-0.00242,-3.672,0.032
-0.00239999984,-3.672,0.028
-0.00238,-3.5856,0.012
-0.00236,-3.5856,0.016
-0.00233999984,-3.4992,0.008
-0.00232,-3.4992,-0.004
-0.0023,-3.4992,0
-0.00227999984,-3.4992,-0.004
-0.00226,-3.4992,-0.008
-0.00224,-3.4128,-0.012
-0.00221999984,-3.4128,-0.012
-0.0022,-3.3264,-0.02
-0.00217999984,-3.3264,-0.032
-0.00215999984,-3.24,-0.036
-0.00214,-3.24,-0.036
-0.00211999984,-3.24,-0.04
-0.0021,-3.1536,-0.044
-0.00208,-3.1536,-0.044
-0.00205999984,-3.1536,-0.048
-0.00204,-3.1536,-0.056
-0.00202,-3.1104,-0.056
-0.00199999984,-3.024,-0.06
-0.00198,-3.024,-0.06
-0.00196,-2.9376,-0.068
-0.00194,-3.024,-0.08
-0.00192,-3.024,-0.076
-0.00189999988,-2.9376,-0.076
-0.00188,-2.9376,-0.08
-0.00186,-2.8512,-0.084
-0.00183999988,-2.8512,-0.092
-0.00182,-2.7648,-0.084
-0.0018,-2.7648,-0.096
-0.00177999988,-2.7648,-0.096
-0.00176,-2.7648,-0.116
-0.00174,-2.6784,-0.112
-0.00172,-2.6784,-0.112
-0.00169999988,-2.592,-0.116
-0.00168,-2.592,-0.12
-0.00166,-2.592,-0.116
-0.00163999988,-2.5488,-0.12
-0.00162,-2.5488,-0.132
-0.0016,-2.4624,-0.12
-0.00157999988,-2.5488,-0.128
-0.00156,-2.4624,-0.132
-0.00154,-2.376,-0.144
-0.00151999988,-2.2896,-0.14
-0.0015,-2.376,-0.152
-0.00148,-2.2896,-0.152
-0.00146,-2.2896,-0.156
-0.00144,-2.2896,-0.16
-0.00142,-2.2032,-0.156
-0.0014,-2.2032,-0.16
-0.00137999988,-2.1168,-0.156
-0.00136,-2.1168,-0.152
-0.00134,-2.1168,-0.172
-0.00131999988,-2.0304,-0.172
-0.0013,-2.0304,-0.164
-0.00128,-2.0304,-0.188
-0.00125999988,-1.9872,-0.168
-0.00124,-1.9008,-0.18
-0.00122,-1.9008,-0.188
-0.0012,-1.9008,-0.18
-0.00118,-1.9008,-0.18
-0.00116,-1.8144,-0.184
-0.00114,-1.728,-0.184
-0.00112,-1.728,-0.188
-0.0011,-1.6416,-0.188
-0.00108,-1.6416,-0.188
-0.00105999988,-1.6416,-0.188
-0.00104,-1.6416,-0.196
-0.00101999994,-1.5552,-0.2
-0.00099999994,-1.5552,-0.204
-0.00098,-1.512,-0.204
-0.00096,-1.512,-0.204
-0.00094,-1.512,-0.192
-0.00091999994,-1.4256,-0.216
-0.0009,-1.4256,-0.208
-0.00088,-1.4256,-0.22
-0.00086,-1.3392,-0.224
-0.00084,-1.3392,-0.204
-0.00081999994,-1.2528,-0.22
-0.0008,-1.2528,-0.22
-0.00078,-1.2528,-0.208
-0.00075999994,-1.2528,-0.232
-0.00074,-1.1664,-0.216
-0.00072,-1.08,-0.224
-0.0007,-0.9936,-0.224
-0.00068,-0.9936,-0.216
-0.00065999994,-0.9936,-0.22
-0.00064,-0.9936,-0.216
-0.00062,-0.9504,-0.224
-0.0006,-0.9504,-0.232
-0.00058,-0.9504,-0.216
-0.00056,-0.864,-0.24
-0.00054,-0.864,-0.216
-0.00052,-0.7776,-0.212
-0.00049999997,-0.7776,-0.216
-0.00048,-0.6912,-0.224
-0.00045999997,-0.6912,-0.236
-0.00044,-0.6912,-0.236
-0.00042,-0.6048,-0.24
-0.0004,-0.6048,-0.236
-0.00037999997,-0.5184,-0.22
-0.00036,-0.5184,-0.236
-0.00034,-0.432,-0.228
-0.00032,-0.432,-0.24
-0.0003,-0.432,-0.244
-0.00028,-0.3888,-0.244
-0.00026,-0.3888,-0.24
-0.00024,-0.3888,-0.228
-0.00022,-0.3024,-0.244
-0.0002,-0.3024,-0.236
-0.00018,-0.216,-0.228
-0.00016,-0.216,-0.244
-0.00014,-0.216,-0.232
-0.00012,-0.216,-0.24
-1E-04,-0.1296,-0.236
-8E-05,-0.0432,-0.236
-6E-05,-0.0432,-0.232
-4E-05,-0.0432,-0.24
-2E-05,0.0432,-0.24
0,0.0432,-0.24
2E-05,0.0864,-0.236
4E-05,0.1296,-0.232
6E-05,0.1296,-0.236
8E-05,0.1296,-0.236
1E-04,0.1296,-0.236
0.00012,0.216,-0.236
0.00014,0.216,-0.236
0.00016,0.3024,-0.24
0.00018,0.3024,-0.24
0.0002,0.3024,-0.236
0.00022,0.3888,-0.236
0.00024,0.4752,-0.236
0.00026,0.4752,-0.228
0.00028,0.4752,-0.228
0.0003,0.5616,-0.224
0.00032,0.5616,-0.224
0.00034,0.6048,-0.22
0.00036,0.6048,-0.22
0.00037999997,0.6048,-0.228
0.0004,0.6912,-0.224
0.00042,0.7776,-0.224
0.00044,0.7776,-0.22
0.00045999997,0.7776,-0.212
0.00048,0.7776,-0.216
0.00049999997,0.864,-0.216
0.00052,0.864,-0.224
0.00054,0.9504,-0.22
0.00056,0.9504,-0.216
0.00058,0.9504,-0.216
0.0006,1.0368,-0.212
0.00062,1.0368,-0.208
0.00064,1.1232,-0.208
0.00065999994,1.1232,-0.204
0.00068,1.1664,-0.212
0.0007,1.1664,-0.208
0.00072,1.2528,-0.204
0.00074,1.2528,-0.184
0.00075999994,1.2528,-0.2
0.00078,1.2528,-0.196
0.0008,1.3392,-0.208
0.00081999994,1.3392,-0.188
0.00084,1.4256,-0.204
0.00086,1.4256,-0.188
0.00088,1.4256,-0.184
0.0009,1.512,-0.184
0.00091999994,1.512,-0.176
0.00094,1.5984,-0.176
0.00096,1.5984,-0.184
0.00098,1.5984,-0.172
0.00099999994,1.6848,-0.176
0.00101999994,1.6848,-0.164
0.00104,1.728,-0.16
0.00105999988,1.728,-0.164
0.00108,1.728,-0.16
0.0011,1.8144,-0.168
0.00112,1.8144,-0.16
0.00114,1.8144,-0.152
0.00116,1.9008,-0.152
0.00118,1.9008,-0.148
0.0012,1.9872,-0.14
0.00122,1.9872,-0.14
0.00124,2.0736,-0.14
0.00125999988,2.0736,-0.136
0.00128,2.16,-0.132
0.0013,2.16,-0.132
0.00131999988,2.16,-0.124
0.00134,2.16,-0.124
0.00136,2.2032,-0.124
0.00137999988,2.2032,-0.132
0.0014,2.2896,-0.12
0.00142,2.2896,-0.116
0.00144,2.2896,-0.112
0.00146,2.376,-0.108
0.00148,2.376,-0.108
0.0015,2.4624,-0.108
0.00151999988,2.4624,-0.104
0.00154,2.4624,-0.108
0.00156,2.5488,-0.108
0.00157999988,2.5488,-0.096
0.0016,2.5488,-0.092
0.00162,2.6352,-0.088
0.00163999988,2.6352,-0.084
0.00166,2.7216,-0.084
0.00168,2.7216,-0.08
0.00169999988,2.7648,-0.072
0.00172,2.8512,-0.06
0.00174,2.8512,-0.06
0.00176,2.8512,-0.056
0.00177999988,2.9376,-0.06
0.0018,2.8512,-0.052
0.00182,2.9376,-0.052
0.00183999988,3.024,-0.048
0.00186,3.024,-0.04
0.00188,3.1104,-0.036
0.00189999988,3.1104,-0.036
0.00192,3.1104,-0.032
0.00194,3.1968,-0.028
0.00196,3.1968,-0.032
0.00198,3.1968,-0.028
0.00199999984,3.1968,-0.016
0.00202,3.2832,-0.012
0.00204,3.3264,-0.004
0.00205999984,3.2832,0
0.00208,3.4128,-0.004
0.0021,3.4128,0.004
0.00211999984,3.4128,0.008
0.00214,3.4128,0.02
0.00215999984,3.4992,0.016
0.00217999984,3.4992,0.028
0.0022,3.4992,0.028
0.00221999984,3.4992,0.036
0.00224,3.5856,0.032
0.00226,3.672,0.036
0.00227999984,3.672,0.048
0.0023,3.7584,0.048
0.00232,3.7584,0.052
0.00233999984,3.8448,0.068
0.00236,3.8448,0.064
0.00238,3.8448,0.072
0.00239999984,3.8448,0.072
0.00242,3.888,0.072
0.00244,3.888,0.076
0.00245999984,3.888,0.092
0.00248,3.9744,0.092
0.0025,4.0608,0.096
0.00251999984,3.9744,0.096
0.00254,3.9744,0.104
0.00256,3.9744,0.108
0.00257999984,3.888,0.12
0.0026,3.888,0.124
0.00262,3.8448,0.136
0.00264,3.8448,0.132
0.00266,3.7584,0.132
0.00268,3.7584,0.144
0.00269999969,3.7584,0.144
0.00272,3.672,0.148
0.00274,3.672,0.152
0.00275999969,3.5856,0.16
0.00278,3.5856,0.164
0.0028,3.5856,0.16
0.00281999969,3.4992,0.176
0.00284,3.4992,0.168
0.00286,3.4992,0.18
0.00288,3.4992,0.18
0.0029,3.4128,0.196
0.00292,3.4128,0.172
0.00294,3.4128,0.192
0.00296,3.3264,0.192
0.00298,3.3264,0.196
0.003,3.2832,0.192
0.00302,3.2832,0.204
0.00304,3.2832,0.204
0.00306,3.1968,0.212
0.00308,3.1968,0.224
0.0031,3.1968,0.216
0.00312,3.1104,0.204
0.00314,3.1104,0.22
0.00316,3.024,0.232
0.00318,3.024,0.24
0.0032,2.9376,0.232
0.00321999969,2.9376,0.228
0.00324,2.9376,0.24
0.00326,2.8512,0.24
0.00327999969,2.8512,0.268
0.0033,2.8512,0.304
0.00332,2.7648,0.26
0.00333999969,2.7648,0.264
0.00336,2.7216,0.272
0.00338,2.7216,0.268
0.00339999969,2.7216,0.268
0.00342,2.6352,0.268
0.00344,2.6352,0.28
0.00345999969,2.5488,0.28
0.00348,2.5488,0.284
0.0035,2.5488,0.284
0.00352,2.4624,0.284
0.00354,2.4624,0.292
0.00356,2.376,0.296
0.00358,2.376,0.292
0.0036,2.376,0.3
