Source,CH1,CH2
Second,Volt,Volt
0.072846,-4.16,0.264
0.072848,-4.16,0.26
0.07285,-4.16,0.26
0.072852,-4.08,0.26
0.072854,-4.16,0.264
0.072856,-4.08,0.264
0.072858,-4.16,0.26
0.07286,-4.16,0.256
0.072862,-4.16,0.256
0.072864,-4.16,0.252
0.072866,-4.08,0.252
0.072868,-4.16,0.26
0.07287,-4.16,0.252
0.072872,-4.16,0.26
0.072874,-4.16,0.256
0.072876,-4.16,0.252
0.072878,-4.16,0.252
0.07288,-4.16,0.244
0.072882,-4.16,0.244
0.072884,-4.16,0.244
0.072886,-4.16,0.252
0.072888,-4.16,0.244
0.07289,-4.08,0.248
0.072892,-4.08,0.244
0.072894,-4.16,0.244
0.072896,-4.16,0.244
0.072898,-4.16,0.24
0.0729,-4.08,0.24
0.072902,-4.16,0.24
0.072904,-4.08,0.236
0.072906,-4.08,0.244
0.072908,-4.08,0.24
0.07291,-4.08,0.208
0.072912,-4.08,0.232
0.072914,-4.08,0.236
0.072916,-4.16,0.24
0.072918,-4.08,0.24
0.07292,-4.08,0.244
0.072922,-4.08,0.24
0.072924,-4.16,0.244
0.072926,-4.08,0.244
0.072928,-4.08,0.244
0.07293,-4.08,0.24
0.072932,-4.08,0.244
0.072934,-4.16,0.236
0.072936,-4.08,0.236
0.072938,-4.16,0.236
0.07294,-4.08,0.236
0.072942,-4.16,0.24
0.072944,-4.08,0.236
0.072946,-4.08,0.24
0.072948,-4.08,0.236
0.07295,-4.16,0.236
0.072952,-4.08,0.232
0.072954,-4.16,0.236
0.072956,-4.08,0.232
0.072958,-4.08,0.236
0.07296,-4.16,0.232
0.072962,-4.08,0.236
0.072964,-4.08,0.236
0.072966,-4.16,0.228
0.072968,-4.16,0.232
0.07297,-4.08,0.228
0.072972,-4.08,0.228
0.072974,-4.08,0.228
0.072976,-4.08,0.224
0.072978,-4.16,0.228
0.07298,-4.08,0.22
0.072982,-4.16,0.228
0.072984,-4.08,0.224
0.072986,-4.08,0.224
0.072988,-4.08,0.224
0.07299,-4.16,0.228
0.072992,-4.16,0.224
0.072994,-4.08,0.224
0.072996,-4.16,0.224
0.072998,-4.08,0.22
0.073,-4.16,0.228
0.073002,-4.08,0.22
0.073004,-4.08,0.22
0.073006,-4.16,0.224
0.073008,-4.08,0.204
0.07301,-4.16,0.216
0.073012,-4.16,0.216
0.073014,-4.16,0.208
0.073016,-4.08,0.204
0.073018,-4.16,0.208
0.07302,-4.08,0.208
0.073022,-4.08,0.204
0.073024,-4.08,0.204
0.073026,-4.16,0.208
0.073028,-4.16,0.204
0.07303,-4.08,0.208
0.073032,-4.08,0.212
0.073034,-4.08,0.212
0.073036,-4.08,0.208
0.073038,-4.16,0.204
0.07304,-4.08,0.196
0.073042,-4.08,0.204
0.073044,-4.16,0.2
0.073046,-4.16,0.2
0.073048,-4.08,0.208
0.07305,-4.16,0.196
0.073052,-4.08,0.196
0.073054,-4.16,0.2
0.073056,-4.16,0.204
0.073058,-4.16,0.2
0.07306,-4.08,0.192
0.073062,-4.16,0.204
0.073064,-4.16,0.2
0.073066,-4.16,0.2
0.073068,-4.16,0.2
0.07307,-4.16,0.196
0.073072,-4.08,0.2
0.073074,-4.08,0.2
0.073076,-4.16,0.192
0.073078,-4.16,0.196
0.07308,-4.16,0.196
0.073082,-4.08,0.2
0.073084,-4.16,0.192
0.073086,-4.08,0.188
0.073088,-4.16,0.192
0.07309,-4.08,0.196
0.073092,-4.16,0.196
0.073094,-4.08,0.196
0.073096,-4.08,0.192
0.073098,-4.16,0.196
0.0731,-4.08,0.192
0.073102,-4.08,0.196
0.073104,-4.08,0.192
0.073106,-4.08,0.188
0.073108,-4.08,0.196
0.07311,-4.08,0.192
0.073112,-4.08,0.188
0.073114,-4.16,0.188
0.073116,-4.08,0.184
0.073118,-4.08,0.188
0.07312,-4.08,0.184
0.073122,-4.08,0.184
0.073124,-4.08,0.184
0.073126,-4.08,0.176
0.073128,-4.08,0.184
0.07313,-4.08,0.224
0.073132,-4.08,0.184
0.073134,-4.08,0.18
0.073136,-4.08,0.18
0.073138,-4.08,0.184
0.07314,-4.16,0.184
0.073142,-4.08,0.18
0.073144,-4.08,0.176
0.073146,-4.08,0.176
0.073148,-4.08,0.176
0.07315,-4.08,0.172
0.073152,-4.16,0.172
0.073154,-4.16,0.172
0.073156,-4.08,0.176
0.073158,-4.08,0.172
0.07316,-4.08,0.172
0.073162,-4.16,0.172
0.073164,-4.16,0.164
0.073166,-4.08,0.168
0.073168,-4.08,0.164
0.07317,-4.08,0.168
0.073172,-4.16,0.168
0.073174,-4.16,0.16
0.073176,-4.08,0.164
0.073178,-4.08,0.168
0.07318,-4.08,0.164
0.073182,-4.08,0.16
0.073184,-4.08,0.156
0.073186,-4.16,0.124
0.073188,-4.08,0.152
0.07319,-4.08,0.16
0.073192,-4.08,0.16
0.073194,-4.08,0.156
0.073196,-4.08,0.16
0.073198,-4.08,0.16
0.0732,-4.08,0.164
0.073202,-4.16,0.164
0.073204,-4.08,0.164
0.073206,-4.08,0.16
0.073208,-4.16,0.168
0.07321,-4.08,0.164
0.073212,-4.16,0.164
0.073214,-4.08,0.156
0.073216,-4.08,0.168
0.073218,-4.08,0.164
0.07322,-4.08,0.156
0.073222,-4.16,0.156
0.073224,-4.08,0.156
0.073226,-4.16,0.152
0.073228,-4.08,0.208
0.07323,-4.08,0.156
0.073232,-4.16,0.164
0.073234,-4.16,0.156
0.073236,-4.08,0.152
0.073238,-4.08,0.156
0.07324,-4.08,0.156
0.073242,-4.08,0.152
0.073244,-4.08,0.156
0.073246,-4.16,0.156
0.073248,-4.08,0.156
0.07325,-4.08,0.156
0.073252,-4.08,0.16
0.073254,-4.08,0.152
0.073256,-4.08,0.152
0.073258,-4.08,0.152
0.07326,-4.16,0.152
0.073262,-4.08,0.148
0.073264,-4.08,0.16
0.073266,-4.08,0.144
0.073268,-4.16,0.148
0.07327,-4.08,0.148
0.073272,-4.08,0.14
0.073274,-4.08,0.152
0.073276,-4.08,0.148
0.073278,-4.08,0.14
0.07328,-4.08,0.144
0.073282,-4.08,0.144
0.073284,-4.08,0.148
0.073286,-4.08,0.148
0.073288,-4.16,0.14
0.07329,-4.08,0.144
0.073292,-4.16,0.136
0.073294,-4.08,0.132
0.073296,-4.08,0.136
0.073298,-4.08,0.132
0.0733,-4.08,0.136
0.073302,-4.08,0.136
0.073304,-4.08,0.128
0.073306,-4.08,0.136
0.073308,-4.08,0.132
0.07331,-4.16,0.132
0.073312,-4.08,0.132
0.073314,-4.08,0.132
0.073316,-4.08,0.128
0.073318,-4.16,0.124
0.07332,-4.16,0.128
0.073322,-4.08,0.124
0.073324,-4.08,0.128
0.073326,-4.08,0.116
0.073328,-4.08,0.128
0.07333,-4.16,0.128
0.073332,-4.08,0.136
0.073334,-4.08,0.12
0.073336,-4.08,0.128
0.073338,-4.08,0.132
0.07334,-4.08,0.128
0.073342,-4.08,0.124
0.073344,-4.08,0.124
0.073346,-4.08,0.128
0.073348,-4.16,0.12
0.07335,-4.16,0.12
0.073352,-4.08,0.124
0.073354,-4.08,0.124
0.073356,-4.16,0.128
0.073358,-4.08,0.124
0.07336,-4.08,0.12
0.073362,-4.16,0.124
0.073364,-4.08,0.124
0.073366,-4.08,0.12
0.073368,-4.08,0.12
0.07337,-4.08,0.128
0.073372,-4.16,0.124
0.073374,-4.08,0.12
0.073376,-4.08,0.124
0.073378,-4.08,0.112
0.07338,-4.08,0.12
0.073382,-4.08,0.12
0.073384,-4.08,0.124
0.073386,-4.16,0.124
0.073388,-4.08,0.124
0.07339,-4.08,0.12
0.073392,-4.08,0.116
0.073394,-4.08,0.12
0.073396,-4.08,0.116
0.073398,-4.08,0.116
0.0734,-4.08,0.12
0.073402,-4.08,0.108
0.073404,-4.08,0.108
0.073406,-4.08,0.116
0.073408,-4.08,0.112
0.07341,-4.08,0.112
0.073412,-4.08,0.112
0.073414,-4.08,0.112
0.073416,-4.08,0.108
0.073418,-4.08,0.108
0.07342,-4.08,0.108
0.073422,-4.08,0.104
0.073424,-4.08,0.108
0.073426,-4.08,0.108
0.073428,-4.08,0.108
0.07343,-4.16,0.104
0.073432,-4.16,0.104
0.073434,-4.08,0.104
0.073436,-4.16,0.108
0.073438,-4.16,0.104
0.07344,-4.16,0.1
0.073442,-4.16,0.104
0.073444,-4.08,0.104
0.073446,-4.08,0.1
0.073448,-4.16,0.1
0.07345,-4.08,0.1
0.073452,-4.08,0.092
0.073454,-4.08,0.096
0.073456,-4.08,0.096
0.073458,-4.08,0.1
0.07346,-4.16,0.096
0.073462,-4.16,0.092
0.073464,-4.08,0.092
0.073466,-4.08,0.092
0.073468,-4.16,0.092
0.07347,-4.16,0.088
0.073472,-4.08,0.092
0.073474,-4.16,0.088
0.073476,-4.08,0.092
0.073478,-4.08,0.088
0.07348,-4.08,0.088
0.073482,-4.08,0.084
0.073484,-4.08,0.088
0.073486,-4.08,0.084
0.073488,-4.08,0.092
0.07349,-4.08,0.092
0.073492,-4.08,0.088
0.073494,-4.16,0.088
0.073496,-4.16,0.084
0.073498,-4.08,0.084
0.0735,-4.08,0.084
0.073502,-4.08,0.084
0.073504,-4.16,0.088
0.073506,-4.08,0.084
0.073508,-4.08,0.088
0.07351,-4.16,0.08
0.073512,-4.16,0.084
0.073514,-4.16,0.08
0.073516,-4.08,0.084
0.073518,-4.08,0.088
0.07352,-4.08,0.092
0.073522,-4.08,0.064
0.073524,-4.08,0.08
0.073526,-4.08,0.08
0.073528,-4.08,0.08
0.07353,-4.08,0.08
0.073532,-4.08,0.08
0.073534,-4.08,0.076
0.073536,-4.08,0.08
0.073538,-4.08,0.084
0.07354,-4.08,0.08
0.073542,-4.08,0.084
0.073544,-4.08,0.076
0.073546,-4.16,0.08
0.073548,-4.08,0.072
0.07355,-4.08,0.076
0.073552,-4.08,0.072
0.073554,-4.08,0.072
0.073556,-4.08,0.072
0.073558,-4.16,0.072
0.07356,-4.16,0.068
0.073562,-4.08,0.068
0.073564,-4.08,0.08
0.073566,-4.08,0.068
0.073568,-4.08,0.064
0.07357,-4.08,0.064
0.073572,-4.08,0.06
0.073574,-4.08,0.068
0.073576,-4.08,0.064
0.073578,-4.08,0.064
0.07358,-4.08,0.06
0.073582,-4.16,0.064
0.073584,-4.08,0.052
0.073586,-4.08,0.056
0.073588,-4.08,0.048
0.07359,-4.08,0.056
0.073592,-4.08,0.052
0.073594,-4.16,0.056
0.073596,-4.08,0.044
0.073598,-4.08,0.052
0.0736,-4.08,0.052
0.073602,-4.16,0.052
0.073604,-4.08,0.06
0.073606,-4.16,0.052
0.073608,-4.08,0.056
0.07361,-4.16,0.056
0.073612,-4.08,0.056
0.073614,-4.08,0.048
0.073616,-4.08,0.052
0.073618,-4.16,0.052
0.07362,-4.08,0.036
0.073622,-4.08,0.052
0.073624,-4.16,0.044
0.073626,-4.08,0.048
0.073628,-4.16,0.048
0.07363,-4.08,0.048
0.073632,-4.16,0.048
0.073634,-4.08,0.036
0.073636,-4.08,0.048
0.073638,-4.08,0.048
0.07364,-4.08,0.048
0.073642,-4.08,0.052
0.073644,-4.16,0.056
0.073646,-4.08,0.048
0.073648,-4.08,0.048
0.07365,-4.08,0.048
0.073652,-4.08,0.044
0.073654,-4.08,0.044
0.073656,-4.08,0.044
0.073658,-4.08,0.048
0.07366,-4.08,0.044
0.073662,-4.08,0.048
0.073664,-4.08,0.044
0.073666,-4.16,0.048
0.073668,-4.08,0.044
0.07367,-4.08,0.04
0.073672,-4.08,0.04
0.073674,-4.08,0.04
0.073676,-4.08,0.044
0.073678,-4.08,0.044
0.07368,-4.08,0.04
0.073682,-4.08,0.04
0.073684,-4.08,0.04
0.073686,-4.16,0.036
0.073688,-4.16,0.036
0.07369,-4.08,0.036
0.073692,-4.08,0.04
0.073694,-4.08,0.032
0.073696,-4.08,0.036
0.073698,-4.08,0.036
0.0737,-4.08,0.036
0.073702,-4.08,0.032
0.073704,-4.08,0.036
0.073706,-4.08,0.028
0.073708,-4.08,0.036
0.07371,-4.08,0.032
0.073712,-4.08,0.032
0.073714,-4.08,0.028
0.073716,-4.08,0.028
0.073718,-4.08,0.02
0.07372,-4.08,0.028
0.073722,-4.08,0.032
0.073724,-4.16,0.028
0.073726,-4.08,0.028
0.073728,-4.08,0.028
0.07373,-4.08,0.028
0.073732,-4.16,0.024
0.073734,-4.08,0.024
0.073736,-4.08,0.02
0.073738,-4.16,0.02
0.07374,-4.16,0.02
0.073742,-4.08,0.02
0.073744,-4.16,0.024
0.073746,-4.08,0.02
0.073748,-4.08,0.02
0.07375,-4.08,0.024
0.073752,-4.08,0.02
0.073754,-4.08,0.016
0.073756,-4.16,0.012
0.073758,-4.16,0.012
0.07376,-4.08,0.012
0.073762,-4.08,0.008
0.073764,-4.08,0.012
0.073766,-4.16,0.008
0.073768,-4.16,0.012
0.07377,-4.08,0.012
0.073772,-4.16,0.012
0.073774,-4.08,0.012
0.073776,-4.08,0.012
0.073778,-4.08,0.008
0.07378,-4.08,0.02
0.073782,-4.08,0.012
0.073784,-4.08,0.016
0.073786,-4.08,0.012
0.073788,-4.08,0.016
0.07379,-4.08,0.008
0.073792,-4.08,0.012
0.073794,-4.08,0.004
0.073796,-4.08,0.016
0.073798,-4.16,0.008
0.0738,-4.08,0.012
0.073802,-4.16,0.004
0.073804,-4.08,0.004
0.073806,-4.08,0.008
0.073808,-4.16,0.004
0.07381,-4.16,0.008
0.073812,-4.08,0.008
0.073814,-4.08,0.008
0.073816,-4.08,0.004
0.073818,-4.08,0.004
0.07382,-4.08,0.004
0.073822,-4.16,0.008
0.073824,-4.08,0.008
0.073826,-4.08,0.008
0.073828,-4.08,0.008
0.07383,-4.08,0.004
0.073832,-4.08,0
0.073834,-4.08,0
0.073836,-4.08,-0.004
0.073838,-4.08,0
0.07384,-4.08,0.052
0.073842,-4.08,0
0.073844,-4.16,-0.004
0.073846,-4.08,-0.004
0.073848,-4.16,-0.004
0.07385,-4.08,-0.004
0.073852,-4.16,-0.004
0.073854,-4.08,-0.004
0.073856,-4.16,-0.008
0.073858,-4.08,-0.004
0.07386,-4.16,-0.008
0.073862,-4.08,-0.012
0.073864,-4.16,-0.012
0.073866,-4.08,-0.012
0.073868,-4.08,-0.012
0.07387,-4.08,-0.016
0.073872,-4.16,-0.016
0.073874,-4.16,-0.02
0.073876,-4.16,-0.016
0.073878,-4.08,-0.02
0.07388,-4.08,-0.02
0.073882,-4.16,-0.02
0.073884,-4.08,-0.024
0.073886,-4.16,-0.024
0.073888,-4.16,-0.02
0.07389,-4.16,-0.016
0.073892,-4.08,-0.024
0.073894,-4.08,-0.016
0.073896,-4.08,-0.02
0.073898,-4.08,-0.024
0.0739,-4.08,-0.024
0.073902,-4.08,-0.02
0.073904,-4.16,-0.02
0.073906,-4.08,-0.02
0.073908,-4.08,-0.024
0.07391,-4.08,-0.02
0.073912,-4.08,-0.024
0.073914,-4.08,-0.024
0.073916,-4.08,-0.02
0.073918,-4.08,-0.028
0.07392,-4.16,-0.02
0.073922,-4.08,-0.028
0.073924,-4.16,-0.024
0.073926,-4.08,-0.028
0.073928,-4.08,-0.024
0.07393,-4.08,-0.024
0.073932,-4.08,-0.028
0.073934,-4.08,-0.024
0.073936,-4.08,-0.028
0.073938,-4.08,-0.008
0.07394,-4.08,-0.032
0.073942,-4.08,-0.028
0.073944,-4.08,-0.028
0.073946,-4.08,-0.028
0.073948,-4.08,-0.028
0.07395,-4.16,-0.028
0.073952,-4.08,-0.028
0.073954,-4.08,-0.032
0.073956,-4.08,-0.028
0.073958,-4.08,-0.028
0.07396,-4.16,-0.028
0.073962,-4.16,-0.032
0.073964,-4.08,-0.028
0.073966,-4.08,-0.028
0.073968,-4.08,-0.032
0.07397,-4.08,-0.036
0.073972,-4.08,-0.028
0.073974,-4.08,-0.04
0.073976,-4.08,-0.032
0.073978,-4.16,-0.04
0.07398,-4.08,-0.036
0.073982,-4.16,-0.04
0.073984,-4.16,-0.036
0.073986,-4.08,-0.036
0.073988,-4.08,-0.04
0.07399,-4.08,-0.044
0.073992,-4.08,-0.04
0.073994,-4.08,-0.04
0.073996,-4.08,-0.04
0.073998,-4.08,-0.044
0.074,-4.16,-0.048
0.074002,-4.08,-0.044
0.074004,-4.08,-0.048
0.074006,-4.08,-0.048
0.074008,-4.08,-0.048
0.07401,-4.08,-0.052
0.074012,-4.08,-0.048
0.074014,-4.08,-0.044
0.074016,-4.08,-0.052
0.074018,-4.08,-0.052
0.07402,-4.08,-0.052
0.074022,-4.08,-0.056
0.074024,-4.08,-0.052
0.074026,-4.08,-0.06
0.074028,-4.08,-0.056
0.07403,-4.16,-0.06
0.074032,-4.08,-0.056
0.074034,-4.08,-0.052
0.074036,-4.16,-0.056
0.074038,-4.08,-0.056
0.07404,-4.08,-0.06
0.074042,-4.16,-0.064
0.074044,-4.08,-0.064
0.074046,-4.08,-0.064
0.074048,-4.08,-0.064
0.07405,-4.08,-0.068
0.074052,-4.16,-0.064
0.074054,-4.08,-0.048
0.074056,-4.08,-0.068
0.074058,-4.08,-0.068
0.07406,-4.08,-0.064
0.074062,-4.16,-0.064
0.074064,-4.08,-0.08
0.074066,-4.08,-0.06
0.074068,-4.08,-0.064
0.07407,-4.08,-0.06
0.074072,-4.08,-0.06
0.074074,-4.08,-0.064
0.074076,-4.08,-0.068
0.074078,-4.08,-0.064
0.07408,-4.08,-0.068
0.074082,-4.08,-0.068
0.074084,-4.08,-0.056
0.074086,-4.08,-0.068
0.074088,-4.08,-0.072
0.07409,-4.16,-0.068
0.074092,-4.08,-0.072
0.074094,-4.08,-0.076
0.074096,-4.08,-0.068
0.074098,-4.08,-0.068
0.0741,-4.08,-0.068
0.074102,-4.08,-0.068
0.074104,-4.08,-0.064
0.074106,-4.08,-0.068
0.074108,-4.08,-0.072
0.07411,-4.08,-0.076
0.074112,-4.08,-0.072
0.074114,-4.08,-0.072
0.074116,-4.08,-0.072
0.074118,-4.08,-0.076
0.07412,-4.16,-0.076
0.074122,-4.08,-0.072
0.074124,-4.08,-0.076
0.074126,-4.08,-0.076
0.074128,-4.08,-0.076
0.07413,-4.16,-0.08
0.074132,-4.08,-0.084
0.074134,-4.08,-0.096
0.074136,-4.08,-0.08
0.074138,-4.08,-0.08
0.07414,-4.08,-0.076
0.074142,-4.08,-0.08
0.074144,-4.16,-0.084
0.074146,-4.16,-0.084
0.074148,-4.08,-0.08
0.07415,-4.08,-0.092
0.074152,-4.08,-0.088
0.074154,-4.08,-0.084
0.074156,-4.08,-0.084
0.074158,-4.08,-0.084
0.07416,-4.16,-0.088
0.074162,-4.16,-0.088
0.074164,-4.08,-0.088
0.074166,-4.08,-0.088
0.074168,-4.08,-0.088
0.07417,-4.08,-0.092
0.074172,-4.16,-0.1
0.074174,-4.16,-0.096
0.074176,-4.08,-0.092
0.074178,-4.16,-0.084
0.07418,-4.08,-0.084
0.074182,-4.08,-0.088
0.074184,-4.08,-0.104
0.074186,-4.16,-0.092
0.074188,-4.08,-0.092
0.07419,-4.08,-0.092
0.074192,-4.08,-0.096
0.074194,-4.16,-0.096
0.074196,-4.08,-0.1
0.074198,-4.08,-0.092
0.0742,-4.08,-0.1
0.074202,-4.08,-0.1
0.074204,-4.08,-0.092
0.074206,-4.08,-0.104
0.074208,-4.16,-0.1
0.07421,-4.08,-0.1
0.074212,-4.08,-0.1
0.074214,-4.08,-0.1
0.074216,-4.08,-0.104
0.074218,-4.08,-0.1
0.07422,-4.16,-0.108
0.074222,-4.08,-0.1
0.074224,-4.08,-0.1
0.074226,-4.08,-0.108
0.074228,-4.08,-0.108
0.07423,-4.08,-0.108
0.074232,-4.08,-0.124
0.074234,-4.08,-0.108
0.074236,-4.08,-0.112
0.074238,-4.08,-0.108
0.07424,-4.16,-0.108
0.074242,-4.08,-0.108
0.074244,-4.08,-0.108
0.074246,-4.08,-0.104
0.074248,-4.08,-0.104
0.07425,-4.16,-0.112
0.074252,-4.08,-0.108
0.074254,-4.08,-0.104
0.074256,-4.08,-0.036
0.074258,-4.08,-0.116
0.07426,-4.08,-0.112
0.074262,-4.08,-0.112
0.074264,-4.08,-0.116
0.074266,-4.16,-0.116
0.074268,-4.16,-0.112
0.07427,-4.08,-0.116
0.074272,-4.08,-0.12
0.074274,-4.08,-0.112
0.074276,-4.08,-0.12
0.074278,-4.16,-0.112
0.07428,-4.08,-0.116
0.074282,-4.08,-0.12
0.074284,-4.08,-0.116
0.074286,-4.16,-0.12
0.074288,-4.08,-0.12
0.07429,-4.16,-0.12
0.074292,-4.08,-0.12
0.074294,-4.08,-0.12
0.074296,-4.08,-0.124
0.074298,-4.08,-0.124
0.0743,-4.08,-0.124
0.074302,-4.08,-0.128
0.074304,-4.16,-0.124
0.074306,-4.08,-0.124
0.074308,-4.08,-0.132
0.07431,-4.16,-0.128
0.074312,-4.08,-0.128
0.074314,-4.08,-0.128
0.074316,-4.16,-0.124
0.074318,-4.08,-0.124
0.07432,-4.08,-0.132
0.074322,-4.16,-0.128
0.074324,-4.08,-0.128
0.074326,-4.08,-0.128
0.074328,-4.08,-0.132
0.07433,-4.08,-0.136
0.074332,-4.08,-0.14
0.074334,-4.08,-0.132
0.074336,-4.08,-0.136
0.074338,-4.08,-0.14
0.07434,-4.08,-0.136
0.074342,-4.08,-0.136
0.074344,-4.08,-0.132
0.074346,-4.08,-0.14
0.074348,-4.16,-0.124
0.07435,-4.08,-0.132
0.074352,-4.08,-0.132
0.074354,-4.08,-0.08
0.074356,-4.08,-0.136
0.074358,-4.16,-0.136
0.07436,-4.08,-0.14
0.074362,-4.08,-0.14
0.074364,-4.08,-0.152
0.074366,-4.08,-0.14
0.074368,-4.08,-0.144
0.07437,-4.08,-0.14
0.074372,-4.16,-0.144
0.074374,-4.08,-0.14
0.074376,-4.16,-0.14
0.074378,-4.16,-0.148
0.07438,-4.08,-0.14
0.074382,-4.08,-0.148
0.074384,-4.08,-0.144
0.074386,-4.08,-0.136
0.074388,-4.08,-0.144
0.07439,-4.16,-0.144
0.074392,-4.08,-0.148
0.074394,-4.08,-0.144
0.074396,-4.08,-0.148
0.074398,-4.08,-0.152
0.0744,-4.16,-0.152
0.074402,-4.08,-0.148
0.074404,-4.08,-0.152
0.074406,-4.08,-0.148
0.074408,-4.08,-0.152
0.07441,-4.16,-0.148
0.074412,-4.08,-0.152
0.074414,-4.08,-0.156
0.074416,-4.08,-0.152
0.074418,-4.08,-0.156
0.07442,-4.08,-0.156
0.074422,-4.08,-0.156
0.074424,-4.08,-0.16
0.074426,-4.08,-0.16
0.074428,-4.08,-0.16
0.07443,-4.08,-0.156
0.074432,-4.16,-0.16
0.074434,-4.08,-0.16
0.074436,-4.08,-0.164
0.074438,-4.08,-0.164
0.07444,-4.08,-0.16
0.074442,-4.08,-0.156
0.074444,-4.08,-0.16
0.074446,-4.08,-0.16
0.074448,-4.08,-0.16
0.07445,-4.08,-0.164
0.074452,-4.08,-0.112
0.074454,-4.08,-0.164
0.074456,-4.08,-0.164
0.074458,-4.16,-0.164
0.07446,-4.08,-0.168
0.074462,-4.08,-0.164
0.074464,-4.16,-0.168
0.074466,-4.08,-0.164
0.074468,-4.08,-0.168
0.07447,-4.08,-0.168
0.074472,-4.08,-0.168
0.074474,-4.16,-0.172
0.074476,-4.08,-0.168
0.074478,-4.16,-0.18
0.07448,-4.08,-0.172
0.074482,-4.08,-0.172
0.074484,-4.08,-0.168
0.074486,-4.08,-0.168
0.074488,-4.16,-0.176
0.07449,-4.16,-0.172
0.074492,-4.08,-0.176
0.074494,-4.08,-0.172
0.074496,-4.08,-0.176
0.074498,-4.08,-0.176
0.0745,-4.08,-0.18
0.074502,-4.08,-0.18
0.074504,-4.08,-0.18
0.074506,-4.08,-0.18
0.074508,-4.08,-0.18
0.07451,-4.08,-0.18
0.074512,-4.08,-0.184
0.074514,-4.16,-0.176
0.074516,-4.08,-0.176
0.074518,-4.08,-0.18
0.07452,-4.08,-0.18
0.074522,-4.16,-0.184
0.074524,-4.08,-0.18
0.074526,-4.08,-0.18
0.074528,-4.08,-0.188
0.07453,-4.08,-0.184
0.074532,-4.08,-0.188
0.074534,-4.08,-0.188
0.074536,-4.08,-0.192
0.074538,-4.08,-0.184
0.07454,-4.08,-0.188
0.074542,-4.08,-0.188
0.074544,-4.08,-0.188
0.074546,-4.16,-0.184
0.074548,-4.08,-0.192
0.07455,-4,-0.16
0.074552,-4.08,-0.192
0.074554,-4.08,-0.192
0.074556,-4.08,-0.192
0.074558,-4.16,-0.196
0.07456,-4.16,-0.196
0.074562,-4.08,-0.2
0.074564,-4.08,-0.2
0.074566,-4.08,-0.2
0.074568,-4.16,-0.2
0.07457,-4.08,-0.2
0.074572,-4.08,-0.196
0.074574,-4.16,-0.2
0.074576,-4.08,-0.196
0.074578,-4.08,-0.2
0.07458,-4.16,-0.2
0.074582,-4.16,-0.196
0.074584,-4.08,-0.2
0.074586,-4.08,-0.2
0.074588,-4.08,-0.196
0.07459,-4.08,-0.2
0.074592,-4.08,-0.2
0.074594,-4.16,-0.204
0.074596,-4.16,-0.2
0.074598,-4.16,-0.204
0.0746,-4.08,-0.204
0.074602,-4.08,-0.208
0.074604,-4.08,-0.208
0.074606,-4.16,-0.204
0.074608,-4.08,-0.2
0.07461,-4.16,-0.204
0.074612,-4.08,-0.2
0.074614,-4.16,-0.208
0.074616,-4.16,-0.208
0.074618,-4.08,-0.208
0.07462,-4.16,-0.208
0.074622,-4.08,-0.208
0.074624,-4.16,-0.196
0.074626,-4.08,-0.204
0.074628,-4.08,-0.208
0.07463,-4.08,-0.204
0.074632,-4.08,-0.208
0.074634,-4.16,-0.212
0.074636,-4.16,-0.208
0.074638,-4.08,-0.216
0.07464,-4.16,-0.216
0.074642,-4.08,-0.212
0.074644,-4.08,-0.212
0.074646,-4.08,-0.212
0.074648,-4.08,-0.224
0.07465,-4.08,-0.212
0.074652,-4.08,-0.216
0.074654,-4.08,-0.212
0.074656,-4.08,-0.208
0.074658,-4.08,-0.212
0.07466,-4.08,-0.216
0.074662,-4.08,-0.216
0.074664,-4.08,-0.22
0.074666,-4.08,-0.216
0.074668,-4.08,-0.216
0.07467,-4.08,-0.216
0.074672,-4.16,-0.22
0.074674,-4.08,-0.22
0.074676,-4.16,-0.22
0.074678,-4.08,-0.216
0.07468,-4.08,-0.224
0.074682,-4.08,-0.22
0.074684,-4.08,-0.224
0.074686,-4.16,-0.224
0.074688,-4.08,-0.22
0.07469,-4.16,-0.224
0.074692,-4.08,-0.224
0.074694,-4.16,-0.224
0.074696,-4.16,-0.22
0.074698,-4.08,-0.228
0.0747,-4.16,-0.224
0.074702,-4.08,-0.228
0.074704,-4.08,-0.224
0.074706,-4.08,-0.224
0.074708,-4.08,-0.228
0.07471,-4.16,-0.228
0.074712,-4.08,-0.228
0.074714,-4.08,-0.22
0.074716,-4.16,-0.228
0.074718,-4.16,-0.224
0.07472,-4.08,-0.224
0.074722,-4.08,-0.228
0.074724,-4.08,-0.224
0.074726,-4.08,-0.248
0.074728,-4.16,-0.228
0.07473,-4.08,-0.232
0.074732,-4.16,-0.228
0.074734,-4.16,-0.232
0.074736,-4.08,-0.232
0.074738,-4.16,-0.228
0.07474,-4.08,-0.236
0.074742,-4.16,-0.232
0.074744,-4.16,-0.236
0.074746,-4.08,-0.248
0.074748,-4.08,-0.236
0.07475,-4.08,-0.228
0.074752,-4.08,-0.236
0.074754,-4.16,-0.232
0.074756,-4.16,-0.236
0.074758,-4.08,-0.236
0.07476,-4.08,-0.236
0.074762,-4.16,-0.236
0.074764,-4.08,-0.236
0.074766,-4.08,-0.24
0.074768,-4.16,-0.24
0.07477,-4.08,-0.236
0.074772,-4.08,-0.24
0.074774,-4.16,-0.24
