#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 12:22:51 2019
#Time	Angular velocity
#[s]	[rad/s]
37.909290	7.015616
37.953968	7.048038
37.998440	7.080124
38.042714	7.111859
38.086794	7.142905
38.130676	7.174879
38.174372	7.205488
38.217878	7.235692
38.261208	7.265814
38.304354	7.297544
38.347324	7.324084
38.390130	7.355293
38.432760	7.383296
38.475220	7.414313
38.517502	7.445238
38.559606	7.478558
38.601518	7.511459
38.643256	7.543926
38.684808	7.577406
38.726184	7.607867
38.767392	7.641175
38.808424	7.671028
38.849302	7.699982
38.890026	7.729536
38.930594	7.758168
38.971012	7.787013
39.011286	7.815296
39.051410	7.843001
39.091396	7.871298
39.131234	7.901390
39.170932	7.924910
39.210506	7.954205
39.249938	7.978851
39.289240	8.007730
39.328402	8.035997
39.367422	8.066949
39.406294	8.096471
39.445022	8.127471
39.483606	8.158286
39.522044	8.186774
39.560350	8.217181
39.598518	8.244784
39.636560	8.272138
39.674476	8.298797
39.712272	8.325628
39.749944	8.352634
39.787498	8.379368
39.824930	8.405374
39.862248	8.431995
39.899448	8.459240
39.936536	8.481164
39.973522	8.508267
40.010394	8.531836
40.047158	8.557866
40.083812	8.583586
40.120352	8.613239
40.156764	8.640719
40.193064	8.669332
40.229244	8.697654
40.265308	8.724707
40.301256	8.753881
40.337096	8.777850
40.372832	8.804419
40.408464	8.829163
40.443996	8.854545
40.479422	8.880576
40.514754	8.904236
40.549982	8.930053
40.585116	8.953978
40.620152	8.981111
40.655092	9.000667
40.689948	9.026009
40.724714	9.047324
40.759388	9.072406
40.793968	9.096574
40.828454	9.124579
40.862832	9.150625
40.897116	9.176820
40.931300	9.204784
40.965384	9.228578
40.999376	9.256859
41.033272	9.279827
41.067080	9.304563
41.100802	9.328323
41.134440	9.351648
41.167986	9.376769
41.201452	9.399212
41.234832	9.422893
41.268130	9.447262
41.301344	9.471758
41.334476	9.490643
41.367538	9.515364
41.400518	9.535003
41.433426	9.558211
41.466254	9.580947
41.499000	9.606729
41.531660	9.631469
41.564234	9.657524
41.596722	9.683124
