#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
60.116302	3.094799
60.217590	3.108703
60.318466	3.120436
60.418946	3.132071
60.519090	3.143164
60.618844	3.154843
60.718214	3.167503
60.817136	3.183745
60.915520	3.201786
61.013318	3.223270
61.110432	3.245916
61.206838	3.270857
61.302496	3.297360
61.397386	3.325211
61.491508	3.350460
61.584942	3.374936
61.677676	3.400360
61.769788	3.421991
61.861340	3.441484
61.952416	3.458609
62.043084	3.472447
62.133392	3.484928
62.223408	3.495474
62.313140	3.506085
62.402626	3.516210
62.491834	3.526868
62.580766	3.537591
62.669388	3.551909
62.757630	3.567640
62.845458	3.586702
62.932788	3.607212
63.019594	3.630220
63.105856	3.653694
63.191566	3.678249
63.276718	3.700258
63.361378	3.721913
63.445514	3.745699
63.529166	3.765904
63.612394	3.784322
63.695244	3.800620
63.777780	3.813353
63.860048	3.824122
63.942110	3.832706
64.023974	3.841705
64.105666	3.850463
64.187148	3.860304
64.268414	3.870482
64.349438	3.884072
64.430162	3.898628
64.510570	3.916124
64.590594	3.934663
64.670218	3.955570
64.749422	3.977102
64.828190	4.000806
64.906506	4.021908
64.984426	4.042297
65.061934	4.064051
65.139078	4.081475
65.215898	4.097872
65.292438	4.112355
65.368730	4.124341
65.444804	4.134871
65.520732	4.141522
65.596556	4.145238
65.672388	4.143051
65.748306	4.134545
65.824442	4.119041
65.900902	4.100011
65.977760	4.075862
66.055090	4.050636
66.132900	4.023968
66.211212	3.998667
66.290008	3.974989
66.369270	3.953081
66.448984	3.928857
66.529200	3.904443
66.609898	3.881672
66.691124	3.854526
66.772944	3.825333
66.855422	3.794286
66.938620	3.759415
67.022602	3.722354
67.107448	3.683770
67.193176	3.645216
67.279848	3.605638
67.367448	3.566911
67.456002	3.528135
67.545504	3.492211
67.635912	3.457162
67.727202	3.425871
67.819304	3.395582
67.912188	3.368133
68.005836	3.341338
68.100230	3.316015
68.195382	3.287560
68.291374	3.258576
68.388196	3.230828
68.485924	3.199373
68.584656	3.165588
68.684502	3.128952
68.785600	3.087864
68.888080	3.044061
68.992100	2.997646
69.097742	2.950406
69.205142	2.901628
69.314344	2.852622
69.425420	2.804192
69.538368	2.758978
69.653132	2.715573
69.769688	2.675745
69.887950	2.637157
70.007892	2.600958
70.129498	2.566032
70.252768	2.532195
70.377742	2.496022
70.504590	2.458441
70.633366	2.421079
70.764296	2.379742
70.897658	2.333744
71.033842	2.282736
71.173322	2.225271
71.316568	2.163304
71.464104	2.098172
71.616372	2.030712
71.773940	1.960457
71.937318	1.888181
72.107104	1.815152
72.283758	1.744012
72.467698	1.674177
72.659372	1.606624
72.859134	1.540616
73.067412	1.477910
73.284754	1.415833
73.512094	1.352072
73.751030	1.282618
74.004074	1.206662
74.274148	1.126431
74.566310	1.035449
74.889778	0.925157
75.263824	0.785712
75.743928	0.593253
76.658332	0.284796
77.603540	0.251969
78.624760	0.488394
79.211202	0.639161
79.674914	0.738489
80.084290	0.808743
80.462966	0.857745
80.822280	0.893696
81.167450	0.928323
81.500604	0.959622
81.823622	0.987066
82.137506	1.014871
82.442064	1.047232
