#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
56.646980	4.251255
56.720750	4.265107
56.794300	4.278700
56.867600	4.292849
56.940656	4.306974
57.013456	4.323808
57.085960	4.341255
57.158160	4.361869
57.230000	4.383414
57.301466	4.407644
57.372544	4.432019
57.443232	4.458057
57.513520	4.480820
57.583460	4.503430
57.653024	4.528226
57.722250	4.548945
57.791164	4.568792
57.859798	4.587070
57.928180	4.602527
57.996332	4.616459
58.064304	4.628157
58.132086	4.640188
58.199710	4.652419
58.267146	4.664577
58.334400	4.677077
58.401458	4.692446
58.468292	4.708199
58.534886	4.727470
58.601192	4.747760
58.667204	4.769673
58.732914	4.792081
58.798314	4.816473
58.863390	4.838281
58.928182	4.859836
58.992670	4.883102
59.056892	4.901234
59.120878	4.918576
59.184652	4.934645
59.248232	4.948949
59.311626	4.961924
59.374882	4.971976
59.438026	4.978910
59.501138	4.979541
59.564276	4.973393
59.627536	4.960044
59.691002	4.941787
59.754730	4.918268
59.818772	4.894056
59.883142	4.866913
59.947850	4.842159
60.012892	4.817802
60.078262	4.795446
60.143948	4.769528
60.209996	4.744032
60.276374	4.721218
60.343116	4.693708
60.410254	4.665408
60.477816	4.635805
60.545844	4.602122
60.614364	4.567463
60.683436	4.529924
60.753068	4.493125
60.823292	4.455401
60.894094	4.418804
60.965490	4.381457
61.037492	4.345819
61.110092	4.308509
61.183322	4.272764
61.257156	4.236693
61.331600	4.202800
61.406662	4.168227
61.482320	4.136832
61.558550	4.105047
61.635362	4.075227
61.712706	4.048027
61.790628	4.016457
61.869172	3.983658
61.948396	3.948808
62.028362	3.910177
62.109126	3.869814
62.190766	3.827290
62.273312	3.784231
62.356832	3.740437
62.441316	3.696861
62.526802	3.652930
62.613282	3.612604
62.700716	3.573321
62.789094	3.536794
62.878360	3.501396
62.968504	3.468307
63.059518	3.435462
63.151398	3.403971
63.244156	3.370084
63.337860	3.335874
63.432500	3.303254
63.528154	3.266504
63.624942	3.226647
63.722996	3.183294
63.822492	3.134071
63.923584	3.082168
64.026428	3.028508
64.131106	2.974542
64.237742	2.919479
64.346394	2.864221
64.457148	2.809308
64.570052	2.756654
64.685104	2.704725
64.802344	2.655615
64.921718	2.607867
65.043222	2.563059
65.166856	2.519563
65.292648	2.476894
65.420698	2.431046
65.551250	2.383317
65.684430	2.335514
65.820534	2.283234
65.959978	2.225618
66.103276	2.162589
66.251094	2.092414
66.404166	2.016194
66.563370	1.934931
66.729596	1.849475
66.904040	1.758774
67.087986	1.663239
67.283004	1.564788
67.490808	1.465623
67.713530	1.363704
67.954356	1.256255
68.218010	1.140051
68.511864	1.014936
68.848112	0.877427
69.254006	0.713130
69.811194	0.501255
71.314994	0.132917
72.857420	0.341217
73.686678	0.471531
74.307400	0.561564
74.835352	0.639559
75.301164	0.717327
75.717736	0.798806
76.092958	0.883467
76.432852	0.972419
76.742196	1.066067
77.025112	1.162967
77.285370	1.259115
77.526796	1.351711
77.752596	1.437629
77.965700	1.516784
78.168358	1.588653
78.362604	1.651228
78.550108	1.703721
78.732268	1.748574
78.910160	1.786011
79.084546	1.817757
79.255936	1.849388
79.424526	1.878494
79.590696	1.903949
79.754576	1.930010
79.916146	1.958037
80.075234	1.990769
80.231588	2.027593
80.384914	2.069997
80.535008	2.116178
80.681738	2.166436
80.825078	2.217762
80.965168	2.269248
81.102114	2.319717
81.236182	2.368725
81.367608	2.413565
81.496740	2.454331
81.623852	2.490481
81.749224	2.522598
81.873134	2.549994
81.995820	2.571619
82.117492	2.593186
82.238180	2.613246
82.358008	2.630973
82.476968	2.650462
82.595012	2.671559
82.712042	2.696229
82.827968	2.723814
82.942622	2.755735
83.055922	2.789650
83.167754	2.828174
83.278038	2.868982
83.386786	2.910337
83.493992	2.950628
83.599786	2.989658
83.704240	3.026174
83.807506	3.060013
83.909718	3.088896
84.011024	3.114311
84.111558	3.136762
84.211436	3.154083
84.310764	3.172108
84.409544	3.188981
84.507848	3.203288
84.605680	3.218977
84.703014	3.235553
84.799794	3.255469
84.895966	3.278092
84.991402	3.304644
85.086058	3.332972
85.179856	3.365175
85.272744	3.398815
85.364716	3.433735
85.455736	3.468920
85.545864	3.503583
85.635114	3.536476
85.723590	3.566830
85.811376	3.592280
85.898574	3.614100
85.985290	3.633075
86.071588	3.647247
86.157550	3.662469
86.243142	3.678249
86.328410	3.691214
86.413346	3.706107
86.497920	3.722266
86.582110	3.740347
86.665944	3.755999
86.749448	3.769429
86.832732	3.776407
86.915926	3.777951
86.999200	3.769248
87.082786	3.751155
87.166842	3.724826
87.251540	3.694687
87.336942	3.662469
87.423130	3.628878
87.510160	3.592198
87.598110	3.553034
87.687076	3.511022
87.777178	3.462955
87.868552	3.414997
87.961234	3.365103
88.055352	3.312379
88.150950	3.260740
88.248058	3.209637
88.346678	3.161128
88.446820	3.114064
88.548410	3.070660
88.651408	3.029326
88.755740	2.992449
88.861344	2.957016
88.968214	2.923282
89.076322	2.888821
89.185764	2.853451
89.296642	2.814240
89.409190	2.770804
89.523628	2.722068
89.640240	2.668382
89.759354	2.609470
89.881294	2.544789
90.006390	2.480296
90.134858	2.412972
90.267134	2.340594
90.403574	2.267054
90.544494	2.193451
90.690186	2.121350
90.840918	2.049257
90.996792	1.982603
91.157852	1.919632
91.324114	1.860538
91.495698	1.802757
91.672930	1.745077
91.856266	1.684717
92.046566	1.620647
92.245050	1.549980
92.453532	1.470411
92.674734	1.379368
92.912824	1.272693
93.174952	1.144211
93.473480	0.988967
93.835292	0.799172
94.384172	0.506919
95.357108	0.228819
96.337300	0.394791
97.040602	0.627357
97.500960	0.779559
97.878826	0.905765
98.209622	1.011498
98.509654	1.093275
98.788788	1.164476
99.052420	1.224907
99.304170	1.274676
99.546336	1.321485
99.780224	1.367003
100.006700	1.409532
100.226374	1.451471
100.439598	1.495754
100.646424	1.543037
100.846842	1.592760
101.040934	1.645916
101.228696	1.701248
101.410250	1.760489
101.585756	1.821509
101.755540	1.882162
101.920068	1.938967
102.079976	1.992587
102.235622	2.045707
102.387482	2.094172
102.536034	2.137690
