#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
40.215402	4.006520
40.293900	3.997242
40.372572	3.988615
40.451400	3.982648
40.530314	3.978412
40.609286	3.976800
40.688288	3.976096
40.767302	3.976901
40.846314	3.974989
40.925372	3.972978
41.004444	3.972677
41.083570	3.968662
41.162786	3.963455
41.242136	3.956068
41.321666	3.945436
41.401412	3.933383
41.481426	3.919641
41.561708	3.905899
41.642296	3.892060
41.723140	3.879084
41.804252	3.866671
41.885592	3.857650
41.967108	3.849331
42.048776	3.844620
42.130520	3.840953
42.212310	3.840202
42.294124	3.839451
42.375944	3.840672
42.457760	3.838795
42.539630	3.836357
42.621516	3.836170
42.703462	3.831865
42.785506	3.826637
42.867696	3.819473
42.950078	3.808637
43.032694	3.796303
43.115604	3.782499
43.198812	3.768163
43.282352	3.753845
43.366194	3.739902
43.450338	3.726593
43.534738	3.717333
43.619334	3.709082
43.704094	3.704359
43.788930	3.700781
43.873830	3.699299
43.958766	3.698080
44.043714	3.699038
44.128660	3.697470
44.213646	3.695904
44.298644	3.695991
44.383698	3.691995
44.468858	3.686536
44.554186	3.678421
44.639744	3.666487
44.725584	3.653015
44.811756	3.638629
44.898260	3.624273
44.985124	3.609864
45.072310	3.596392
45.159816	3.583184
45.247612	3.573240
45.335630	3.564321
45.423852	3.558185
45.512198	3.553034
45.600670	3.548860
45.689284	3.542058
45.778098	3.534009
45.867152	3.521570
45.956526	3.508826
46.046180	3.498667
46.136080	3.489418
46.226204	3.482455
46.316538	3.474137
46.407140	3.462115
46.498062	3.448207
46.589382	3.432684
46.681106	3.416929
46.773274	3.401023
46.865848	3.385629
46.958824	3.371531
47.052142	3.361071
47.145726	3.352105
47.239526	3.346534
47.333454	3.341978
47.427462	3.340698
47.521504	3.340272
47.615546	3.341764
47.709566	3.340840
47.803630	3.339278
47.897716	3.338639
47.991890	3.333962
48.086224	3.327394
48.180788	3.317976
48.275670	3.305339
48.370916	3.291142
48.466608	3.275563
48.562760	3.258846
48.659444	3.240961
48.756652	3.222609
48.854406	3.204268
48.952656	3.190147
49.051316	3.177820
49.150346	3.167439
49.249694	3.156555
49.349344	3.147825
49.449252	3.140713
49.549358	3.136011
49.649578	3.132321
49.749906	3.130573
49.850260	3.130012
49.950708	3.125963
50.051320	3.119754
50.152190	3.110365
50.253422	3.097607
50.355102	3.081987
