#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
25.220382	12.219341
25.246042	12.268013
25.271606	12.311281
25.297070	12.363607
25.322432	12.409514
25.347708	12.448853
25.372894	12.495397
25.398000	12.539286
25.423016	12.575425
25.447954	12.616838
25.472818	12.658525
25.497596	12.694329
25.522312	12.731369
25.546950	12.769664
25.571508	12.814459
25.595986	12.853255
25.620390	12.895463
25.644708	12.939014
25.668948	12.983934
25.693102	13.029167
25.717172	13.073627
25.741160	13.119488
25.765068	13.163465
25.788892	13.209960
25.812636	13.252310
25.836308	13.289309
25.859910	13.332170
25.883444	13.369617
25.906908	13.406131
25.930306	13.446296
25.953640	13.486703
25.976902	13.519204
26.000110	13.555370
26.023258	13.589379
26.046342	13.629469
26.069360	13.665040
26.092314	13.707970
26.115198	13.747561
26.138014	13.793435
26.160756	13.833521
26.183434	13.873841
26.206042	13.916863
26.228584	13.958912
26.251054	14.001215
26.273460	14.043776
26.295800	14.079021
26.318080	14.122056
26.340304	14.155144
26.362468	14.190951
26.384578	14.225650
26.406636	14.263110
26.428636	14.292960
26.450590	14.328161
26.472490	14.363536
26.494336	14.397767
26.516126	14.434813
26.537864	14.472050
26.559540	14.510821
26.581162	14.551147
26.602720	14.593054
26.624222	14.629751
26.645664	14.673483
26.667048	14.710586
26.688372	14.752032
26.709644	14.789533
26.730858	14.824427
26.752022	14.863705
26.773138	14.896124
26.794202	14.931524
26.815216	14.967092
26.836184	15.002830
26.857102	15.030106
26.877984	15.061812
26.898820	15.093652
26.919610	15.128540
26.940348	15.165054
26.961042	15.200274
26.981684	15.237136
27.002276	15.277148
27.022814	15.314384
27.043306	15.348801
27.063746	15.390911
27.084134	15.427188
27.104472	15.468206
27.124756	15.504850
27.144996	15.540130
27.165186	15.577115
27.185340	15.606521
27.205448	15.637594
27.225516	15.671918
27.245540	15.706393
27.265522	15.734712
27.285472	15.764716
27.305378	15.798012
27.325246	15.829853
27.345076	15.852218
27.364884	15.873043
27.384668	15.885885
27.404450	15.882673
27.424244	15.865027
27.444072	15.825069
27.463952	15.783725
27.483890	15.731561
27.503884	15.690703
27.523928	15.653177
27.544016	15.622042
27.564140	15.598772
27.584306	15.567853
27.604508	15.530911
27.624762	15.492616
27.645074	15.445392
27.665452	15.383374
27.685914	15.327833
27.706446	15.274177
27.727042	15.229749
27.747694	15.189985
27.768400	15.156275
27.789146	15.127083
27.809936	15.098004
27.830770	15.060367
27.851658	15.021482
27.872604	14.978510
27.893612	14.930105
27.914688	14.882012
27.935830	14.835628
27.957036	14.792319
27.978300	14.753417
27.999624	14.716098
28.021000	14.676225
28.042434	14.639295
28.063926	14.597122
28.085488	14.543064
28.107132	14.488068
28.128856	14.436139
28.150656	14.384582
28.172526	14.341243
28.194462	14.302070
28.216454	14.266997
28.238504	14.230806
28.260610	14.192233
28.282784	14.144947
28.305030	14.100506
28.327350	14.050057
28.349746	14.003712
28.372216	13.960152
28.394752	13.918096
28.417352	13.878745
28.440032	13.834740
28.462774	13.791013
28.485596	13.739144
28.508508	13.690050
28.531500	13.633018
28.554590	13.579980
28.577766	13.530850
28.601022	13.486703
28.624350	13.442844
28.647762	13.399269
28.671244	13.354840
28.694812	13.309577
28.718454	13.264620
28.742184	13.213293
28.765998	13.171192
28.789892	13.126066
28.813864	13.084518
28.837914	13.039983
28.862054	12.989302
28.886282	12.942212
28.910614	12.888057
28.935036	12.835401
28.959562	12.783173
28.984186	12.735498
29.008902	12.682031
29.033730	12.629011
29.058658	12.576432
29.083690	12.525288
29.108824	12.469606
29.134070	12.420308
29.159410	12.373346
29.184852	12.325772
29.210384	12.280481
29.236018	12.231711
29.261752	12.185217
29.287592	12.132512
29.313536	12.085838
29.339586	12.033065
29.365748	11.981665
29.392024	11.931609
29.418418	11.877477
29.444932	11.819385
29.471576	11.762740
29.498350	11.706635
29.525252	11.647607
29.552290	11.590882
29.579460	11.535554
29.606762	11.479912
29.634190	11.423973
29.661760	11.368577
29.689458	11.314531
29.717290	11.263418
29.745240	11.214367
29.773322	11.160187
29.801538	11.110456
29.829888	11.053383
29.858378	11.000745
29.887012	10.943265
29.915794	10.884875
29.944728	10.830091
29.973826	10.769206
30.003078	10.707541
30.032504	10.646579
30.062100	10.584881
30.091868	10.519665
30.121824	10.457335
30.151960	10.392989
30.182278	10.332147
30.212772	10.269327
30.243454	10.211248
30.274306	10.152510
30.305344	10.094443
30.336554	10.036396
30.367950	9.975844
30.399532	9.919775
30.431302	9.859379
30.463262	9.800326
30.495422	9.737749
30.527794	9.671796
30.560384	9.606729
30.593214	9.536739
30.626274	9.467191
30.659576	9.400337
30.693124	9.331094
30.726922	9.257950
30.760990	9.187018
30.795324	9.113991
30.829924	9.045761
30.864790	8.973928
30.899934	8.906256
30.935340	8.838602
30.971022	8.771968
31.006974	8.704884
31.043214	8.634070
31.079744	8.566267
31.116572	8.496302
31.153704	8.426115
31.191154	8.351746
